,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
12,12,0.01,220,2.25,1,100000.0,0.01414,0.01,4.71,5513500000000.0,4.8,0.0048,264648000.0,0.010897124187575182,0.09862871730710056,0.0021714784289039966
13,13,0.01,220,2.25,1,100000.0,0.01309,0.01134,4.36,5513500000000.0,4.2,0.004200000000000001,231567000.0,0.01502812898577004,0.05605144986911007,0.0023197890405474287
14,14,0.01,220,2.25,1,100000.0,0.01225,0.01225,4.08,5513500000000.0,3.2,0.0032,176432000.0,0.012358248907141899,0.08883521717382352,0.002913080235509377
15,15,0.01,230,2.25,1,100000.0,0.01715,0.00243,5.72,5581830000000.0,5.0,0.005,279091500.0,0.009380041692337174,0.0873289980672256,0.0036813983171701255
16,16,0.01,230,2.25,1,100000.0,0.01651,0.00522,5.51,,,,,,,
17,17,0.01,230,2.25,1,100000.0,0.01414,0.01,4.71,5581830000000.0,5.6,0.0056,312582480.0,0.0117618926123365,0.10166802746266929,0.004402971332943341
18,18,0.01,230,2.25,1,100000.0,0.01309,0.01134,4.36,5581830000000.0,5.2,0.0052,290255160.0,0.011109123419157284,0.10417232763995418,0.003016809220395062
19,19,0.01,230,2.25,1,100000.0,0.01225,0.01225,4.08,5581830000000.0,4.8,0.0048,267927840.0,0.013255479059549564,0.11317100023218328,0.0025186744468073782
20,20,0.01,240,2.25,1,100000.0,0.01715,0.00243,5.72,5647610000000.0,4.2,0.0042,237199620.0,0.011654126426388748,0.07844450836235198,0.0028488236114601884
21,21,0.01,240,2.25,1,100000.0,0.01651,0.00522,5.51,5647610000000.0,4.0,0.004,225904400.0,0.010982280822975563,0.07911502770372326,0.003562657901694679
22,22,0.01,240,2.25,1,100000.0,0.01414,0.01,4.71,,,,,,,
23,23,0.01,240,2.25,1,100000.0,0.01309,0.01134,4.36,5647610000000.0,6.0,0.006,338856600.0,0.013438458364882232,0.11050582639887135,0.0038302347336934945
24,24,0.01,240,2.25,1,100000.0,0.01225,0.01225,4.08,5647610000000.0,5.6,0.005599999999999999,316266160.0,0.01399800859212722,0.09298764646662941,0.003919807028955004
25,25,0.01,250,2.25,1,100000.0,0.01715,0.00243,5.72,5711030000000.0,5.6,0.005599999999999999,319817680.0,0.01658826060816905,0.12373277116933708,0.003670639483477847
26,26,0.01,250,2.25,1,100000.0,0.01651,0.00522,5.51,5711030000000.0,5.6,0.005600000000000001,319817680.0,0.018884220834524984,0.10365291355481938,0.002417725540276256
27,27,0.01,250,2.25,1,100000.0,0.01414,0.01,4.71,5711030000000.0,5.2,0.005200000000000001,296973560.0,0.01343458542420756,0.09059607407100835,0.0037354555440381495
28,28,0.01,250,2.25,1,100000.0,0.01309,0.01134,4.36,5711030000000.0,5.8,0.0058,331239740.0,0.0135125292532402,0.13900705689657172,0.003510721149009864
29,29,0.01,250,2.25,1,100000.0,0.01225,0.01225,4.08,5711030000000.0,7.599999999999999,0.0076,434038280.0,0.0163089799120329,0.10379142895240648,0.003445398916751465
30,30,0.01,260,2.25,1,100000.0,0.01715,0.00243,5.72,5772230000000.0,7.599999999999999,0.0076,438689480.0,0.018805564408070092,0.11112942656880193,0.0034515292666393712
31,31,0.01,260,2.25,1,100000.0,0.01651,0.00522,5.51,5772230000000.0,7.2,0.007200000000000001,415600560.0,0.013982112970482092,0.090856769935584,0.0028299036948677427
32,32,0.01,260,2.25,1,100000.0,0.01414,0.01,4.71,5772230000000.0,5.0,0.004999999999999999,288611500.0,0.016747899524633916,0.11393380692836044,0.002613448849970215
33,33,0.01,260,2.25,1,100000.0,0.01309,0.01134,4.36,5772230000000.0,4.2,0.004200000000000001,242433660.0,0.013314158442441108,0.08646557909403235,0.003294252542159428
34,34,0.01,260,2.25,1,100000.0,0.01225,0.01225,4.08,5772230000000.0,8.0,0.008000000000000004,461778400.0,0.014032938859359767,0.1193428677127846,0.0026503044535470784
35,35,0.01,270,2.25,1,100000.0,0.01715,0.00243,5.72,5831360000000.0,4.2,0.0042,244917120.0,0.007589807181901635,0.07926071782604457,0.00182772110393447
36,36,0.01,270,2.25,1,100000.0,0.01651,0.00522,5.51,5831360000000.0,6.6,0.0066,384869760.0,0.017634756526740868,0.0951171445321263,0.0026337735378478403
37,37,0.01,270,2.25,1,100000.0,0.01414,0.01,4.71,5831360000000.0,6.6,0.0066,384869760.0,0.01569579773977025,0.11360271076734876,0.003765098484905178
38,38,0.01,270,2.25,1,100000.0,0.01309,0.01134,4.36,5831360000000.0,5.4,0.005400000000000001,314893440.0,0.015073266932746849,0.0810605154366082,0.0026723589082540025
39,39,0.01,270,2.25,1,100000.0,0.01225,0.01225,4.08,5831360000000.0,4.6,0.0046,268242560.0,0.01837763963011672,0.10023221699481417,0.0025522440400707605
40,40,0.01,280,2.25,1,100000.0,0.01715,0.00243,5.72,5888550000000.0,7.0,0.007000000000000001,412198500.0,0.018826233680173186,0.09974190740378752,0.00267078624879881
41,41,0.01,280,2.25,1,100000.0,0.01651,0.00522,5.51,5888550000000.0,6.2,0.006200000000000001,365090100.0,0.01617580226224847,0.1144638814705216,0.002784500665609312
42,42,0.01,280,2.25,1,100000.0,0.01414,0.01,4.71,5888550000000.0,9.6,0.0096,565300800.0,0.014823695944235504,0.11081342526760322,0.003332908489304941
43,43,0.01,280,2.25,1,100000.0,0.01309,0.01134,4.36,5888550000000.0,7.2,0.0072,423975600.0,0.014380070976986393,0.13677335927097203,0.0025546741176271344
44,44,0.01,280,2.25,1,100000.0,0.01225,0.01225,4.08,5888550000000.0,7.599999999999999,0.0076,447529800.0,0.019147556993935992,0.1154287257282915,0.0034118200993338127
45,45,0.01,290,2.25,1,100000.0,0.01715,0.00243,5.72,5943910000000.0,7.8,0.007799999999999999,463624980.0,0.016657762233984637,0.09578993011156467,0.002841158345503319
46,46,0.01,290,2.25,1,100000.0,0.01651,0.00522,5.51,5943910000000.0,6.6,0.0066,392298060.0,0.01662052695607109,0.07961970635597225,0.003297857835348839
47,47,0.01,290,2.25,1,100000.0,0.01414,0.01,4.71,5943910000000.0,5.4,0.0054,320971140.0,0.015619013207468866,0.11225282638592345,0.00305291288086461
48,48,0.01,290,2.25,1,100000.0,0.01309,0.01134,4.36,5943910000000.0,5.4,0.0054,320971140.0,0.015536900377190594,0.11190730760986436,0.0029668956684118673
49,49,0.01,290,2.25,1,100000.0,0.01225,0.01225,4.08,5943910000000.0,6.8,0.0068,404185880.0,0.01548814102563356,0.1367535653038187,0.003090938586354373
50,50,0.01,300,2.25,1,100000.0,0.01715,0.00243,5.72,5997540000000.0,5.2,0.005200000000000001,311872080.0,0.019330943075320395,0.074827568541276,0.0033095394393391248
51,51,0.01,300,2.25,1,100000.0,0.01651,0.00522,5.51,5997540000000.0,7.2,0.007200000000000001,431822880.0,0.021154787075433088,0.08585413127703363,0.0034215364769256008
52,52,0.01,300,2.25,1,100000.0,0.01414,0.01,4.71,5997540000000.0,4.8,0.0048,287881920.0,0.016625509015430417,0.07769429313426449,0.0032492882330272194
53,53,0.01,300,2.25,1,100000.0,0.01309,0.01134,4.36,5997540000000.0,7.2,0.0072,431822880.0,0.01645713984677588,0.09756613431931657,0.0022021331838411686
54,54,0.01,300,2.25,1,100000.0,0.01225,0.01225,4.08,5997540000000.0,5.2,0.0052,311872080.0,0.018799197018101527,0.09411355493839008,0.0027387929991149625
55,55,0.01,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,7.2,0.007200000000000001,435566880.0,0.01889381179435481,0.12471758057729512,0.0031127237736686534
56,56,0.01,310,2.25,1,100000.0,0.01651,0.00522,5.51,6049540000000.0,7.0,0.007000000000000001,423467800.0,0.0159846024903606,0.08011876084032497,0.003107437156361103
57,57,0.01,310,2.25,1,100000.0,0.01414,0.01,4.71,6049540000000.0,8.199999999999998,0.0082,496062280.0,0.018079811513028066,0.09833889992484687,0.003769746375008267
58,58,0.01,310,2.25,1,100000.0,0.01309,0.01134,4.36,6049540000000.0,8.199999999999998,0.0082,496062280.0,0.019094344340986526,0.11408801029757992,0.003668585295617267
59,59,0.01,310,2.25,1,100000.0,0.01225,0.01225,4.08,6049540000000.0,7.599999999999999,0.0076,459765040.0,0.014045392214482092,0.11909163675166276,0.003496616667433597
60,60,0.01,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,7.8,0.007799999999999999,475800000.0,0.024502329485235192,0.11775633278932832,0.0024967120863743256
61,61,0.01,320,2.25,1,100000.0,0.01651,0.00522,5.51,6100000000000.0,6.6,0.0066,402600000.0,0.01800366121533849,0.09348437105873722,0.003128393556956301
62,62,0.01,320,2.25,1,100000.0,0.01414,0.01,4.71,6100000000000.0,9.0,0.008999999999999998,549000000.0,0.02598714718278985,0.08692264908780777,0.002414039228548455
63,63,0.01,320,2.25,1,100000.0,0.01309,0.01134,4.36,,,,,,,
64,64,0.01,320,2.25,1,100000.0,0.01225,0.01225,4.08,6100000000000.0,10.0,0.009999999999999998,610000000.0,0.023191531777453523,0.09797094838409413,0.0036106007149001263
65,65,0.01,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,7.599999999999999,0.0076,467324000.0,0.022249979465544967,0.09983108135580816,0.003550364970486532
66,66,0.01,330,2.25,1,100000.0,0.01651,0.00522,5.51,6149000000000.0,6.4,0.0064,393536000.0,0.020114924744060632,0.12608310634144765,0.003922323826326572
67,67,0.01,330,2.25,1,100000.0,0.01414,0.01,4.71,6149000000000.0,6.2,0.0062,381238000.0,0.015789091913012067,0.10316819431488716,0.0026607399948604207
68,68,0.01,330,2.25,1,100000.0,0.01309,0.01134,4.36,6149000000000.0,9.0,0.008999999999999998,553410000.0,0.020851949112540836,0.1265657931155373,0.003371595035571031
69,69,0.01,330,2.25,1,100000.0,0.01225,0.01225,4.08,6149000000000.0,8.4,0.008400000000000001,516516000.0,0.019782153210517652,0.1341281533174562,0.0027160831334884865
70,70,0.01,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,8.8,0.008799999999999999,545301680.0,0.022625516604162555,0.11099411211104208,0.0031325152773815914
71,71,0.01,340,2.25,1,100000.0,0.01651,0.00522,5.51,6196610000000.0,9.6,0.0096,594874560.0,0.01865928174439736,0.11705654917796143,0.003373469738945608
72,72,0.01,340,2.25,1,100000.0,0.01414,0.01,4.71,6196610000000.0,6.6,0.0066,408976260.0,0.024269884339249325,0.1038420171619182,0.0037351043041548926
73,73,0.01,340,2.25,1,100000.0,0.01309,0.01134,4.36,6196610000000.0,7.599999999999999,0.0076,470942360.0,0.02216049747691285,0.10343689855821445,0.0025623305464466234
74,74,0.01,340,2.25,1,100000.0,0.01225,0.01225,4.08,6196610000000.0,10.2,0.0102,632054220.0000001,0.02225553653948656,0.137061381612176,0.003371769424312552
75,75,0.01,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,11.4,0.0114,711689460.0,0.024500117331245914,0.12383538088334536,0.003092388862495206
76,76,0.01,350,2.25,1,100000.0,0.01651,0.00522,5.51,6242890000000.0,10.4,0.0104,649260560.0,0.02603347401580842,0.13572561582992956,0.0031792809682516673
77,77,0.01,350,2.25,1,100000.0,0.01414,0.01,4.71,6242890000000.0,10.2,0.0102,636774780.0,0.022713229050358604,0.1337302201528687,0.0035173591090462003
78,78,0.01,350,2.25,1,100000.0,0.01309,0.01134,4.36,6242890000000.0,11.0,0.011,686717900.0,0.02155408587589573,0.1307255727252652,0.0029116279330108374
79,79,0.01,350,2.25,1,100000.0,0.01225,0.01225,4.08,6242890000000.0,11.2,0.0112,699203680.0,0.021396765242467697,0.12142786303951812,0.0030474744330369987
80,80,0.01,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,10.6,0.0106,666519520.0,0.024853112199980133,0.12675007985528725,0.0036003664008044103
81,81,0.01,360,2.25,1,100000.0,0.01651,0.00522,5.51,6287920000000.0,10.0,0.01,628792000.0,0.022433019113044312,0.11235713317339648,0.0033307409472191395
82,82,0.01,360,2.25,1,100000.0,0.01414,0.01,4.71,6287920000000.0,10.6,0.0106,666519520.0,0.023711231003951356,0.1329800842229913,0.0034155848512831834
83,83,0.01,360,2.25,1,100000.0,0.01309,0.01134,4.36,6287920000000.0,9.6,0.0096,603640320.0,0.02191722756202714,0.08937058137031133,0.002633626056635737
84,84,0.01,360,2.25,1,100000.0,0.01225,0.01225,4.08,6287920000000.0,9.4,0.009400000000000002,591064480.0,0.02818966123721408,0.1534094681994474,0.003432228697590305
85,85,0.01,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,9.6,0.0096,607847040.0,0.022783520029638273,0.09810556401398823,0.0033158835255746367
86,86,0.01,370,2.25,1,100000.0,0.01651,0.00522,5.51,6331740000000.0,10.4,0.0104,658500960.0,0.02286056072984169,0.11730667917048164,0.002453720280256575
87,87,0.01,370,2.25,1,100000.0,0.01414,0.01,4.71,6331740000000.0,11.6,0.0116,734481840.0,0.022837878635945476,0.10641271174758764,0.0032761921662694247
88,88,0.01,370,2.25,1,100000.0,0.01309,0.01134,4.36,6331740000000.0,10.6,0.0106,671164440.0,0.025872098204089745,0.08759564082333815,0.0033509663684848784
89,89,0.01,370,2.25,1,100000.0,0.01225,0.01225,4.08,6331740000000.0,12.4,0.012399999999999996,785135760.0,0.025341459579301832,0.12347704299645867,0.0030916350746959856
90,90,0.01,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,9.4,0.0094,599195480.0,0.0228122987611746,0.0983010295602817,0.002624956994718561
91,91,0.01,380,2.25,1,100000.0,0.01651,0.00522,5.51,6374420000000.0,10.8,0.0108,688437360.0,0.021491059458134724,0.11515818664545324,0.0032590512170049654
92,92,0.01,380,2.25,1,100000.0,0.01414,0.01,4.71,6374420000000.0,9.8,0.0098,624693160.0,0.02571390568940112,0.10915440621929191,0.0033206571595156115
93,93,0.01,380,2.25,1,100000.0,0.01309,0.01134,4.36,6374420000000.0,11.2,0.0112,713935040.0,0.023454940900514032,0.09942888379763741,0.0036643870787307887
94,94,0.01,380,2.25,1,100000.0,0.01225,0.01225,4.08,6374420000000.0,10.8,0.0108,688437360.0,0.02104777090125289,0.11164293106688516,0.003147468657416536
95,95,0.01,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,12.0,0.012,769920000.0,0.025633228299174617,0.1331157987631132,0.0032569035529688853
96,96,0.01,390,2.25,1,100000.0,0.01651,0.00522,5.51,6416000000000.0,12.4,0.0124,795584000.0,0.027521995953266275,0.11590133404797008,0.003365806948674733
97,97,0.01,390,2.25,1,100000.0,0.01414,0.01,4.71,6416000000000.0,11.2,0.0112,718592000.0000001,0.02088372052133165,0.11879037922952192,0.002944157987949548
98,98,0.01,390,2.25,1,100000.0,0.01309,0.01134,4.36,6416000000000.0,10.4,0.010400000000000001,667264000.0,0.026900851267704327,0.11074733351933412,0.0034301569373063846
99,99,0.01,390,2.25,1,100000.0,0.01225,0.01225,4.08,6416000000000.0,12.0,0.012,769920000.0,0.032181372371522396,0.1223635756486138,0.0032710366619093274
100,100,0.01,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,12.4,0.0124,800609720.0,0.021533842639063622,0.13172413224367507,0.002778883008708463
101,101,0.01,400,2.25,1,100000.0,0.01651,0.00522,5.51,6456530000000.0,12.0,0.012,774783600.0,0.02506537095042261,0.12168772765197453,0.0035436347963657884
102,102,0.01,400,2.25,1,100000.0,0.01414,0.01,4.71,6456530000000.0,13.8,0.0138,891001140.0,0.030934612063797808,0.12461189817295,0.0031779612404348213
103,103,0.01,400,2.25,1,100000.0,0.01309,0.01134,4.36,6456530000000.0,11.8,0.0118,761870540.0,0.026069764156889285,0.11532625055716494,0.0028794003792969283
104,104,0.01,400,2.25,1,100000.0,0.01225,0.01225,4.08,6456530000000.0,12.6,0.0126,813522780.0,0.03009489352987108,0.12298379761456137,0.002930184200940639
105,105,0.01,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,11.6,0.0116,753542960.0000001,0.03068452113478156,0.1242882061208996,0.002615250572569703
106,106,0.01,410,2.25,1,100000.0,0.01651,0.00522,5.51,6496060000000.0,10.6,0.0106,688582360.0,0.0239628832926747,0.11474773283932142,0.0036903443722406727
107,107,0.01,410,2.25,1,100000.0,0.01414,0.01,4.71,6496060000000.0,12.4,0.0124,805511440.0,0.03177260218526527,0.09767120132030657,0.0032431996935224305
108,108,0.01,410,2.25,1,100000.0,0.01309,0.01134,4.36,6496060000000.0,11.6,0.0116,753542960.0,0.03189122538040533,0.11131713162826629,0.0031565680409565864
109,109,0.01,410,2.25,1,100000.0,0.01225,0.01225,4.08,6496060000000.0,15.2,0.0152,987401120.0,0.032230588306435805,0.111839532895837,0.003112042466269114
110,110,0.01,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,13.8,0.013799999999999998,901777560.0,0.028856307733140234,0.1335793221985628,0.0031114249712071614
111,111,0.01,420,2.25,1,100000.0,0.01651,0.00522,5.51,6534620000000.0,13.0,0.013,849500600.0000001,0.022855588484585028,0.1135848282240254,0.003101627121965602
112,112,0.01,420,2.25,1,100000.0,0.01414,0.01,4.71,6534620000000.0,12.8,0.012799999999999995,836431360.0,0.029860794605498047,0.12428985030583668,0.0029453387920625337
113,113,0.01,420,2.25,1,100000.0,0.01309,0.01134,4.36,6534620000000.0,14.0,0.013999999999999999,914846800.0,0.027374153936246332,0.11640047923820196,0.0032380806453401094
114,114,0.01,420,2.25,1,100000.0,0.01225,0.01225,4.08,6534620000000.0,9.2,0.0092,601185040.0,0.030997422955314675,0.10592207238682631,0.0031450181092314
115,115,0.01,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,18.0,0.018,1183005000.0,0.032021359241784224,0.12022147625331894,0.0038219647260650377
116,116,0.01,430,2.25,1,100000.0,0.01651,0.00522,5.51,6572250000000.0,15.6,0.015600000000000003,1025271000.0,0.024073179024278225,0.12272839104293883,0.003490432157094154
117,117,0.01,430,2.25,1,100000.0,0.01414,0.01,4.71,6572250000000.0,13.6,0.0136,893826000.0,0.03303573240006909,0.12883797943925585,0.003350642615617185
118,118,0.01,430,2.25,1,100000.0,0.01309,0.01134,4.36,6572250000000.0,9.6,0.0096,630936000.0,0.0248530952354644,0.100337391991978,0.0029210840975058467
119,119,0.01,430,2.25,1,100000.0,0.01225,0.01225,4.08,6572250000000.0,17.0,0.017,1117282500.0,0.03472934395079172,0.12626465306179918,0.003498168212052317
120,120,0.01,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,9.8,0.0098,647681020.0,0.028975667161089725,0.11421325221991303,0.003050276301369704
121,121,0.01,440,2.25,1,100000.0,0.01651,0.00522,5.51,6608990000000.0,12.0,0.012,793078800.0,0.02512202350728195,0.08834739774504324,0.002813892592578277
122,122,0.01,440,2.25,1,100000.0,0.01414,0.01,4.71,6608990000000.0,13.4,0.0134,885604660.0,0.030406422774143096,0.11979860788473869,0.0029996532636924105
123,123,0.01,440,2.25,1,100000.0,0.01309,0.01134,4.36,6608990000000.0,10.6,0.0106,700552940.0,0.03413022710752354,0.11414571850168397,0.002880933281254725
124,124,0.01,440,2.25,1,100000.0,0.01225,0.01225,4.08,6608990000000.0,14.0,0.013999999999999999,925258600.0,0.03338144343220086,0.10905365750015358,0.003540038807465533
125,125,0.01,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,11.2,0.011199999999999998,744226560.0,0.03064780112573192,0.10691696245724652,0.003389140361223389
126,126,0.01,450,2.25,1,100000.0,0.01651,0.00522,5.51,6644880000000.0,14.8,0.014799999999999997,983442240.0,0.028502087005911343,0.1088001782234512,0.003386298653839216
127,127,0.01,450,2.25,1,100000.0,0.01414,0.01,4.71,6644880000000.0,14.8,0.014800000000000002,983442240.0,0.03287805061336614,0.09787352574301127,0.002947674780024628
128,128,0.01,450,2.25,1,100000.0,0.01309,0.01134,4.36,6644880000000.0,11.8,0.0118,784095840.0,0.03282234529012917,0.11352022134218234,0.0029460560034203728
129,129,0.01,450,2.25,1,100000.0,0.01225,0.01225,4.08,6644880000000.0,13.8,0.0138,916993440.0,0.03363463465897861,0.11321082731664252,0.0031998507888380857
130,130,0.01,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,15.0,0.015,1001991000.0,0.03670794819826152,0.10690705147463064,0.0026945479269236765
131,131,0.01,460,2.25,1,100000.0,0.01651,0.00522,5.51,6679940000000.0,12.2,0.0122,814952680.0,0.03364203199089855,0.12099118400539166,0.002926504219189027
132,132,0.01,460,2.25,1,100000.0,0.01414,0.01,4.71,6679940000000.0,13.2,0.0132,881752080.0,0.03295449530269115,0.1207166037211895,0.002563102513649436
133,133,0.01,460,2.25,1,100000.0,0.01309,0.01134,4.36,6679940000000.0,14.4,0.0144,961911360.0000001,0.03375572107971101,0.13060310998521543,0.0030940576126974725
134,134,0.01,460,2.25,1,100000.0,0.01225,0.01225,4.08,6679940000000.0,12.2,0.0122,814952680.0,0.028809602105559207,0.11649573050142478,0.0036523536437843753
135,135,0.01,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,16.2,0.0162,1087700400.0,0.03416639133588001,0.13046368939807712,0.0033295914718142377
136,136,0.01,470,2.25,1,100000.0,0.01651,0.00522,5.51,6714200000000.0,12.8,0.0128,859417600.0,0.03841499834667567,0.10112842857627068,0.003259083012976583
137,137,0.01,470,2.25,1,100000.0,0.01414,0.01,4.71,6714200000000.0,13.0,0.013,872846000.0,0.03699953932878524,0.14751906931954764,0.002978164257166428
138,138,0.01,470,2.25,1,100000.0,0.01309,0.01134,4.36,6714200000000.0,13.8,0.0138,926559600.0,0.0282308918853582,0.11635697500261444,0.002639363098873489
139,139,0.01,470,2.25,1,100000.0,0.01225,0.01225,4.08,6714200000000.0,14.2,0.0142,953416400.0,0.03450346643895759,0.1333686868709025,0.00302949729583347
140,140,0.01,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,12.2,0.0122,823219400.0,0.03578321751935831,0.10658311400075056,0.002801977509608664
141,141,0.01,480,2.25,1,100000.0,0.01651,0.00522,5.51,6747700000000.0,13.2,0.0132,890696400.0,0.03521105192086664,0.12517971328854105,0.003512062608438517
142,142,0.01,480,2.25,1,100000.0,0.01414,0.01,4.71,6747700000000.0,13.6,0.0136,917687200.0,0.03749034391529155,0.10306407992867964,0.003337936091736899
143,143,0.01,480,2.25,1,100000.0,0.01309,0.01134,4.36,6747700000000.0,11.8,0.0118,796228600.0,0.03365189013834836,0.1239911692875704,0.003345266429699816
144,144,0.01,480,2.25,1,100000.0,0.01225,0.01225,4.08,6747700000000.0,18.8,0.0188,1268567600.0,0.03365538107232024,0.10372494899466272,0.003541328070098568
145,145,0.01,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,15.2,0.0152,1030628400.0,0.03476900940778332,0.1155840467473632,0.003471913429275536
146,146,0.01,490,2.25,1,100000.0,0.01651,0.00522,5.51,6780450000000.0,14.6,0.0146,989945700.0,0.033063720829371805,0.14217583048842983,0.00276002975230934
147,147,0.01,490,2.25,1,100000.0,0.01414,0.01,4.71,6780450000000.0,15.0,0.015,1017067500.0,0.04173050113527041,0.12246358018761357,0.003335643411526992
148,148,0.01,490,2.25,1,100000.0,0.01309,0.01134,4.36,6780450000000.0,17.2,0.0172,1166237400.0,0.03940832035074623,0.10511790279052846,0.003408196818438432
149,149,0.01,490,2.25,1,100000.0,0.01225,0.01225,4.08,6780450000000.0,13.8,0.013799999999999998,935702100.0,0.03529966259080125,0.12896997246723949,0.0029927489844532628
150,150,0.01,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,15.2,0.0152,1035500000.0,0.029531520005828805,0.12132943591354932,0.003034876465558888
151,151,0.01,500,2.25,1,100000.0,0.01651,0.00522,5.51,6812500000000.0,14.8,0.014800000000000002,1008250000.0,0.04059491328405311,0.12679648952835124,0.0033420967539018005
152,152,0.01,500,2.25,1,100000.0,0.01414,0.01,4.71,6812500000000.0,14.8,0.014799999999999997,1008250000.0,0.03604095055065592,0.13335481113152148,0.003226195733204954
153,153,0.01,500,2.25,1,100000.0,0.01309,0.01134,4.36,6812500000000.0,16.0,0.016,1090000000.0,0.03706235409490929,0.12355144139526432,0.003542598092480912
154,154,0.01,500,2.25,1,100000.0,0.01225,0.01225,4.08,6812500000000.0,11.8,0.0118,803875000.0,0.041129917500080215,0.1275004189851446,0.0028048315930089985
155,155,0.01,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,15.4,0.0154,1053952900.0,0.04066158148062817,0.122959685362605,0.0033973911673375384
156,156,0.01,510,2.25,1,100000.0,0.01651,0.00522,5.51,6843850000000.0,18.8,0.018800000000000004,1286643800.0,0.03997460344647407,0.11504677663146567,0.002723350788176028
157,157,0.01,510,2.25,1,100000.0,0.01414,0.01,4.71,6843850000000.0,17.0,0.017,1163454500.0,0.034678651359157944,0.11246224794220928,0.003335952668682535
158,158,0.01,510,2.25,1,100000.0,0.01309,0.01134,4.36,6843850000000.0,16.0,0.016,1095016000.0,0.046024944881656975,0.09906722098574616,0.0032283102106452407
159,159,0.01,510,2.25,1,100000.0,0.01225,0.01225,4.08,6843850000000.0,12.0,0.012,821262000.0,0.039117428451501415,0.11965649977173412,0.003556864450433872
160,160,0.01,520,2.25,1,100000.0,0.01715,0.00243,5.72,6874530000000.0,16.0,0.016,1099924800.0,0.0360465220467575,0.11802909561677716,0.002676070174817785
