,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
18,18,0.01,230,2.25,1,100000.0,0.01309,0.01134,4.36,5581830000000.0,100000.0,100.0,5581830000000.0,0.22962368148821496,0.027498137092551965,0.024236285812174817
19,19,0.01,230,2.25,1,100000.0,0.01225,0.01225,4.08,5581830000000.0,100000.0,100.0,5581830000000.0,0.22981453590768408,0.024865556506766605,0.02452865294648485
20,20,0.01,240,2.25,1,100000.0,0.01715,0.00243,5.72,5647610000000.0,100000.0,100.0,5647610000000.0,0.23977588884733905,0.036656599921107966,0.005110380337330639
21,21,0.01,240,2.25,1,100000.0,0.01651,0.00522,5.51,5647610000000.0,100000.0,100.0,5647610000000.0,0.23947238941844373,0.0347123991192343,0.01047320351018662
22,22,0.01,240,2.25,1,100000.0,0.01414,0.01,4.71,5647610000000.0,100000.0,100.0,5647610000000.0,0.2381782836195669,0.029566019719539437,0.02108721108848281
23,23,0.01,240,2.25,1,100000.0,0.01309,0.01134,4.36,5647610000000.0,100000.0,100.0,5647610000000.0,0.2397706694998874,0.02659473843302295,0.023127031992975264
24,24,0.01,240,2.25,1,100000.0,0.01225,0.01225,4.08,5647610000000.0,100000.0,100.0,5647610000000.0,0.23850571243478383,0.02535698712132351,0.025120867670647223
25,25,0.01,250,2.25,1,100000.0,0.01715,0.00243,5.72,5711030000000.0,100000.0,100.0,5711030000000.0,0.24878274040743803,0.036029816984492,0.005189652216797923
26,26,0.01,250,2.25,1,100000.0,0.01651,0.00522,5.51,5711030000000.0,100000.0,100.0,5711030000000.0,0.2497230601885008,0.036172062739558274,0.01107524220104627
27,27,0.01,250,2.25,1,100000.0,0.01414,0.01,4.71,5711030000000.0,100000.0,100.0,5711030000000.0,0.249591953114566,0.030356886106189092,0.02084660879748565
28,28,0.01,250,2.25,1,100000.0,0.01309,0.01134,4.36,5711030000000.0,100000.0,100.0,5711030000000.0,0.24970868021387105,0.026530409670671308,0.024278238768340184
29,29,0.01,250,2.25,1,100000.0,0.01225,0.01225,4.08,5711030000000.0,100000.0,100.0,5711030000000.0,0.24929544348210583,0.025760363779750554,0.0254761033366599
30,30,0.01,260,2.25,1,100000.0,0.01715,0.00243,5.72,5772230000000.0,100000.0,100.0,5772230000000.0,0.2594716929805486,0.035211121614053605,0.004867834446108764
31,31,0.01,260,2.25,1,100000.0,0.01651,0.00522,5.51,5772230000000.0,100000.0,100.0,5772230000000.0,0.25948284064846805,0.0331867773124633,0.010972391033100364
32,32,0.01,260,2.25,1,100000.0,0.01414,0.01,4.71,5772230000000.0,100000.0,100.0,5772230000000.0,0.25965502513100774,0.02943876242986586,0.02040411483736172
33,33,0.01,260,2.25,1,100000.0,0.01309,0.01134,4.36,5772230000000.0,100000.0,100.0,5772230000000.0,0.241772250520265,0.027357356316476483,0.02337570722497072
34,34,0.01,260,2.25,1,100000.0,0.01225,0.01225,4.08,5772230000000.0,100000.0,100.0,5772230000000.0,0.2573472569316777,0.025365731278402536,0.02556159773868008
35,35,0.01,270,2.25,1,100000.0,0.01715,0.00243,5.72,5831360000000.0,100000.0,100.0,5831360000000.0,0.2691852173345751,0.036018733713701075,0.005012061170588512
36,36,0.01,270,2.25,1,100000.0,0.01651,0.00522,5.51,5831360000000.0,100000.0,100.0,5831360000000.0,0.2693438219923451,0.03478042337607544,0.011184965084342077
37,37,0.01,270,2.25,1,100000.0,0.01414,0.01,4.71,5831360000000.0,100000.0,100.0,5831360000000.0,0.26967097489405206,0.02901917536240116,0.02189907246644987
38,38,0.01,270,2.25,1,100000.0,0.01309,0.01134,4.36,5831360000000.0,100000.0,100.0,5831360000000.0,0.26956160320271466,0.02703402063018475,0.02415868975200121
39,39,0.01,270,2.25,1,100000.0,0.01225,0.01225,4.08,5831360000000.0,100000.0,100.0,5831360000000.0,0.26957470709453446,0.02526803132284298,0.0252105844118339
40,40,0.01,280,2.25,1,100000.0,0.01715,0.00243,5.72,5888550000000.0,100000.0,100.0,5888550000000.0,0.27942474516966054,0.035472296823834334,0.005004758009387061
41,41,0.01,280,2.25,1,100000.0,0.01651,0.00522,5.51,5888550000000.0,100000.0,100.0,5888550000000.0,0.2791809327473288,0.03363589955744609,0.010904140610229715
42,42,0.01,280,2.25,1,100000.0,0.01414,0.01,4.71,5888550000000.0,100000.0,100.0,5888550000000.0,0.2789170274072944,0.031171048226812836,0.021111638992775576
43,43,0.01,280,2.25,1,100000.0,0.01309,0.01134,4.36,5888550000000.0,100000.0,100.0,5888550000000.0,0.2795221826512034,0.02740296634529269,0.023571188750666733
44,44,0.01,280,2.25,1,100000.0,0.01225,0.01225,4.08,5888550000000.0,100000.0,100.0,5888550000000.0,0.27968807411583607,0.025771566463963794,0.025312553042295315
45,45,0.01,290,2.25,1,100000.0,0.01715,0.00243,5.72,5943910000000.0,100000.0,100.0,5943910000000.0,0.2710339919055416,0.03627413673294287,0.005134227127769169
46,46,0.01,290,2.25,1,100000.0,0.01651,0.00522,5.51,5943910000000.0,100000.0,100.0,5943910000000.0,0.2708169446948794,0.03428094083934492,0.011180916687341015
47,47,0.01,290,2.25,1,100000.0,0.01414,0.01,4.71,5943910000000.0,100000.0,100.0,5943910000000.0,0.2895602443744224,0.03030584658936408,0.020638343978884297
48,48,0.01,290,2.25,1,100000.0,0.01309,0.01134,4.36,5943910000000.0,100000.0,100.0,5943910000000.0,0.2874510202634951,0.026154130772684928,0.023574527059124935
49,49,0.01,290,2.25,1,100000.0,0.01225,0.01225,4.08,5943910000000.0,100000.0,100.0,5943910000000.0,0.2892715070112331,0.02454093936575373,0.024681040127654465
50,50,0.01,300,2.25,1,100000.0,0.01715,0.00243,5.72,5997540000000.0,100000.0,100.0,5997540000000.0,0.29810675081288307,0.035827702492446455,0.005011187631027833
51,51,0.01,300,2.25,1,100000.0,0.01651,0.00522,5.51,5997540000000.0,100000.0,100.0,5997540000000.0,0.299393143486111,0.03383794770439791,0.011068737667789968
52,52,0.01,300,2.25,1,100000.0,0.01414,0.01,4.71,5997540000000.0,100000.0,100.0,5997540000000.0,0.2997597949709984,0.02947765984306976,0.02005618400143908
53,53,0.01,300,2.25,1,100000.0,0.01309,0.01134,4.36,5997540000000.0,100000.0,100.0,5997540000000.0,0.29926400590175034,0.027725257120991803,0.023956962246912565
54,54,0.01,300,2.25,1,100000.0,0.01225,0.01225,4.08,5997540000000.0,100000.0,100.0,5997540000000.0,0.29966640807615474,0.02470486711956003,0.025374985791053135
55,55,0.01,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,100000.0,100.0,6049540000000.0,0.3095943346589706,0.034495457431276695,0.004971405716023864
56,56,0.01,310,2.25,1,100000.0,0.01651,0.00522,5.51,6049540000000.0,100000.0,100.0,6049540000000.0,0.3079665623134133,0.033365534705157116,0.010764479862401201
57,57,0.01,310,2.25,1,100000.0,0.01414,0.01,4.71,6049540000000.0,100000.0,100.0,6049540000000.0,0.30923572892128276,0.02955875212703655,0.02157854523003907
58,58,0.01,310,2.25,1,100000.0,0.01309,0.01134,4.36,6049540000000.0,100000.0,100.0,6049540000000.0,0.30940366165841626,0.02753974214532236,0.022829104412774904
59,59,0.01,310,2.25,1,100000.0,0.01225,0.01225,4.08,6049540000000.0,100000.0,100.0,6049540000000.0,0.3096323469981712,0.02515909962359352,0.025109893278743554
60,60,0.01,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,100000.0,100.0,6100000000000.0,0.31955031042328985,0.0365300544812136,0.005004810051318045
61,61,0.01,320,2.25,1,100000.0,0.01651,0.00522,5.51,6100000000000.0,100000.0,100.0,6100000000000.0,0.29940901757260874,0.03306239149828086,0.010836079387899263
62,62,0.01,320,2.25,1,100000.0,0.01414,0.01,4.71,6100000000000.0,100000.0,100.0,6100000000000.0,0.31969341115531047,0.029302164906102292,0.020249278985720317
63,63,0.01,320,2.25,1,100000.0,0.01309,0.01134,4.36,6100000000000.0,100000.0,100.0,6100000000000.0,0.3195225615923505,0.027192688410107774,0.022994400177116292
64,64,0.01,320,2.25,1,100000.0,0.01225,0.01225,4.08,6100000000000.0,100000.0,100.0,6100000000000.0,0.31945129084416524,0.025179901788907888,0.026276759415650115
65,65,0.01,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,100000.0,100.0,6149000000000.0,0.329436323573168,0.03684447584247229,0.005060215577556295
66,66,0.01,330,2.25,1,100000.0,0.01651,0.00522,5.51,6149000000000.0,100000.0,100.0,6149000000000.0,0.32770143604263924,0.03325692872790782,0.01062546216349571
67,67,0.01,330,2.25,1,100000.0,0.01414,0.01,4.71,6149000000000.0,100000.0,100.0,6149000000000.0,0.32929097623487,0.030119671470549655,0.021204508860419143
68,68,0.01,330,2.25,1,100000.0,0.01309,0.01134,4.36,6149000000000.0,100000.0,100.0,6149000000000.0,0.32908298071421316,0.026773062703390048,0.02411444780110345
69,69,0.01,330,2.25,1,100000.0,0.01225,0.01225,4.08,6149000000000.0,100000.0,100.0,6149000000000.0,0.32955203032428243,0.025492471634991597,0.02424258632775473
70,70,0.01,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,100000.0,100.0,6196610000000.0,0.339527082052939,0.03554752046523132,0.004941935112984342
71,71,0.01,340,2.25,1,100000.0,0.01651,0.00522,5.51,6196610000000.0,100000.0,100.0,6196610000000.0,0.33905493983050966,0.03417174078609414,0.01081239267948921
72,72,0.01,340,2.25,1,100000.0,0.01414,0.01,4.71,6196610000000.0,100000.0,100.0,6196610000000.0,0.3161731483373277,0.03057431497745351,0.020992330384232167
73,73,0.01,340,2.25,1,100000.0,0.01309,0.01134,4.36,6196610000000.0,100000.0,100.0,6196610000000.0,0.33954310585032765,0.027372573442742906,0.02325182042816682
74,74,0.01,340,2.25,1,100000.0,0.01225,0.01225,4.08,6196610000000.0,100000.0,100.0,6196610000000.0,0.33915189217576647,0.024294957798678515,0.025856868824436725
75,75,0.01,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,100000.0,100.0,6242890000000.0,0.32738896878124124,0.03570116356444169,0.00528296741559421
76,76,0.01,350,2.25,1,100000.0,0.01651,0.00522,5.51,6242890000000.0,100000.0,100.0,6242890000000.0,0.34981340469063293,0.035880453297730555,0.01116789612111676
77,77,0.01,350,2.25,1,100000.0,0.01414,0.01,4.71,6242890000000.0,100000.0,100.0,6242890000000.0,0.3488942779771605,0.0305938069171993,0.02106030158724017
78,78,0.01,350,2.25,1,100000.0,0.01309,0.01134,4.36,6242890000000.0,100000.0,100.0,6242890000000.0,0.3494036552471698,0.028339936750601473,0.024092800020543016
79,79,0.01,350,2.25,1,100000.0,0.01225,0.01225,4.08,6242890000000.0,100000.0,100.0,6242890000000.0,0.3497021612665662,0.02524029181340924,0.025471760340831685
80,80,0.01,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,100000.0,100.0,6287920000000.0,0.359555096362601,0.03639203024206056,0.004828553263608808
81,81,0.01,360,2.25,1,100000.0,0.01651,0.00522,5.51,6287920000000.0,100000.0,100.0,6287920000000.0,0.3593739391812392,0.03523861595102073,0.010635844526777393
82,82,0.01,360,2.25,1,100000.0,0.01414,0.01,4.71,6287920000000.0,100000.0,100.0,6287920000000.0,0.3572999677441772,0.029447819707908107,0.021880224515637647
83,83,0.01,360,2.25,1,100000.0,0.01309,0.01134,4.36,6287920000000.0,100000.0,100.0,6287920000000.0,0.359553442548895,0.02786895083434394,0.023863044142716155
84,84,0.01,360,2.25,1,100000.0,0.01225,0.01225,4.08,6287920000000.0,100000.0,100.0,6287920000000.0,0.3592875505211396,0.024891171318401142,0.026021074057822287
85,85,0.01,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,100000.0,100.0,6331740000000.0,0.36921661844054365,0.03521706560807134,0.005066911166157715
86,86,0.01,370,2.25,1,100000.0,0.01651,0.00522,5.51,6331740000000.0,100000.0,100.0,6331740000000.0,0.3695139555397873,0.033781255030068943,0.010931271496824624
87,87,0.01,370,2.25,1,100000.0,0.01414,0.01,4.71,6331740000000.0,100000.0,100.0,6331740000000.0,0.3687447421328784,0.02920059166775645,0.020743886882654012
88,88,0.01,370,2.25,1,100000.0,0.01309,0.01134,4.36,6331740000000.0,100000.0,100.0,6331740000000.0,0.36929011777133375,0.02667318878176277,0.024138074299932186
89,89,0.01,370,2.25,1,100000.0,0.01225,0.01225,4.08,6331740000000.0,100000.0,100.0,6331740000000.0,0.3694313351079359,0.026412781916780453,0.02606534642089826
90,90,0.01,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,100000.0,100.0,6374420000000.0,0.3789747469208692,0.03548831562341924,0.005132509638911578
91,91,0.01,380,2.25,1,100000.0,0.01651,0.00522,5.51,6374420000000.0,100000.0,100.0,6374420000000.0,0.37962370565650183,0.03567679544449174,0.010820923728278859
92,92,0.01,380,2.25,1,100000.0,0.01414,0.01,4.71,6374420000000.0,100000.0,100.0,6374420000000.0,0.3796376135734704,0.02948988658569479,0.01995677604634811
93,93,0.01,380,2.25,1,100000.0,0.01309,0.01134,4.36,6374420000000.0,100000.0,100.0,6374420000000.0,0.3554631509297493,0.02651094670913712,0.023421870824964223
94,94,0.01,380,2.25,1,100000.0,0.01225,0.01225,4.08,6374420000000.0,100000.0,100.0,6374420000000.0,0.3791176710197305,0.024622642071298766,0.02559853059319277
95,95,0.01,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,100000.0,100.0,6416000000000.0,0.3861565017641056,0.03463373362085289,0.005003062857795651
96,96,0.01,390,2.25,1,100000.0,0.01651,0.00522,5.51,6416000000000.0,100000.0,100.0,6416000000000.0,0.38928279623916073,0.03244176426902437,0.010469027977883443
97,97,0.01,390,2.25,1,100000.0,0.01414,0.01,4.71,6416000000000.0,100000.0,100.0,6416000000000.0,0.38949383734808407,0.03062044199470061,0.020307888701942663
98,98,0.01,390,2.25,1,100000.0,0.01309,0.01134,4.36,6416000000000.0,100000.0,100.0,6416000000000.0,0.38931574482917314,0.027593419826851297,0.023055932895979736
99,99,0.01,390,2.25,1,100000.0,0.01225,0.01225,4.08,6416000000000.0,100000.0,100.0,6416000000000.0,0.3894398024707471,0.025792887798324383,0.025750915841299293
100,100,0.01,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,100000.0,100.0,6456530000000.0,0.3993277042805517,0.03696863743281444,0.005256001339325643
101,101,0.01,400,2.25,1,100000.0,0.01651,0.00522,5.51,6456530000000.0,100000.0,100.0,6456530000000.0,0.399482379423796,0.034360584558880365,0.01082457872063434
102,102,0.01,400,2.25,1,100000.0,0.01414,0.01,4.71,6456530000000.0,100000.0,100.0,6456530000000.0,0.3994008802442522,0.02997041717683001,0.02057291845222032
103,103,0.01,400,2.25,1,100000.0,0.01309,0.01134,4.36,6456530000000.0,100000.0,100.0,6456530000000.0,0.39960331009081074,0.026813041711790796,0.02333032295030311
104,104,0.01,400,2.25,1,100000.0,0.01225,0.01225,4.08,6456530000000.0,100000.0,100.0,6456530000000.0,0.3993598089156308,0.024471261928450862,0.024776012304387137
105,105,0.01,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,100000.0,100.0,6496060000000.0,0.40960113315118174,0.034702169320488294,0.004954489540733306
106,106,0.01,410,2.25,1,100000.0,0.01651,0.00522,5.51,6496060000000.0,100000.0,100.0,6496060000000.0,0.38331297224380295,0.0340430130452546,0.010934868382234625
107,107,0.01,410,2.25,1,100000.0,0.01414,0.01,4.71,6496060000000.0,100000.0,100.0,6496060000000.0,0.4068985284371479,0.029677407395519457,0.020107974894641462
108,108,0.01,410,2.25,1,100000.0,0.01309,0.01134,4.36,6496060000000.0,100000.0,100.0,6496060000000.0,0.4093058911184585,0.027441206258046982,0.02331387293148541
109,109,0.01,410,2.25,1,100000.0,0.01225,0.01225,4.08,6496060000000.0,100000.0,100.0,6496060000000.0,0.3828247598745458,0.02566964790063238,0.02600624043402448
110,110,0.01,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,100000.0,100.0,6534620000000.0,0.4170732854165749,0.03487624189965403,0.004986067974787788
111,111,0.01,420,2.25,1,100000.0,0.01651,0.00522,5.51,6534620000000.0,100000.0,100.0,6534620000000.0,0.41919276335877387,0.03457858491018605,0.011066712242702033
112,112,0.01,420,2.25,1,100000.0,0.01414,0.01,4.71,6534620000000.0,100000.0,100.0,6534620000000.0,0.4178556419055098,0.02865998701610027,0.02147539073101672
113,113,0.01,420,2.25,1,100000.0,0.01309,0.01134,4.36,6534620000000.0,100000.0,100.0,6534620000000.0,0.41966674553572153,0.026986192093062977,0.023102109150207696
114,114,0.01,420,2.25,1,100000.0,0.01225,0.01225,4.08,6534620000000.0,100000.0,100.0,6534620000000.0,0.4195773262487365,0.02440509109354905,0.025282452572311286
115,115,0.01,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,100000.0,100.0,6572250000000.0,0.42919733787230147,0.03515247777253252,0.004966281658185913
116,116,0.01,430,2.25,1,100000.0,0.01651,0.00522,5.51,6572250000000.0,100000.0,100.0,6572250000000.0,0.4293519996980876,0.03462252750506658,0.01036481618566858
117,117,0.01,430,2.25,1,100000.0,0.01414,0.01,4.71,6572250000000.0,100000.0,100.0,6572250000000.0,0.4288367037659668,0.028735930367262887,0.021379627923054135
118,118,0.01,430,2.25,1,100000.0,0.01309,0.01134,4.36,6572250000000.0,100000.0,100.0,6572250000000.0,0.4294898769847919,0.02674226739756757,0.023756043868724864
119,119,0.01,430,2.25,1,100000.0,0.01225,0.01225,4.08,6572250000000.0,100000.0,100.0,6572250000000.0,0.42956913632838223,0.024956553205669,0.024542198989955976
120,120,0.01,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,100000.0,100.0,6608990000000.0,0.4392000621292936,0.036827557524695055,0.005456214696296131
121,121,0.01,440,2.25,1,100000.0,0.01651,0.00522,5.51,6608990000000.0,100000.0,100.0,6608990000000.0,0.4389309317222228,0.03357050268741513,0.011060821018741607
122,122,0.01,440,2.25,1,100000.0,0.01414,0.01,4.71,6608990000000.0,100000.0,100.0,6608990000000.0,0.43924710436142506,0.03016926469930844,0.02203996551807631
123,123,0.01,440,2.25,1,100000.0,0.01309,0.01134,4.36,6608990000000.0,100000.0,100.0,6608990000000.0,0.43913817096107544,0.0277054668951864,0.025563245577587924
124,124,0.01,440,2.25,1,100000.0,0.01225,0.01225,4.08,6608990000000.0,100000.0,100.0,6608990000000.0,0.43414956269605226,0.025542055418786708,0.025030733588056565
125,125,0.01,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,100000.0,100.0,6644880000000.0,0.4486856137393943,0.03447079168092547,0.004958762975459263
126,126,0.01,450,2.25,1,100000.0,0.01651,0.00522,5.51,6644880000000.0,100000.0,100.0,6644880000000.0,0.44882206765082633,0.034532185984839106,0.010649917615683898
127,127,0.01,450,2.25,1,100000.0,0.01414,0.01,4.71,6644880000000.0,100000.0,100.0,6644880000000.0,0.44900724230476496,0.03075310245425793,0.02118648335441437
128,128,0.01,450,2.25,1,100000.0,0.01309,0.01134,4.36,6644880000000.0,100000.0,100.0,6644880000000.0,0.4495864169310266,0.027589408500592792,0.023554689520683594
129,129,0.01,450,2.25,1,100000.0,0.01225,0.01225,4.08,6644880000000.0,100000.0,100.0,6644880000000.0,0.4470092756205645,0.024946486103952125,0.02642887567039499
130,130,0.01,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,100000.0,100.0,6679940000000.0,0.428702692827572,0.036085379983446735,0.005186869508481874
131,131,0.01,460,2.25,1,100000.0,0.01651,0.00522,5.51,6679940000000.0,100000.0,100.0,6679940000000.0,0.4290504704420202,0.03341315435235451,0.011030616208164637
132,132,0.01,460,2.25,1,100000.0,0.01414,0.01,4.71,6679940000000.0,100000.0,100.0,6679940000000.0,0.45900306458605655,0.029153831172070103,0.020339404406261596
133,133,0.01,460,2.25,1,100000.0,0.01309,0.01134,4.36,6679940000000.0,100000.0,100.0,6679940000000.0,0.42608951287220587,0.027172415549657367,0.02384511413788403
134,134,0.01,460,2.25,1,100000.0,0.01225,0.01225,4.08,6679940000000.0,100000.0,100.0,6679940000000.0,0.4592202118554951,0.026269926400757607,0.024977849923478884
135,135,0.01,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,100000.0,100.0,6714200000000.0,0.469539419065552,0.03663400664433864,0.005043233242007435
136,136,0.01,470,2.25,1,100000.0,0.01651,0.00522,5.51,6714200000000.0,100000.0,100.0,6714200000000.0,0.4696396854075943,0.03439335269888798,0.010643684521697831
137,137,0.01,470,2.25,1,100000.0,0.01414,0.01,4.71,6714200000000.0,100000.0,100.0,6714200000000.0,0.4646053154012861,0.03018865325471265,0.01987173722405409
138,138,0.01,470,2.25,1,100000.0,0.01309,0.01134,4.36,6714200000000.0,100000.0,100.0,6714200000000.0,0.46952036415925696,0.02694561303689512,0.023565861301123096
139,139,0.01,470,2.25,1,100000.0,0.01225,0.01225,4.08,6714200000000.0,100000.0,100.0,6714200000000.0,0.4684428140985915,0.02475657615447469,0.024676803118197
140,140,0.01,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,100000.0,100.0,6747700000000.0,0.47974493020798253,0.03539672963608296,0.005100985383929836
141,141,0.01,480,2.25,1,100000.0,0.01651,0.00522,5.51,6747700000000.0,100000.0,100.0,6747700000000.0,0.47852441876370894,0.034780789946180515,0.011032755877000727
142,142,0.01,480,2.25,1,100000.0,0.01414,0.01,4.71,6747700000000.0,100000.0,100.0,6747700000000.0,0.473385853228956,0.027731779011286144,0.020987605092639496
143,143,0.01,480,2.25,1,100000.0,0.01309,0.01134,4.36,6747700000000.0,100000.0,100.0,6747700000000.0,0.4780524386062325,0.027187507656193696,0.02426748661413474
144,144,0.01,480,2.25,1,100000.0,0.01225,0.01225,4.08,6747700000000.0,100000.0,100.0,6747700000000.0,0.4793251840782318,0.02505410776542691,0.025133235161505087
145,145,0.01,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,100000.0,100.0,6780450000000.0,0.4894782193250762,0.0351694618879831,0.004926513457755169
146,146,0.01,490,2.25,1,100000.0,0.01651,0.00522,5.51,6780450000000.0,100000.0,100.0,6780450000000.0,0.48966426544482144,0.034552286272735065,0.01067819142400142
147,147,0.01,490,2.25,1,100000.0,0.01414,0.01,4.71,6780450000000.0,100000.0,100.0,6780450000000.0,0.48927822789326,0.028211131923156725,0.021489204239561736
148,148,0.01,490,2.25,1,100000.0,0.01309,0.01134,4.36,6780450000000.0,100000.0,100.0,6780450000000.0,0.4891228642033297,0.027271792032259046,0.02311519163600992
149,149,0.01,490,2.25,1,100000.0,0.01225,0.01225,4.08,6780450000000.0,100000.0,100.0,6780450000000.0,0.4895333737376405,0.024559624034014738,0.027024318534155194
150,150,0.01,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.4981368953333117,0.034747069223117766,0.005233522614421104
151,151,0.01,500,2.25,1,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.4995739852726047,0.03400566886706148,0.011161325749657095
152,152,0.01,500,2.25,1,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.4992425188771336,0.029685161654820748,0.01992027109223289
153,153,0.01,500,2.25,1,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.4969285813648753,0.026961432290536456,0.024120115579992343
154,154,0.01,500,2.25,1,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.4991831698984924,0.025836804211405568,0.02576199319321557
155,155,0.01,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,100000.0,100.0,6843850000000.0,0.508730617795436,0.03484492960777784,0.005051790228241357
156,156,0.01,510,2.25,1,100000.0,0.01651,0.00522,5.51,6843850000000.0,100000.0,100.0,6843850000000.0,0.5087942288705222,0.0352167199630178,0.010616429767363468
