,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
16,16,0.01,500,2.064163904469712,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.4989870046032251,0.03347262803469381,0.010587913084928345
17,17,0.01,500,2.064163904469712,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.4995011373120519,0.0301907283194088,0.020937954252996407
18,18,0.01,500,2.064163904469712,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.49901995990546766,0.029042637566514092,0.0231042774461654
19,19,0.01,500,2.064163904469712,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.49910442221482754,0.025823185830100424,0.025261919500039347
20,20,0.01,500,2.5118137811320644,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.49937936643254943,0.03657537626056575,0.005225583496806363
21,21,0.01,500,2.5118137811320644,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.4981029151588132,0.034354873408502226,0.011544938311548071
22,22,0.01,500,2.5118137811320644,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.49782010376843566,0.02932753049966059,0.019819440541312874
23,23,0.01,500,2.5118137811320644,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.4976906709692798,0.028137443777278982,0.023424239786978766
24,24,0.01,500,2.5118137811320644,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.4990278905684704,0.025935077282624584,0.024832651394165683
25,25,0.01,500,3.0668427013872974,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.4677086689536855,0.036296765140724725,0.004833419553848368
26,26,0.01,500,3.0668427013872974,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.498930767003003,0.0346809645416051,0.011039331482573272
27,27,0.01,500,3.0668427013872974,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.4992058277756428,0.02877151661212177,0.02002130690682207
28,28,0.01,500,3.0668427013872974,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.49966511957863985,0.026877162312195536,0.023153976058773784
29,29,0.01,500,3.0668427013872974,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.49945514713413103,0.025975608676503167,0.02527104463067143
30,30,0.01,500,3.797208992452417,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.49937656984399154,0.03594086556515842,0.005096280837452113
31,31,0.01,500,3.797208992452417,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.4994959425603156,0.034491130039360204,0.011203196829242708
32,32,0.01,500,3.797208992452417,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.49952270638075336,0.02759156045522208,0.021402778795880227
33,33,0.01,500,3.797208992452417,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.4986041542109206,0.02784081251200708,0.02405819796089068
34,34,0.01,500,3.797208992452417,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.49864256856091055,0.026625818782852785,0.026001306992101313
35,35,0.01,500,4.645923194002247,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.4995179033614591,0.03773244280116607,0.005174309792355236
36,36,0.01,500,4.645923194002247,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.499471366153648,0.034412904268738234,0.010936966607243304
37,37,0.01,500,4.645923194002247,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.4993078897490932,0.0299262298821465,0.02078199493753819
38,38,0.01,500,4.645923194002247,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.49928883902081217,0.026562525268058152,0.023320317934511465
39,39,0.01,500,4.645923194002247,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.49954908296053874,0.025775733897192683,0.025025350954384084
40,40,0.01,500,5.546693824604396,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.49942711848339055,0.034822439932609965,0.004930890167907041
41,41,0.01,500,5.546693824604396,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.49770051436233864,0.0327268838121191,0.01112096376857187
42,42,0.01,500,5.546693824604396,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.46698033047396686,0.02923832608314005,0.02176668025377509
43,43,0.01,500,5.546693824604396,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.49792334538872174,0.027605377609065996,0.024336388936822714
44,44,0.01,500,5.546693824604396,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.4986057394180875,0.02517818180197292,0.024624664124595717
45,45,0.01,500,6.092590039420309,2,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,0.497988913851293,0.03519888948807285,0.0052672487626886574
46,46,0.01,500,6.092590039420309,2,100000.0,0.01651,0.00522,5.51,6812500000000.0,100000.0,100.0,6812500000000.0,0.49917291832701943,0.03303031976635853,0.0106456753973185
47,47,0.01,500,6.092590039420309,2,100000.0,0.01414,0.01,4.71,6812500000000.0,100000.0,100.0,6812500000000.0,0.49939742920918206,0.028497328601116256,0.020508049239408743
48,48,0.01,500,6.092590039420309,2,100000.0,0.01309,0.01134,4.36,6812500000000.0,100000.0,100.0,6812500000000.0,0.499067979492736,0.026398885991547816,0.022667099073644788
49,49,0.01,500,6.092590039420309,2,100000.0,0.01225,0.01225,4.08,6812500000000.0,100000.0,100.0,6812500000000.0,0.49896274571617594,0.027291935268881216,0.025623858828317764
50,50,0.01,1000,1.191432847537555,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.987077030948558,0.0368692179432789,0.005029780533241277
51,51,0.01,1000,1.191432847537555,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9991255999339272,0.034615804588161644,0.01068570574186588
52,52,0.01,1000,1.191432847537555,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986480740282334,0.028051517300451308,0.0207119423894982
53,53,0.01,1000,1.191432847537555,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9982273520554602,0.02859974208657433,0.023981657622536803
54,54,0.01,1000,1.191432847537555,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.99850134155638,0.026294123683095548,0.025030903095878906
55,55,0.01,1000,1.4245703315395712,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9333579785875696,0.035807427795094555,0.00526321135700677
56,56,0.01,1000,1.4245703315395712,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9981065547803837,0.03470051141213911,0.011390266475889792
57,57,0.01,1000,1.4245703315395712,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9952922331925264,0.0305113558972784,0.019892811824495003
58,58,0.01,1000,1.4245703315395712,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986000824643042,0.02695566465597707,0.022594768768657583
59,59,0.01,1000,1.4245703315395712,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9984812776291392,0.025740118594982687,0.02648942872500303
60,60,0.01,1000,1.7093389082243329,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9990697019813296,0.03490792974701325,0.005247213499569019
61,61,0.01,1000,1.7093389082243329,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9967605460018605,0.0340697680044777,0.011165047316866692
62,62,0.01,1000,1.7093389082243329,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9987704300629955,0.029802275270274993,0.021180335650736962
63,63,0.01,1000,1.7093389082243329,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9984945646218648,0.02698485923612523,0.024410804091050398
64,64,0.01,1000,1.7093389082243329,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9949501444283214,0.025170968693593122,0.025374690907708886
65,65,0.01,1000,2.064163904469712,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9989162806489731,0.03448430268279131,0.005127283042695235
66,66,0.01,1000,2.064163904469712,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9979525231526623,0.0329911178366997,0.010747619287233279
67,67,0.01,1000,2.064163904469712,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9987533330101314,0.029764331834223536,0.020558724363490537
68,68,0.01,1000,2.064163904469712,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9985522848308619,0.026706676483996394,0.023706764561973542
69,69,0.01,1000,2.064163904469712,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.997965374282171,0.025541468364343047,0.02564394118301902
70,70,0.01,1000,2.5118137811320644,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9989223888885589,0.03597362353163565,0.005205789652294309
71,71,0.01,1000,2.5118137811320644,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9988599697434666,0.03254827770143261,0.010543278366026988
72,72,0.01,1000,2.5118137811320644,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9980389987314991,0.03137637078672518,0.020806268352776304
73,73,0.01,1000,2.5118137811320644,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986838164715208,0.02788294382890044,0.02319227983828547
74,74,0.01,1000,2.5118137811320644,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9981371880507139,0.025559109785303985,0.026170019587915393
75,75,0.01,1000,3.0668427013872974,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9973656705317123,0.0358841101475037,0.004987230390284636
76,76,0.01,1000,3.0668427013872974,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9988774792483128,0.03507057977583124,0.010770142799844848
77,77,0.01,1000,3.0668427013872974,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9988375133300679,0.02785850379949456,0.021073051919971005
78,78,0.01,1000,3.0668427013872974,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9974236641064637,0.0285972467921386,0.0222187006196108
79,79,0.01,1000,3.0668427013872974,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9963152593804124,0.025048843380037468,0.02414774915800995
80,80,0.01,1000,3.797208992452417,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.99827740038902,0.035736277032885365,0.004886611936331412
81,81,0.01,1000,3.797208992452417,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986908325954573,0.034129103187201006,0.011083624183662127
82,82,0.01,1000,3.797208992452417,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9982650852282634,0.030126560281894695,0.021236455815867184
83,83,0.01,1000,3.797208992452417,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.998934290046236,0.026933574667158247,0.022986284737918576
84,84,0.01,1000,3.797208992452417,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9987157835345442,0.025558999254342345,0.026434499695252845
85,85,0.01,1000,4.645923194002247,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9982265010260561,0.03404133190801732,0.005191505082894436
86,86,0.01,1000,4.645923194002247,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.998841467207444,0.03345931726661729,0.01069475098918254
87,87,0.01,1000,4.645923194002247,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9974070178053808,0.03038988042685453,0.021121504624596298
88,88,0.01,1000,4.645923194002247,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986866494252579,0.02675340494013264,0.02483623881019134
89,89,0.01,1000,4.645923194002247,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9952989177328163,0.02428249500251232,0.02490197125779072
90,90,0.01,1000,5.546693824604396,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9970271810081612,0.03574626026535325,0.005084195498002395
91,91,0.01,1000,5.546693824604396,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.9973032777904564,0.03245637540332896,0.010801569208389752
92,92,0.01,1000,5.546693824604396,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9975678702151299,0.02947506656490747,0.02084771482675272
93,93,0.01,1000,5.546693824604396,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9979950337212813,0.02678300621983339,0.02443952367848696
94,94,0.01,1000,5.546693824604396,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9987396466410243,0.025603988116820388,0.024261700241135532
95,95,0.01,1000,6.092590039420309,2,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,0.9984622368984446,0.035563094980373244,0.004958408073440672
96,96,0.01,1000,6.092590039420309,2,100000.0,0.01651,0.00522,5.51,7830100000000.0,100000.0,100.0,7830100000000.0,0.998767618000761,0.035027565112461564,0.01050293913489136
97,97,0.01,1000,6.092590039420309,2,100000.0,0.01414,0.01,4.71,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986699397449911,0.029772105377834288,0.019749885191292543
98,98,0.01,1000,6.092590039420309,2,100000.0,0.01309,0.01134,4.36,7830100000000.0,100000.0,100.0,7830100000000.0,0.9965194675950442,0.028191624851113536,0.024804196362354022
99,99,0.01,1000,6.092590039420309,2,100000.0,0.01225,0.01225,4.08,7830100000000.0,100000.0,100.0,7830100000000.0,0.9986261672255069,0.025427802243432617,0.02484899406062254
100,100,0.01,1500,1.191432847537555,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4001935971606967,0.03576295727424463,0.004849846479623283
101,101,0.01,1500,1.191432847537555,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.49834773371731,0.03444041418444888,0.010591865276500457
102,102,0.01,1500,1.191432847537555,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.497735393822586,0.031194306502291456,0.021796632125167487
103,103,0.01,1500,1.191432847537555,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4966753163962494,0.026869135625850568,0.02362942572811851
104,104,0.01,1500,1.191432847537555,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4982503069722497,0.024631291879207325,0.024238714578140783
105,105,0.01,1500,1.4245703315395712,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4969019297263912,0.03508422309426231,0.005392783661612666
106,106,0.01,1500,1.4245703315395712,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4979622053559976,0.03435520126972537,0.010666334541218417
107,107,0.01,1500,1.4245703315395712,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4979922032700868,0.0292437070942242,0.020196081753552503
108,108,0.01,1500,1.4245703315395712,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4985773592869007,0.02673981112811193,0.02235291250976511
109,109,0.01,1500,1.4245703315395712,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4951958352744896,0.02529459372585458,0.024997814406435188
110,110,0.01,1500,1.7093389082243329,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4874950733350487,0.03680034079760221,0.00491280948703139
111,111,0.01,1500,1.7093389082243329,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4981300404095692,0.03539681857084731,0.010817108733042455
112,112,0.01,1500,1.7093389082243329,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.495576348026725,0.028057137774373197,0.020328521196773915
113,113,0.01,1500,1.7093389082243329,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4981931779897877,0.026802635564388715,0.023799666164771884
114,114,0.01,1500,1.7093389082243329,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4032018463479936,0.025628865500238063,0.025497025578031428
115,115,0.01,1500,2.064163904469712,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4969664400813143,0.03507602209460101,0.005124256006478227
116,116,0.01,1500,2.064163904469712,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4974152287103153,0.034618623552462355,0.011105115846290384
117,117,0.01,1500,2.064163904469712,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4962532857213315,0.027872324636513127,0.021531726718956125
118,118,0.01,1500,2.064163904469712,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4984682105539833,0.02666569676900476,0.023715895848612223
119,119,0.01,1500,2.064163904469712,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.497978160601224,0.02494791863240769,0.026453765275765723
120,120,0.01,1500,2.5118137811320644,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4977896995359514,0.03650265187159711,0.004990032745004655
121,121,0.01,1500,2.5118137811320644,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4906984207594631,0.03278361962883166,0.01082800589586008
122,122,0.01,1500,2.5118137811320644,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4985450662846689,0.031066153194229423,0.02137316597224328
123,123,0.01,1500,2.5118137811320644,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4972632376599904,0.027007081648418464,0.023826730148975846
124,124,0.01,1500,2.5118137811320644,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4956258099818112,0.02631474434428796,0.025464736406455808
125,125,0.01,1500,3.0668427013872974,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4975352102765556,0.033705165504736595,0.005285037397539012
126,126,0.01,1500,3.0668427013872974,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.498499656470767,0.034554104892818086,0.010609876629104452
127,127,0.01,1500,3.0668427013872974,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4986936532215622,0.02969453873936744,0.02129473751338192
128,128,0.01,1500,3.0668427013872974,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4967246232076832,0.026714908553305376,0.0233094512805596
129,129,0.01,1500,3.0668427013872974,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4982176552220607,0.026185266102725247,0.026326875954295385
130,130,0.01,1500,3.797208992452417,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4975854050745965,0.036341607019362766,0.005257486797939377
131,131,0.01,1500,3.797208992452417,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4968443450218272,0.03448543481697872,0.010934283426706735
132,132,0.01,1500,3.797208992452417,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4914162690349255,0.02833029130743464,0.02003955158599255
133,133,0.01,1500,3.797208992452417,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4982677113430327,0.027593861183308005,0.02343176048286639
134,134,0.01,1500,3.797208992452417,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4973641375613624,0.024642805153029877,0.024970191449623477
135,135,0.01,1500,4.645923194002247,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4989600314090694,0.03577603516193403,0.00480442823595272
136,136,0.01,1500,4.645923194002247,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4023950236388327,0.0364446847219172,0.011040492585095952
137,137,0.01,1500,4.645923194002247,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.4989533106641375,0.030566230328428683,0.020911364696141688
138,138,0.01,1500,4.645923194002247,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.4936190055850602,0.025945780972750583,0.023410108520499417
139,139,0.01,1500,4.645923194002247,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4983885316585657,0.02659183238864774,0.025135089456567207
140,140,0.01,1500,5.546693824604396,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4982869987055891,0.035016284763470115,0.0049778666207853685
141,141,0.01,1500,5.546693824604396,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4988003441499587,0.03269528044429726,0.01039796949298062
142,142,0.01,1500,5.546693824604396,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.498501853513471,0.02866805533648627,0.021041293323447223
143,143,0.01,1500,5.546693824604396,2,100000.0,0.01309,0.01134,4.36,8259610000000.0,100000.0,100.0,8259610000000.0,1.49758654629627,0.026207499186968342,0.0229960779604784
144,144,0.01,1500,5.546693824604396,2,100000.0,0.01225,0.01225,4.08,8259610000000.0,100000.0,100.0,8259610000000.0,1.4972097282110552,0.02475726552625688,0.025933395098480496
145,145,0.01,1500,6.092590039420309,2,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1.4969870794794589,0.033945711949012566,0.004961373097487143
146,146,0.01,1500,6.092590039420309,2,100000.0,0.01651,0.00522,5.51,8259610000000.0,100000.0,100.0,8259610000000.0,1.4028088620619152,0.03400268386656719,0.010594740993463934
147,147,0.01,1500,6.092590039420309,2,100000.0,0.01414,0.01,4.71,8259610000000.0,100000.0,100.0,8259610000000.0,1.498969927730286,0.029643529604690706,0.02080510619206328
