Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
10,2.25,0.01,100,1,300000.0,-8.239392429101378e-05,-9.405827861016082e-05,0.00017242616987663087,-7.239781393947136e-05,3.902692461819777e-05,-4.208601872701248e-05,0.0001997419987113317,6.398504248983827e-05,4.4522880254200705e-05,-4.5542731182204754e-05,2.2528395305524817e-05,0.00016955164505409265,1.2248835180430336e-05,-2.880889244501391e-05,-0.0002522854658774938,1.4574479998455587e-05,4.0006722853715296e-05,-3.509856595691988e-05,0.0002387183905190094,-0.0002642496571054946,-2.2970757374826146e-05,2.032882048442421e-05,0.00017609398760265937,-0.00028277128819086486,4.901482786173348e-05,-4.1669319745901716e-05
11,2.25,0.01,100,1,300000.0,-0.00014018526777374355,0.00021001708171202756,-0.0002757777692634853,0.00018981459481345382,-3.3291499862114594e-05,-4.802414710449757e-06,0.00021344886375154677,0.0001344215311397024,-4.101624246099155e-05,-4.588963686845761e-06,-7.006055182809276e-05,-0.00011586811746529962,2.94444226486275e-05,-4.0963257123118384e-05,-0.00010740255766819113,-7.773463144851445e-06,3.683341423294455e-05,4.796166971873669e-05,-2.9956129244964865e-05,-0.00027520170611128433,3.850400266551538e-05,-4.100576902044153e-06,0.00027800871351189724,-0.00019731438549021302,9.624298373697468e-07,-4.336809576683182e-05
12,2.25,0.01,100,1,300000.0,-0.00021562470652999362,0.0002645517077562097,-0.00010888290315401271,-0.00013842110847833865,-5.008783805866887e-06,-4.002641940477023e-05,0.00017318957682200192,0.00026082913480962204,-3.50711029350954e-05,-3.8687908317005e-05,0.00011253191553104878,7.547048014864492e-05,-4.1488286156473124e-05,-8.37387715012804e-07,-0.00010505435765789434,-0.00010834130801764299,1.1673497511809299e-05,1.259386642420445e-05,0.0002542403314061131,-7.428452023538692e-05,1.4253897610988508e-06,7.428735547952947e-06,-0.00022608982837827164,-4.774470003901884e-05,2.6858550966283305e-07,-4.8420779617482334e-05
13,2.25,0.01,100,1,300000.0,0.00026591757926265695,-0.0002036303839291299,0.00015953498742643984,-0.00011695554788546393,-7.698109455965741e-06,-4.63599541411347e-05,0.00012286842568845903,-0.00029735950774408096,2.4549416790526278e-05,-4.338337548706722e-05,-0.00024313932405164816,-0.00011002571917510364,-4.018210235791104e-05,3.635787336563365e-05,-0.00012434656767043519,-0.00014665813813649292,3.573498875484374e-06,2.6607540255909702e-05,-7.873981945122951e-05,-0.000248590655250056,4.435590746990861e-05,1.6177502195435395e-05,0.0001488936663821486,3.4608477778054144e-05,2.554527108246574e-05,-3.113857673264981e-05
14,2.25,0.01,100,1,300000.0,0.000263045616032977,-2.0643028707712082e-05,-6.749759187421443e-05,-5.851019365913602e-05,-1.3060495180586897e-05,-4.5798467017153e-05,-7.472538184272962e-05,0.00013967067673346202,2.6035291939942636e-05,8.815233846345706e-06,0.00012342612697936267,-7.723211108659315e-05,2.3985194707702735e-05,-1.4456050274290378e-05,-0.00011321415291914549,0.00023855889971819544,-4.880302184264723e-05,2.2681748973263985e-05,5.6726268548346265e-05,0.00029213317584421856,-3.588321675027705e-05,-3.8717774461096025e-05,0.0002708522431290159,0.00016907672982926586,1.5575905266510333e-05,1.619870910746661e-05
15,2.25,0.01,100,1,300000.0,0.00014472646946027038,0.00011514693878002203,-0.0001199246133599455,5.477101553747583e-05,3.9658847483411504e-05,2.7129949315474385e-05,0.00024062130227996684,-9.510825512829178e-05,-5.3976378753663266e-06,-3.186555796808346e-05,-0.00022630149153263576,2.582471274484321e-05,-4.0574555600766574e-05,1.730127007448698e-05,0.0001216597838678692,0.00017674197128831124,4.680951115226965e-05,3.394981784362347e-06,6.886060664769244e-05,0.00024897677526993265,1.9311776529032833e-05,4.8615161827672086e-05,-0.00025042802322926337,0.00021532167141894196,2.5899931438534304e-05,3.093264319639594e-05
16,2.25,0.01,100,1,300000.0,9.087799794645323e-05,-0.00010445562380232136,-0.00022656606087109108,-0.00019326268050579015,2.3024192871244944e-05,-2.857759443158755e-05,-0.0001501929601326487,-0.00015115325413207352,2.5301826987280712e-05,4.929909803435172e-06,-0.0002890327042336892,0.00028292892390705855,-3.6518883509566714e-05,1.0964239955197366e-05,0.00012620526147442057,-0.00013044333354357107,4.9467506972210875e-05,-1.2039340952673129e-05,-0.00012286294520937063,0.00020266349486802818,3.29937340126495e-05,-1.2611921701466701e-05,0.0002500569066304778,-2.606908676666095e-05,-2.7248033445866418e-05,1.592740081826777e-05
17,2.25,0.01,100,1,300000.0,8.355913318393906e-05,0.00010231292012870063,0.00022384275405049997,-2.1623923918912425e-05,-1.366512188045645e-06,2.95912441164312e-05,3.026565053161894e-05,-0.0002738972526324219,-1.5112894244269624e-05,-3.868109146979871e-05,-5.799770777813808e-05,1.412179098169244e-05,-3.535587432042605e-05,-3.640888188516663e-05,-0.0002415798018483546,0.00029869549814244735,-2.4917648305245654e-05,1.4074934384528105e-05,-0.00010736638820098808,-0.00015823208897783705,-6.9244860385742865e-06,1.8489019141302528e-05,0.00017957836202741516,5.136691826100907e-05,2.0749766616975122e-05,1.8355150719802134e-05
18,2.25,0.01,100,1,300000.0,-6.0644745622884044e-05,5.817158346221158e-05,-8.228493359668392e-05,0.0002760932938598117,2.6235790503015953e-05,4.085945475965056e-07,-3.513824136064343e-05,-0.00015942804886397768,2.5136528622145722e-05,9.038216497110262e-06,-0.00024113314201688549,0.00014824996486366714,-1.973668452283119e-06,1.0895368912728535e-05,7.406993178834436e-05,6.337019265319037e-05,2.5987095335097984e-05,-1.1183913448923588e-05,9.272502578760024e-06,7.574004196782215e-05,-4.1753218542341245e-05,-3.764982252402265e-05,-0.0002788007196188335,-1.2010254880103041e-05,-4.549906853247985e-05,4.126147786262758e-05
19,2.25,0.01,100,1,300000.0,2.9228085552840757e-05,-0.00023092956897389024,-8.480798633998346e-05,-4.392079870581256e-05,-1.2444195508451982e-05,-1.727349742683917e-05,-0.000178241926290584,-0.00011992282713012132,-3.1467026733385906e-05,-4.8523561980582956e-05,9.73939569124361e-05,-8.477665744896601e-05,-7.033373554436026e-06,4.485575760050857e-05,9.277547480710104e-05,0.00014001042675367936,-4.565885657412144e-05,-1.5695792731075076e-05,-0.0001923595831572115,0.00024593307898891306,-3.046870715021274e-05,3.567370727030907e-05,0.00024825770675879064,0.00013082075590648982,3.333243880953673e-05,3.929915641800959e-05
20,2.25,0.01,100,1,300000.0,-0.0002722420132146987,0.00024613914054097435,-0.0002539511022192648,9.273697274301727e-05,1.0554790769246505e-05,-3.143138881079892e-05,0.00020891187071799244,-7.104197072025742e-05,-2.6766633276733334e-06,1.3599633511962571e-05,0.00020305875233854015,0.00015355998251426038,-1.3707752766384873e-05,-3.4546376083577235e-05,-3.321985336552529e-05,-4.728386063754421e-05,-6.088227862908568e-06,-2.5699308067697768e-05,1.4005638472302574e-05,-0.00017395902904103605,3.2314984925836225e-05,-4.758702260956912e-05,-0.00029016613768287136,-0.0001704075471807734,9.704723652256412e-06,-7.783213704982262e-06
21,2.25,0.01,100,1,300000.0,-0.0002805661756868373,4.808013838130629e-05,-0.0002384377640370082,0.000219656253145706,-9.294637513391466e-07,2.290603346011148e-05,0.0001674697228071013,-2.733676837684629e-05,-3.6473296401790225e-05,1.543047372965957e-05,-8.650760414271463e-05,-1.7514738136559683e-05,-4.535219559026418e-05,3.6302583726093556e-05,0.00015692339411414182,-0.00022558313319190584,-1.246984943900992e-05,4.71981652751084e-05,0.00010381662156285502,-6.407429003044382e-05,3.078586480080718e-05,4.137304011731875e-05,5.5353788929226916e-05,-0.00021401918589975671,2.0146710684729355e-05,3.6811617510203904e-05
22,2.25,0.01,100,1,300000.0,-0.00018447506679387232,-8.367135799997957e-05,4.619468701207304e-05,0.0002574903774021035,-2.311201161202997e-05,-4.679702234256761e-07,-0.00023270570954350199,0.00019515466269606508,9.896122342858061e-06,-3.9202539026219555e-05,0.00018934112336981733,-0.0002676341916091916,-5.642145955315404e-07,4.2628044071818534e-05,-2.386903236757253e-06,0.00011543106332858265,2.93635844485696e-06,-5.740672367452861e-06,-0.000127528764358405,-0.00023122786627057456,-2.9225606812052086e-05,1.5082424359981835e-06,3.126052637513003e-05,0.00024698179202414984,3.91725628484707e-05,8.046576682262128e-06
23,2.25,0.01,100,1,300000.0,-0.00014460406611284873,0.00021128293223851823,-0.0002206116167805072,0.00019492478794755455,-4.0267359044465016e-05,-4.993431482180475e-06,-0.0002467040025985887,9.714830550930424e-05,-1.290508835751728e-06,-4.872851697810175e-06,-6.213863477656998e-05,0.0002487236499425387,-9.158581680367172e-06,1.993274371846739e-05,-0.00010715665772170299,-8.450709472317624e-05,-1.8834806743133136e-05,-3.3801321753232466e-05,0.0002938842797253351,1.0368244782187758e-05,-1.023710814186862e-06,-4.291824789950546e-05,-0.00022564838737166502,0.00025917211023372835,-1.2458694039546891e-05,5.154187496840724e-06
24,2.25,0.01,100,1,300000.0,-0.00022190798304940718,-0.00011886780226726988,-6.147094525110216e-05,0.00011811669060616425,3.632842137462737e-05,-1.2669425552404401e-05,0.0002071761372881051,0.00021567218915146405,-2.2691603005643804e-05,1.7055769012532146e-05,-0.0002374279635619349,-1.0870826820444097e-05,1.3474196663015022e-05,-2.2748122362663116e-05,0.00019825603913357703,-0.0001975348272824188,-1.0690504952264878e-05,3.3148429000184696e-05,3.67262798756513e-05,0.00017327665415518346,-9.081847891624387e-06,9.040033001079139e-06,6.413397636081134e-05,0.00024626945332435697,-4.1115997522678596e-05,-1.1736464715648657e-05
25,2.25,0.01,100,1,300000.0,3.3034585104232516e-05,-5.1193722137299444e-05,7.405624105130887e-05,4.101945730653465e-06,-3.670449869248299e-05,-1.6381717115172377e-05,0.000293638245782088,-0.00026800759560932234,-3.981603434719519e-06,2.8510382287945037e-05,-2.565998077543372e-05,9.656889807247175e-05,-1.2044946849500506e-06,3.6562397035624606e-05,0.00028874987442411665,-8.99979064445384e-05,-3.780016654314723e-05,2.4134624752995576e-06,0.00029895846199434604,0.0001956582500267444,-4.455400530370275e-05,2.941234104388511e-05,0.00025931166028488403,-0.00020037623356882275,1.5625919208839152e-05,-1.978091760559797e-06
26,2.25,0.01,100,1,300000.0,0.00019933364632852753,0.00010811660365156017,1.3315756403893043e-05,-0.00020025221839624675,2.4958704229668647e-05,-3.66180833458036e-05,0.0001011399631425138,3.093718752087462e-05,8.700544345409915e-08,-2.3759519257693342e-05,-7.05232293459321e-05,-0.0001811685150390373,1.845395705607272e-07,1.884545417378794e-05,-0.00022947660513781697,-0.00013199889255815594,4.279600395577471e-05,-4.148097942192656e-05,0.0002126686964705594,2.0359154439308414e-05,4.4040474359858724e-05,-1.6738402830956846e-05,-4.310563615971631e-05,0.00025621756983885486,-1.386603144911582e-06,-4.454203345161234e-05
27,2.25,0.01,100,1,300000.0,-0.00016140033461215905,-0.0001634834787686296,0.00019534479365851068,-0.00021677593129731346,2.726254964407307e-05,-1.5084428352761939e-05,0.00011666505506259723,-6.063028403506738e-05,-2.0296600062105674e-05,4.563518647646437e-05,0.00012085276030090493,-8.57429591650652e-05,-2.050072661005259e-05,-4.067861777051124e-05,-8.799775895439819e-05,-0.0002825582430096489,4.189337796904657e-05,1.1651908434647365e-05,-0.0002600596791872702,5.0516979562684075e-05,-4.258904368828559e-05,2.212834864350014e-06,0.00013417995105997508,-0.0002758856678165516,-1.5516456699763258e-05,-3.989091247857052e-05
28,2.25,0.01,100,1,300000.0,0.0001801955621614558,0.0001423589670985011,0.0002737885926727603,-0.00028418005875861975,2.8417908975764628e-05,4.160859443115972e-05,0.00023969313974123375,-2.3381721865834684e-05,3.497985113324347e-05,1.1090544529794421e-05,0.0002689954709286099,0.00016086298905992918,2.1448359527811245e-05,-1.0905419133251602e-05,0.00023014049454903577,-0.00026901327628726213,5.094927131744399e-06,-2.610265972723569e-05,7.578336242438272e-05,1.0219896909605239e-05,-4.264728080462921e-05,-4.9448907803968084e-05,-0.00029591242189882426,5.92571250515177e-05,-4.6671594223868774e-05,2.3218791775349265e-05
29,2.25,0.01,100,1,300000.0,-0.000249417139682513,-0.0001107133626866424,0.00014015292870647733,-1.7233066309200117e-05,-2.0853169390165995e-05,1.0757507876731331e-05,-0.00011991957972773472,0.00017934637281103583,1.7051908192271235e-06,-6.364818108207781e-06,-0.00024847961008307896,-0.00014198611581543754,-8.216020043474635e-06,-3.076796696242674e-05,-8.235679500713549e-05,-0.00022501616839068608,4.9335113969714316e-05,3.921541636029233e-05,-0.00018670937286714294,-0.00023575064345496326,-2.632633948715909e-05,-9.795290193977853e-07,-0.00018034074999755259,-0.0002530023959140956,3.692438384877497e-05,1.545606230953003e-05
30,2.25,0.01,100,1,300000.0,0.00021243253287147316,-0.0001753774347135641,-0.00014830507244821504,-0.00020480906073474956,4.3108675708454265e-05,5.017967523063819e-06,0.0002036111024524276,0.00010691164941860153,3.879924669844943e-05,2.897584199653156e-05,7.377202298222414e-05,-1.0141346917465319e-05,-4.355329166865375e-05,-2.7177826830517926e-05,-0.0001752906245483481,0.00022521429552304365,-4.958817568622742e-06,2.981293813348302e-05,0.00026543588719976765,-4.070939129786856e-05,-1.873605783423785e-05,4.184330777969506e-05,6.606292937855218e-06,-0.00022988981204025334,1.5803531843173618e-05,-3.778652061143179e-05
31,2.25,0.01,100,1,300000.0,-0.00012901967909614555,-3.870151237083948e-06,-0.00015320197516056428,-0.00021591877793669835,-7.798188382601933e-06,4.802211117851914e-05,-3.210356035426962e-07,0.00023401288501230234,1.4605404816988599e-05,-3.839819773828459e-06,-3.182993973022477e-05,9.767395495168804e-05,1.672740793837643e-06,-3.265367051846856e-05,-0.00018757944477648902,6.435682450899689e-05,5.981308816597805e-06,-2.135863121088243e-05,-0.00028571895215515395,-0.0001758504589407173,-3.3092533571703145e-05,3.4869785137356863e-05,-6.418447365389706e-05,6.937636127746845e-05,4.429591556604399e-05,1.743744266296932e-05
32,2.25,0.01,100,1,300000.0,-0.0001998459871788793,-0.0002234479501048003,0.0002538249541753716,1.4447612874617327e-05,-4.304735921790024e-05,-2.3760611714430835e-05,-0.0001762462940901744,0.00024980380181422796,1.7221141004784858e-05,3.7409968525556834e-05,-6.231350694710556e-05,-0.00013512605765563326,3.727204227899633e-05,8.063036425412864e-06,0.00015284730992272334,0.00014285873941880987,1.9286726804097156e-05,1.9777116314176326e-05,0.00017746973459013474,-0.00022440082739573751,9.01894155985811e-06,3.321090625934396e-05,-0.00010315333030955603,0.00016264105587590724,2.1006465529012124e-05,-2.0619842420926237e-05
33,2.25,0.01,100,1,300000.0,0.0002120259689840839,0.00010191073911120315,-0.00024646036039927097,0.0002630658834675271,-2.5102452440480217e-05,3.153084334266248e-05,1.4668287696311452e-05,-0.00010061347337606488,-3.308643443828557e-05,-8.550830400160165e-07,0.00017402449077841785,-0.00014723873075535076,4.8211026374130496e-05,-4.083922788616633e-05,-0.0002677333086548835,-0.0002517832167685344,3.1542829709017024e-05,-2.0042723446583776e-05,-0.00010105087577928434,8.683248763516121e-05,-4.642619104693166e-05,-4.560184030243587e-05,7.000596682280724e-05,-0.00021240586826528734,5.502668657622153e-06,-8.656256539203746e-06
34,2.25,0.01,100,1,300000.0,-0.0001958598138990442,-3.169694369489469e-05,-6.202240730422665e-05,0.0001933701953839054,-4.563285284532608e-05,3.431143281241264e-05,-0.0002326367238682681,-5.657279975694265e-05,1.83123881992972e-05,4.131217236676883e-05,-2.304922155881386e-05,-2.66988584229759e-05,-1.4310560236043554e-05,-3.345538433345185e-05,-7.0780913283807734e-06,-0.00023805418846610155,-3.647443014417096e-05,-1.6633882061548776e-05,0.0002506119022412908,-0.00014939291481804812,2.2443238048392815e-05,2.2965807555161564e-05,-0.00015175666242217794,-0.00025143809225007936,3.8423959426743484e-05,-2.0593275829849322e-05
35,2.25,0.01,100,1,300000.0,0.00014082975750195025,-5.9068618285487056e-06,0.0002880112376572721,0.00018973850026557094,-4.797967204039435e-05,2.1655580169151113e-05,-0.00016842068750734035,0.00013194419127401008,-2.767502079066795e-05,-4.4913866245607236e-05,0.00024313776226433573,5.255259195629977e-05,2.2419283239862537e-05,5.163064835838946e-06,-0.0002648676747648293,-0.00020550179818123958,3.8893362672358726e-05,7.388509898090626e-06,-0.0001402440968864469,0.0001236451128204408,5.003738079788957e-06,4.280725185967191e-06,0.00012109142446145983,-0.000245137739255776,-4.1699306333214364e-05,9.889903862890363e-07
36,2.25,0.01,100,1,300000.0,0.00023398384727184063,0.00012823342626331577,-0.00013136503715662658,0.0001820736539713545,-4.424192742049512e-05,3.492231434103631e-05,-0.00026868266551477243,0.00016761393036642756,5.1317806561601806e-06,4.829307972619734e-06,0.00018736511165666383,6.385217274776638e-05,3.368325262872602e-05,2.782233292300962e-05,0.00011397899252704583,-0.0001958220223703563,4.88359100060408e-05,4.630405236418547e-06,-0.00010037293585144576,0.0001309710646705826,1.0345592376349745e-05,-1.807338251783145e-05,-0.0001291607934161083,0.00014020469797793646,-3.203696531663238e-05,-1.625146604471716e-05
37,2.25,0.01,100,1,300000.0,1.2662043972587976e-05,-0.00015374389753733077,-0.0001595590983945344,0.00025499257130612735,2.3956754651864483e-05,-3.4226909614762968e-06,-0.00018599066297031122,-0.00017830115662855646,-1.4858448822015881e-05,-2.099289142624803e-05,-4.751865777698151e-05,-0.00020864751176028612,-1.371965630242298e-05,3.7762535712747155e-05,7.730635205191282e-05,0.0001353312605713357,-2.552404221522592e-05,-3.272470423012527e-05,-8.502785117811554e-05,-0.0002916420740890342,4.42837391262341e-05,3.8154531778255295e-05,2.9443511686283225e-05,0.00012584684333212716,2.18170262371126e-05,1.0378966748977083e-05
38,2.25,0.01,100,1,300000.0,-0.00015859895222539822,0.00028207433289805173,-0.00014381805645921562,-0.00011541003024930806,-7.759178132552957e-06,3.527794657677687e-05,2.1341585346797262e-05,-0.00020692804953603223,3.699933011112921e-05,2.1666072430324243e-05,0.00019661326693363237,0.00011056901631295644,2.5501714126814885e-05,4.830638888057717e-05,0.00025003568211311183,0.0002550311336205191,1.382731210121901e-05,4.7088054098030675e-05,1.1366261207362285e-05,-6.387518354308619e-05,-8.563577502626197e-06,-3.351702325085366e-05,-0.00017502859364043483,-0.0002774013839879641,-1.5629292574329898e-05,1.7470662947466103e-05
39,2.25,0.01,100,1,300000.0,-5.478073465255129e-05,-0.0001856510373449755,0.0002464379730507612,-0.00027896765683456767,-1.9708407932309458e-05,2.104743248552011e-06,0.00011470872304240301,0.00013163712823919497,1.7861542065602946e-06,-2.5817705514574063e-05,0.00010562837201243927,0.00025419019068685943,-2.1553594576358084e-05,-4.153337575723312e-05,0.0001488122698305603,-0.00012532997714941008,-4.1011335328264766e-05,3.074165317571832e-05,0.00014006282838899346,0.0002682929331616518,-4.5587401110722574e-05,-1.6494716416277798e-05,8.066269252618511e-05,0.00017252655582212053,-2.4720901012883434e-05,-5.763826006211237e-06
40,2.25,0.01,100,1,300000.0,0.00015313643199191138,-0.0002527586096370155,0.0002581605868584512,-0.0002893699093773928,1.2035971468212978e-06,3.887099845153451e-05,-0.00020178637650171313,-2.01085258365063e-05,-1.618773805366968e-05,4.986630465677803e-05,0.00023211697842799296,-0.000214138860876799,-1.2745083116562184e-05,2.151393247468918e-05,2.6728175628480623e-05,-9.927734094690053e-05,2.444811193892368e-05,-1.3228914547718564e-06,9.882510285836964e-05,-0.00017973688189112886,3.090701724918755e-05,4.729382536527893e-05,0.000291851736790225,0.00013686966098141752,-1.9520539747417733e-05,3.0469100880829097e-05
41,2.25,0.01,100,1,300000.0,-0.00011478407713722471,0.0001379378983780964,0.00018456902467299307,-8.161787935206754e-05,4.6380002748509e-05,1.046508699005252e-06,-0.00011858791960912368,0.00026375287166537537,4.5876668694524245e-05,2.9759174884801266e-05,-0.00010718570477732684,0.00028798023451503523,-4.2246330912688203e-05,5.309912581315413e-06,-0.00019209157450448546,4.712264312153468e-07,-1.945744682684044e-05,3.76775269762481e-05,-0.0002758303466963498,-0.00022359371994008816,-2.6117990731145923e-05,-1.9343593561975227e-05,-0.0002690975072661991,-5.194679146750236e-05,-1.5930959649758725e-05,-1.887999514205381e-05
