Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
10,2.25,0.01,100,1,300000.0,0.02374751346274643,9.296239709809598e-05,0.01556698961021865,-0.009566670169737009,0.00441270291031232,0.004444231174556122,0.01278941362870889,-0.015273474240398854,0.0006363877566753686,-0.0008990289165714347,-0.02293949629890812,-0.008154937047353285,-0.0025528981607537506,0.003921412543633064,0.00829730121958118,-0.01113506742575017,0.0030903132174934555,-0.0003289890607124325,0.019765322543423218,-0.02082972467538565,-0.0021439917873756664,0.000691483653535223,0.005292278992931068,-0.024636994893148315,0.003479813142878807,-0.0004122847067455481
11,2.25,0.01,100,1,300000.0,0.024990593251512615,0.00811209175626229,-0.0058622601839900396,0.0009683238747558859,0.004081250651943791,0.004323342864788277,-0.0018917852926886546,-0.025017746573568003,-0.003416644583474602,-0.000608259274460227,-0.006885934366320529,0.011125597837420072,-0.004967852319328204,-0.002144018043271041,0.01825085006654894,-0.02399929888808197,-0.004527853561057287,0.0003249037639939346,-0.02328493888943826,0.0012851022988905267,-0.001981033615552683,0.002935559506653837,0.010972340937287196,-0.01457905215722942,-0.0004735940287275168,0.002339396096223286
12,2.25,0.01,100,1,300000.0,-0.028268123222763977,0.012658018213144065,0.002931795447730076,-0.004354117201475809,0.0004261951851271487,0.004947429336000747,-0.017319153882289908,0.029726702785281146,0.0005701179911398145,-0.003965665237841289,-0.013683349761901446,-0.005695629901802609,0.0019126846255884244,-0.0003056461491027108,0.009911855142520035,0.003526958355879191,-0.0030957272685554382,0.001064783959407005,-0.0059465437551896524,0.02315177330474396,-0.0031997069384672016,0.0008126312546984215,-0.005929778917027891,0.0013174368216104168,-0.004888035571517033,-0.0004785702368435077
13,2.25,0.01,100,1,300000.0,0.005148818846516266,-0.005898716917739376,0.009126739615125848,0.00685922642470551,-0.00031872308405830885,-0.003638771690909598,-0.012026038853708638,-0.022674474582276883,-0.0017772118389240564,0.0028452405063577888,-0.002021516833344294,-0.008633889477990216,-0.004851859646453605,0.0003055370821767609,-0.021313245667102878,0.014825186254239363,-0.002845868678568686,0.0006218030789402898,-0.027711525333000198,0.01120780283319675,0.0037767921254141966,-0.0018271010580334325,-0.01763057519911849,-0.024978478740621306,0.0012562419270114363,-0.004644054509199006
14,2.25,0.01,100,1,300000.0,-0.004320959641831535,0.00889221502083911,-0.0008720353040903746,0.01717947024950523,-0.0005183993558372192,0.004733056760821047,-0.013319903569879568,-0.016872937484063173,-0.0009101740605702091,0.0026370298060242395,0.01191387319864827,-0.010017896561020468,-0.0001695857727476522,-0.0012004867278776945,-0.021372513254500396,0.029969281317662654,-0.0034437822800883577,0.004025955181201582,-0.027838794871996482,0.02878852495466501,0.0006677178103045543,0.0008670379272914322,0.020723655680866954,-0.007935446441710639,-0.0013347557231745645,0.0038041638787606807
15,2.25,0.01,100,1,300000.0,0.009546704329735645,-0.009781581628802095,0.018913376379053597,-0.01537516244127794,0.00451353140243762,-0.0038479455883124927,-0.005341328486787509,0.007024103154565059,-0.003941215381249429,-0.0002501860756181206,-0.016374573870024438,0.01386378117534609,0.0013077756267039272,0.0030172515508546287,0.02210210805602924,-0.028392431311825277,-0.003927236495274703,0.00467541057827055,-0.029597762193593977,-0.02907254851958426,0.004856684493559422,0.00385865261931037,-0.013772462750939737,0.013119907785039742,-0.00489253851127717,-0.0005740871516194132
16,2.25,0.01,100,1,300000.0,-0.013239466278926835,0.01902859664130322,-0.018292489610841473,0.01796857178529071,-0.002407007251927963,0.0001050226899196845,0.021425720667653525,-0.01783689281143956,-0.004448742303692411,-0.002818615196972397,0.011796025856856102,0.02481366127907872,-0.0035290635130731563,-0.003064015115807878,0.022801723057760202,-0.012006172434082543,0.00012477518100581595,-0.0031372161644513744,-0.02062645016652788,-0.026581984710953285,-0.0013163572265300618,-0.0027527272169368213,-0.007698318869163379,0.001731416049338172,-0.0032146398742994155,-0.0006457828327278616
17,2.25,0.01,100,1,300000.0,0.022569469716268088,-0.02815840875387561,-0.006296338394575999,0.014569083954731742,-0.0019182326833242893,0.004969489702587026,-0.024979042720217927,-0.024725797253280175,0.0019107875496354012,0.004849354289865065,0.011377939439909994,0.024587458948566822,0.002881329180666599,-0.001741560037466494,-0.029130338005351204,0.0033442047534994815,0.0013025362058825887,0.004307334401207417,0.01299400580770757,0.021895736571400454,-0.0047182841153632195,-0.0036831003179313405,-0.005098528566121075,-0.023395120013215774,0.00488854405310669,-0.001497726194557868
18,2.25,0.01,100,1,300000.0,0.002466641290988114,-0.024242044358787598,0.001487275159835634,-0.0015972550776751845,0.0028587015075282806,-0.0034684187763775564,0.0027159346414957763,-0.016691530308889493,0.0038438776653569517,0.004182862756777052,0.015842042046217066,0.005525393528763717,0.0015965993726737293,-0.004834441332973117,-0.020986763581569246,-0.0004271879255419754,0.004787434833638914,0.0007353871487739937,-0.028843745198965393,0.008189100427162525,0.003206091526486929,0.00037793051473084417,-0.022185674461311776,0.010147980639236262,-0.0008906763540131495,0.003863922084256055
19,2.25,0.01,100,1,300000.0,0.015697370425246805,0.008403337931095219,0.026201211856390585,-0.009566251154276693,-0.0034054561179129392,0.0013484525512431674,0.005837470675601954,-0.007662369553559707,-0.0040298589104444,0.001849197196879703,-0.02372118755497722,0.019551619348205047,-0.003479253498034728,-0.0009073171623692105,0.025553671218631148,0.02313290272447674,-0.003471735211884025,0.004767501426550522,-0.015564099285015573,-0.00697936615223237,-0.001307346233766703,-0.0024155502780467387,-0.0030655253936971508,0.00647960939227437,0.00265164148711181,-0.0006087435151119445
20,2.25,0.01,100,1,300000.0,0.02347070483092889,-0.007965153562431698,-0.011000114973096956,0.00612505918254911,0.00216564687753851,-0.001995588221241149,-0.02629397620546362,-0.01637397014032945,-0.0024725038952467114,0.0019517703594824362,-0.0019428898632449024,0.0068050416417745965,-0.0038657766764127275,0.0022157256845280497,0.0014250042030880122,-0.02376375835676595,-0.002961499331767933,-0.002136631067103253,-0.026420816524240966,-0.005081591226392398,-0.004111948656582548,-0.004498418275836956,-0.0058410222694385144,0.003222818238462516,0.0029327651350572947,-0.0014123074544096716
21,2.25,0.01,100,1,300000.0,0.0073912465873472374,0.02274233770937644,0.026271874455271522,-0.02117897810111985,-0.0009456639074668328,-0.0010756738328545866,0.02182296557441838,-0.012509864705775742,0.00441038388034043,-0.0021536601329834658,-0.009422234544431245,0.015602479177758755,-0.0034198974041572063,-0.0002671709913276152,-0.015322042984627575,-0.024051085625184324,-0.001717779429134013,0.0031946219833304994,-0.023668522938542193,0.01977530854499452,0.002834999959851648,0.004252714417732505,-0.023691020921818212,-0.0025928955998157747,0.0015755419514976018,0.0023083131426491965
22,2.25,0.01,100,1,300000.0,-0.024512836617497844,0.02050928998333791,0.00926066081913994,0.005453648173587955,-0.0019821715531184903,-0.0022597510299392086,0.022690882025664473,0.0024571417204893933,0.0003956188615294601,0.002747214675387048,-0.00163741220084904,0.022822775288268496,-0.004986335438187045,-0.0014976203027982637,0.009520779802702162,0.016305039038766102,-0.00028677896901978337,-0.0012976919285188847,-0.0030594576149164214,0.007873673945096943,-0.004933921654590801,-0.0018564081890193105,0.02789094866295814,0.028086350977348018,0.004498111965035187,-0.00476971690418628
23,2.25,0.01,100,1,300000.0,0.02777865725515455,-0.021808251480070734,-0.008524413422693927,-0.0023074997366688936,0.004828026114466546,0.0023569944086664863,-0.011198187275546882,-0.029296118950063236,-0.0013369934143997119,0.0007169802924670591,-0.011865703530941716,-0.019731903298739764,0.0011479179714408618,-0.00016653878642606482,0.011752244705380228,-0.027382288952270486,-0.003543460175860501,0.0017390943665548343,-0.018457118647762186,-0.008231768404010732,0.0026907694518994805,-0.003234811333630371,-0.0023672767878122614,0.02629310220660625,0.0020449160071698757,0.0018865223925680708
24,2.25,0.01,100,1,300000.0,-0.017204026166738346,0.019222751021222166,-0.0020933596848697646,-0.01952364385777071,-0.00046282062596402634,0.000271018314007037,0.0011438128138054442,-0.0019307379903178816,-0.0024770262780064614,-0.002956391157644055,-0.02942249505210298,0.014955788827218,-0.0026687330999698756,0.002323066790127947,0.011029541839189048,0.022048191250921473,0.0025123368049284316,-0.004660034211727268,0.004978288584876575,0.014829406549538453,0.0013160382216191044,-0.0047275006263437684,0.026372949869644023,-0.02844209183481594,0.00041365586281235083,-0.0009048731209354869
25,2.25,0.01,100,1,300000.0,0.029076543479806802,-0.01279028741902842,-0.026957269525259293,-0.026704716734736192,-0.003992166132681127,0.004735134585521259,0.014182203642772978,-0.02698269891619268,0.0011296830100412224,-0.0011637094187612195,-0.0072114603940021185,-0.009070746572650508,0.004461407045200135,-0.00426596316858932,-0.023460728859194785,-0.009858907455458324,-0.0005209991803495065,0.002979243055495919,-0.01153379525005701,0.004513956743502308,0.00367432629448215,-0.0010193227940036888,0.021812685125361657,0.005119791990355241,0.0021226099797522022,0.0007252353474312282
26,2.25,0.01,100,1,300000.0,0.029964825302848212,-0.026193849242309067,-0.025374938027555555,0.00792210645733623,-0.0006069981520776865,0.00031424352347662974,0.02411221063154554,0.027609425081297857,0.004710166165238194,-0.002909082240236597,0.0025680791823872173,-0.02292978552689403,-0.001831148881323995,-0.004843321764474562,0.019931889878745897,0.009788120414535618,-0.0016457202060440159,0.0049135095035078786,-0.007690398895740039,-0.02119205977159106,0.0003192180895233033,0.0033689198858514588,0.024116542153094854,-0.009628730563141893,-0.004051476594084667,0.0010080645175617438
27,2.25,0.01,100,1,300000.0,0.00964478454996328,0.011151462605321266,0.0030962606232828108,0.012223041848476474,0.002139426485506449,0.0005524571463209225,0.010581980696668977,-0.015753122218588593,-0.0042171539905565235,-0.003426318929139991,-0.004947923062926168,-0.008883744545691494,-0.0032612911244985212,-0.003511308589324997,-0.0028583031789452193,-0.0034275037105570526,0.0014795527218562365,0.0004540502039815141,-0.016499705249388874,-0.023964766761743278,-0.0008841986350689966,0.0019001389322784975,-0.009652644345141365,0.002617905346255403,-0.00016567144502862077,-0.0019958224097537136
28,2.25,0.01,100,1,300000.0,-0.028441535645704116,-0.020260849226267252,0.011060839470860062,0.010826284913686132,0.004575439377023305,0.0009783534607603539,0.005147492372589629,0.025007667886329098,0.0002711496527343935,-0.002773024295044807,0.004784050503864608,0.0037554355707657625,-0.00424384896290854,-0.00274841034857092,0.01653310670001703,-0.02778162352842517,-0.001213447862871885,-0.0033249206786325615,0.002781091166496795,0.018161523263203833,-0.0017876999318913655,0.002002772071100626,-0.01330987694985258,0.0014620093620749883,0.0015935238482192218,0.0038354611301437353
29,2.25,0.01,100,1,300000.0,0.024050859062648478,0.025353303910389875,-0.015469030669012477,0.013158001151316462,0.004871747019629064,-0.000765092963676833,0.008792342872833717,-0.01655658720307794,-0.003216908533440659,-0.003998409168755173,-0.02366507289993401,-0.0059217397023912585,0.004822754606617173,-0.002825712473473404,-0.02113909337369467,0.021662757767481118,0.0017034457648960081,-0.002766400426519542,0.0036285476339578404,0.010353353835798065,0.0049620332855572465,-0.0038723076962872503,-0.023250883741200587,0.022328277029840908,-0.0012164748020935868,0.002826051052253041
30,2.25,0.01,100,1,300000.0,0.00901106106657857,-0.022570719274978984,0.005729381179625882,0.00503217371387496,0.004140925478496566,-0.0032924207157651675,0.021896644305081196,0.0024120610789944985,0.0006449886442957279,-0.00428030884214652,0.0037795833329551873,-0.0019643338388870696,-0.0021393002767355973,-0.003481589231379948,-0.004799993777108682,-0.0011910869263052487,0.0035892910713549086,-0.0006745173331011304,0.019660940772931595,-0.011228173863843699,0.003990250403740444,-0.0018610053487483381,-0.013194155935272726,-0.015234626625196592,0.0028312214075463674,-0.0031720864522365023
31,2.25,0.01,100,1,300000.0,-0.003354708177324254,0.01665003227581993,0.023154017896135942,-0.01873185217304988,0.002148960509246062,0.0005554838008124544,-0.0278791953099893,-0.015655929818502258,0.0017849445100949247,0.004700986376124184,-0.00025655191606359026,-0.02791781102946072,0.002133017485803067,-0.0025480611158021894,0.023954782589758986,0.007063112382076894,0.0006158483537583434,-0.00456529593660375,0.009139903564277574,0.01793239262750195,0.002182794925140061,-0.00394924873943843,-0.006923427367598978,-0.014168190881141372,0.0018448829119750336,-0.001110529198182688
32,2.25,0.01,100,1,300000.0,0.02104209869322026,-0.014262425099800902,0.02973337027089718,-0.014033609987237235,-0.002220614974169314,0.002023714853977133,0.015332499983925461,-0.023111193949195655,0.0012615780534728062,-0.004988021423947377,0.025761579819600845,0.006294129016233309,-0.0037902782729243327,-0.0015029800891094226,0.029049471217819478,-0.0016372337856169067,6.157943297645761e-05,0.0011848784229854161,-0.019453041269072303,0.014274233512312322,0.0003492193959398959,-0.0020497651226651747,-0.002720773055884168,0.027897685754227713,-0.003249769592572863,-0.002267427995953173
33,2.25,0.01,100,1,300000.0,0.021371173985166164,0.010052540624640734,-0.01527806525008964,-0.010925036942966121,-0.0021259385886539593,-0.0036210146459936922,0.005843942178694467,0.029241158990648768,-0.0034771317066836236,-0.0011260148662941474,-0.006557657637457016,-0.01593822161749192,-0.0037625882576594397,0.0006445964727889242,0.009279614619085587,-0.026431926837176913,-0.0001988043457686042,-0.00412319584634788,-0.020149293561758593,-0.00356676725615954,0.0008524524379338039,0.0020084982041533453,0.010523359167578843,0.028360743533570598,0.002144048350785014,-0.004353548295532435
34,2.25,0.01,100,1,300000.0,-0.022885778365535788,-0.00484804471413644,0.029880962982446274,-0.014611480852713729,-0.0035819358635265264,0.003544726107143515,-0.02302336243616608,0.015430518533936753,-0.004527612059632182,-0.003586189677399332,0.014455556843826683,-0.02021502594840936,-0.0025869794640783726,-0.004615580621688077,-0.013298579066017856,0.013005191957563979,-0.0021771579540919464,0.0006646285598408616,0.008228289460002411,-0.018536868223716585,0.0035737863897595005,-0.0011060968123088087,0.020375369203640338,-0.01923846106887306,0.0012482029016298631,0.004823236772267105
35,2.25,0.01,100,1,300000.0,-0.015324719982397358,0.006173534049193005,0.018136850277600945,-0.01669239448963704,-0.000602078154433249,0.0014839197740206742,0.0036843642357748743,-0.024371414263093114,0.004469720399604304,-0.002787202430715432,-0.002947047185816974,0.01795335918081,0.0015252404943403167,0.0010204077252875888,-0.006078703891736047,-0.012316691484933175,0.000800397065545775,-0.0026153507055984436,0.0025342567426229756,0.0007040625280950834,-0.002689673444130192,0.0017053143813877169,0.008630742406647525,0.019522595632535063,-0.002740855680089802,0.0017168362397145176
36,2.25,0.01,100,1,300000.0,-0.012693927716354983,0.029274320663594595,-0.008078672831015273,0.022909318959728843,0.003517717290469507,-0.0015280057390419733,0.0008281875475425367,0.014382113371513384,0.0012005887725699506,-0.0005125954620901476,0.006367085852714199,0.017483550398252945,-0.0012679643678397,-0.0011020119532342255,-0.029143021966937688,-0.02193317022391284,-0.001630715637891098,9.078620950723343e-05,-0.017885166142422415,0.013444313210502844,0.002970754262260831,-0.0006496372200351617,0.010665159108799734,-0.018006610109972183,-0.0019516451910345212,-0.0008680002085768761
37,2.25,0.01,100,1,300000.0,0.021508193420403138,0.025682704399530652,0.003272542049327039,0.016965319106376164,0.003270767229633597,-0.0015634416815101903,-0.004260327447160164,-0.0008270584611788194,-0.0005696309980928339,-0.0013901525072888745,0.008561505951291251,-0.015312367853068411,-0.0003978657609321288,-0.002277876897787553,0.02046978662634566,0.028236344562697656,-0.0017100469380220695,-0.0013962672461874481,-0.005881264552063874,0.027304883714670297,0.002869705400619228,-0.002623179474816174,0.010344424386269306,-0.023763244798825182,-0.0006658307188443131,-0.003857230631130274
38,2.25,0.01,100,1,300000.0,-0.024723237630779903,-0.001088152587857251,-0.023823945481899873,0.014228446015842104,-0.0014382089075639405,0.0008969646276444634,-0.015645086798634945,0.003950733395661342,0.0005261248569624023,0.0003780586678853561,-0.008300334400395858,-0.028170679093191167,-0.003887677777614065,-0.0018922983039624097,-0.02901710939772727,0.021147508082648002,-0.0009423587578591694,0.001320758587220177,0.02842716880693455,-0.011646982455869287,-0.00209102060659347,0.0019977867282934677,-0.009333078338848465,-0.02340418226256061,0.0005785472730224081,-0.004745573105942498
39,2.25,0.01,100,1,300000.0,0.0037818198080716847,0.021650779697232815,-0.012134837791679301,0.005516993423975665,0.00302593834766736,-0.003747124370455721,0.00718284428424773,-0.026760754331500738,-0.0029130128356855767,-0.004085968461004922,-0.002558648583108586,-0.021537121149264635,0.003103911048615568,-0.0030957817798976626,0.00824892856681167,-0.010531047823880469,-0.00017974007602990054,-0.0006326682889391585,-0.016589696994910884,-0.023318908753185184,-0.0021353723376811586,-0.004350991623825197,-0.022953791659040483,-0.012066569859940538,0.0018257883138825424,0.00017313693327783344
40,2.25,0.01,100,1,300000.0,0.007321299840322808,0.027197668988145636,-0.010296618729445577,0.011737860666425091,-1.693554192013641e-05,-0.002742192736221162,0.01835954955828424,-0.0048819106430104675,0.00025943762676808313,0.001317422873246008,0.018450583471645722,-0.014530145076094961,-0.004855335772043591,-0.0011807471352099277,0.013851387781191632,-0.024950748853625346,-0.001190443357573291,0.004467017695394441,-0.014143847146899303,0.0005344575398201663,-0.0035251891054825304,0.004043587005219148,0.018344117977975777,0.023184002656854802,0.0006282166328000138,0.004959948168588729
41,2.25,0.01,100,1,300000.0,0.012227089930313025,-0.005834064355616991,0.014199454707705991,-0.012952577843486399,-0.002319387722874804,0.0007287612439461598,0.02916842725828446,-0.01836602151151685,-0.00461237327483281,0.0023216289302740254,0.0265574613754965,-0.012944029923460797,-0.000803946304899503,-0.0049558576796198605,0.0160008327932371,0.003743692263260809,-0.0025954399598954493,-0.0006638689876781283,0.02092615378460938,0.0006582406502092936,-0.0048903525890875085,0.0035518008795715353,-0.02994602382552655,-0.01394403182411567,-0.002207952387605856,0.0019312855367713952
42,2.25,0.01,100,1,300000.0,0.008753542005042983,0.028405805652002153,-0.02447187095519263,-0.01703436582227906,0.003427092868505898,0.002532332331306301,0.005167814095126476,-0.0004527237588044658,0.003438357765560671,-0.0011907548401627055,-0.02159470551021018,0.023396639844535848,0.00011624832390563257,-0.0025681694328824676,0.029069755986691537,0.029510782211253472,-0.003257872777251054,-0.001329605428924636,0.01715226217524405,-0.009475383503991897,-0.003525736245942157,0.0034170645195321222,0.025120260773069697,0.007430260445293567,0.0033613557900804914,-0.0015252905086978342
43,2.25,0.01,100,1,300000.0,-0.0005862471656042402,-0.0013253406153533563,0.01263204715501498,-0.01852489552685912,0.002011246317076526,0.0038356729568236906,0.008881544837751644,0.028117859483784827,-0.004872548025891971,-0.00042434328752402346,0.011372629205583767,0.025470196658495668,-0.0022591864390475148,-0.00262268594518243,0.0253475998709443,-0.009255416140029595,-0.002466000083812828,0.0029667837992525875,0.0068446610814780345,0.009860638645110713,0.0008004825691867038,-0.0005525814863381008,-0.006287038546699365,0.016848531424416648,0.00494109534186711,0.00319969230385483
44,2.25,0.01,100,1,300000.0,-0.009523653708175355,-0.0071597851806213635,-0.018075340244381562,-0.0018408360406414678,0.004986101109331933,0.004923745198161913,0.006423185714056361,-0.008416523620286862,-0.0043495476403974855,-0.0010009341424218774,0.02218748775121647,0.009701955433768464,0.00254279365280908,-0.0010221092817290865,0.021402853803586315,0.007631101235959968,-0.0010012844453612078,-0.00165297151275568,0.00477567101781224,0.02998034763362728,0.003444125795136925,0.0012166881735939973,0.02287398041109226,-0.02786872252811328,-0.0005534392318726159,-0.004177074324204411
45,2.25,0.01,100,1,300000.0,-0.016700129561072953,0.009101654395103888,0.017238418186937082,0.023906926620102055,0.004666205512726341,-0.004506744825646022,-0.0017212552805961866,0.02665243244498075,-0.000947540696545417,0.00132248305190826,0.0035651483076611507,0.02119669717922939,-0.0009905257429506974,0.002816022591810235,0.027174153757676713,0.022730195035489356,-0.0006115987385022512,-0.0010466029612031282,-0.010795204003985273,0.024272434333557386,0.0010666222404204376,8.337679797638942e-06,0.007619345524913793,-0.02475887413419647,0.0007385282772766752,0.002066194289645702
46,2.25,0.01,100,1,300000.0,0.02694452626679804,-0.01971592902200979,-0.024537704723631253,-0.022265257440932197,-0.0028199319507566114,-0.003068252025352705,0.017852023866743505,0.0007089623123401161,-0.0014312897618555189,-0.001851486634833225,-0.014594048847650589,0.0024515896285081384,0.0035712404558870805,-0.0009793936612464997,0.02008779375455611,-0.0147357312000943,0.003950995877625049,-0.0013407168552670135,-0.014086180626686536,-0.025600330706267296,0.001632713049568555,-0.0049061678500723705,0.02998628274544049,0.017528439704589456,0.004349827013079091,0.0009744987098852876
47,2.25,0.01,100,1,300000.0,0.01019570000997224,-0.005992102321010689,0.011435517947558205,-0.02679431315930392,-0.003377072496633551,-0.0021733457993632255,0.011285833567335618,-0.0033862152863074757,-0.0012120107202206899,0.0015326500580108461,-0.022355487096494167,0.005943786952098434,0.0005251705439345885,0.003406941241570674,0.01291356201909468,-0.004667580446700344,-0.0010798619434796552,-0.001960588807861946,-0.013800144559079294,0.0038322176550975376,0.0038142858714868303,0.0005220312351939963,-0.017205891846039434,-0.020859390715541493,-0.003080354611752766,0.004039316978746185
