,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
49,49,0.01,120,2.25,1,100000.0,0.01225,0.01225,4.08,925886000000.0,3.4,0.0034,157400620.0,0.00192158776060858,0.02390203305692316,0.0007236076823630784
50,50,0.01,130,2.25,1,100000.0,0.01715,0.00243,5.72,948100000000.0,3.3600000000000003,0.0033600000000000006,159280800.0,0.0015428067350318736,0.02783401228498657,0.0006017575540724933
51,51,0.01,130,2.25,1,100000.0,0.01651,0.00522,5.51,948100000000.0,4.36,0.00436,206685800.0,0.001834182919665628,0.02587328709159285,0.0007881448226922013
52,52,0.01,130,2.25,1,100000.0,0.01414,0.01,4.71,948100000000.0,3.2,0.0032,151696000.0,0.0017014192339109258,0.022456552265782536,0.000658511976712847
53,53,0.01,130,2.25,1,100000.0,0.01309,0.01134,4.36,948100000000.0,3.5200000000000005,0.00352,166865600.0,0.0017240062332339837,0.0209751026923692,0.0005392364695968305
54,54,0.01,130,2.25,1,100000.0,0.01225,0.01225,4.08,948100000000.0,3.76,0.00376,178242800.0,0.001974018671024083,0.02222225909377617,0.0006698250506148599
55,55,0.01,140,2.25,1,100000.0,0.01715,0.00243,5.72,968996000000.0,3.6,0.0036000000000000003,174419280.0,0.002160407215305173,0.02400706628209926,0.0007068752620000123
56,56,0.01,140,2.25,1,100000.0,0.01651,0.00522,5.51,968996000000.0,3.3600000000000003,0.0033600000000000006,162791328.0,0.00212224002388101,0.02162776423337392,0.0007113486324756331
57,57,0.01,140,2.25,1,100000.0,0.01414,0.01,4.71,968996000000.0,3.68,0.00368,178295264.0,0.001974776934920613,0.026233249338132474,0.0006683743826640969
58,58,0.01,140,2.25,1,100000.0,0.01309,0.01134,4.36,968996000000.0,3.4799999999999995,0.0034800000000000005,168605304.0,0.0018651040708626224,0.024651250201713253,0.0006138483604780658
59,59,0.01,140,2.25,1,100000.0,0.01225,0.01225,4.08,968996000000.0,3.76,0.0037600000000000008,182171248.0,0.002111036740681856,0.025004656980171115,0.0005992290313581977
60,60,0.01,150,2.25,1,100000.0,0.01715,0.00243,5.72,988726000000.0,3.84,0.003840000000000001,189835392.0,0.0018383907779437427,0.022121270254680976,0.0007222002341388378
61,61,0.01,150,2.25,1,100000.0,0.01651,0.00522,5.51,988726000000.0,3.56,0.00356,175993228.0,0.0020263076592514995,0.027123628779057857,0.0006938719396568628
62,62,0.01,150,2.25,1,100000.0,0.01414,0.01,4.71,988726000000.0,3.76,0.0037600000000000008,185880488.0,0.0020454605933644767,0.022465214953806056,0.0007258767441201896
63,63,0.01,150,2.25,1,100000.0,0.01309,0.01134,4.36,988726000000.0,3.8,0.0038,187857940.0,0.0022253257488304506,0.024190139954023665,0.0007246120413794785
64,64,0.01,150,2.25,1,100000.0,0.01225,0.01225,4.08,988726000000.0,4.04,0.00404,199722652.0,0.0020382233431468074,0.0250022762564452,0.000674794916429174
65,65,0.01,160,2.25,1,100000.0,0.01715,0.00243,5.72,1007416000000.0,3.3600000000000003,0.0033600000000000006,169245888.0,0.0025267640063266535,0.024154706164602188,0.0006863688614328874
66,66,0.01,160,2.25,1,100000.0,0.01651,0.00522,5.51,1007416000000.0,3.68,0.00368,185364544.0,0.0020857481465415746,0.02353235440361893,0.0006005197358578374
67,67,0.01,160,2.25,1,100000.0,0.01414,0.01,4.71,1007416000000.0,3.16,0.0031600000000000005,159171728.0,0.002537527137112888,0.02155165605341248,0.0006523516699169984
68,68,0.01,160,2.25,1,100000.0,0.01309,0.01134,4.36,1007416000000.0,3.64,0.00364,183349712.0,0.0023726167087972324,0.021106437077733447,0.0006812565159203671
69,69,0.01,160,2.25,1,100000.0,0.01225,0.01225,4.08,1007416000000.0,3.2,0.0032,161186560.0,0.0023204781232661845,0.02271617408443638,0.0006624260859794409
70,70,0.01,170,2.25,1,100000.0,0.01715,0.00243,5.72,1025172000000.0,2.88,0.00288,147624768.0,0.0023695764470609607,0.02736414807292461,0.0006713785225376678
71,71,0.01,170,2.25,1,100000.0,0.01651,0.00522,5.51,1025172000000.0,2.8,0.0028000000000000004,143524080.0,0.002383870997543021,0.02138038833028332,0.0006906771039910184
72,72,0.01,170,2.25,1,100000.0,0.01414,0.01,4.71,1025172000000.0,2.56,0.00256,131222016.0,0.00284837026962859,0.023927713148868206,0.0005604735887108273
73,73,0.01,170,2.25,1,100000.0,0.01309,0.01134,4.36,1025172000000.0,2.52,0.00252,129171672.0,0.002927570538446499,0.02245021900470237,0.0006253100380030445
74,74,0.01,170,2.25,1,100000.0,0.01225,0.01225,4.08,1025172000000.0,2.48,0.0024800000000000004,127121328.0,0.0026279506657856866,0.025537708877715063,0.0007789337003604234
75,75,0.01,180,2.25,1,100000.0,0.01715,0.00243,5.72,1042086000000.0,2.72,0.00272,141723696.0,0.002418678291898196,0.022285688308124687,0.0004627541384715402
76,76,0.01,180,2.25,1,100000.0,0.01651,0.00522,5.51,1042086000000.0,1.7600000000000002,0.0017599999999999998,91703568.0,0.002722000780669849,0.023974171387970446,0.000761752459689846
77,77,0.01,180,2.25,1,100000.0,0.01414,0.01,4.71,1042086000000.0,2.04,0.00204,106292772.0,0.002408154805602401,0.02245991741413924,0.0006339663639767275
78,78,0.01,180,2.25,1,100000.0,0.01309,0.01134,4.36,1042086000000.0,1.8,0.0018,93787740.0,0.0027004983327362014,0.026706174758239807,0.0007253970937438349
79,79,0.01,180,2.25,1,100000.0,0.01225,0.01225,4.08,1042086000000.0,2.52,0.00252,131302836.0,0.002701343367794441,0.0228405804611169,0.0006816882898520785
80,80,0.01,190,2.25,1,100000.0,0.01715,0.00243,5.72,1058234000000.0,2.12,0.0021200000000000004,112172804.0,0.0024960031148810228,0.025948239034628503,0.0006082637197988137
81,81,0.01,190,2.25,1,100000.0,0.01651,0.00522,5.51,1058234000000.0,1.8,0.0018,95241060.0,0.002626371895546418,0.023597060865361775,0.0006958531813776143
82,82,0.01,190,2.25,1,100000.0,0.01414,0.01,4.71,1058234000000.0,2.2,0.0022,116405740.0,0.002701702446069936,0.01925542725087853,0.0005595882937551026
83,83,0.01,190,2.25,1,100000.0,0.01309,0.01134,4.36,1058234000000.0,2.08,0.00208,110056336.0,0.0023063498151437247,0.02131628249925984,0.000511395100881613
84,84,0.01,190,2.25,1,100000.0,0.01225,0.01225,4.08,1058234000000.0,1.6,0.0015999999999999996,84658720.0,0.0021192855914904008,0.027874381983861996,0.0004536763288714056
85,85,0.01,200,2.25,1,100000.0,0.01715,0.00243,5.72,1073682000000.0,2.32,0.00232,124547112.0,0.0024836841060399727,0.019556672552039724,0.0005933404675226702
86,86,0.01,200,2.25,1,100000.0,0.01651,0.00522,5.51,1073682000000.0,2.0,0.002,107368200.0,0.002734738918756044,0.02576139254366344,0.0005975709473275115
87,87,0.01,200,2.25,1,100000.0,0.01414,0.01,4.71,1073682000000.0,1.8,0.0018,96631380.0,0.0029517476003232575,0.021744799013015216,0.000653540638334554
88,88,0.01,200,2.25,1,100000.0,0.01309,0.01134,4.36,1073682000000.0,1.84,0.00184,98778744.0,0.002719404496592673,0.027889833165601275,0.0005616575361842681
89,89,0.01,200,2.25,1,100000.0,0.01225,0.01225,4.08,1073682000000.0,2.28,0.00228,122399748.0,0.002857396831755117,0.025609926611248463,0.0005062179192115224
90,90,0.01,210,2.25,1,100000.0,0.01715,0.00243,5.72,1088488000000.0,1.68,0.0016800000000000003,91432992.0,0.002719738413684486,0.026333873237426093,0.0006087980355597338
91,91,0.01,210,2.25,1,100000.0,0.01651,0.00522,5.51,1088488000000.0,1.64,0.00164,89256016.0,0.003132179214965446,0.01825528907170676,0.0005886479482391225
92,92,0.01,210,2.25,1,100000.0,0.01414,0.01,4.71,1088488000000.0,1.52,0.00152,82725088.00000001,0.0030075843490080544,0.024067502455038272,0.00044332786965281
93,93,0.01,210,2.25,1,100000.0,0.01309,0.01134,4.36,1088488000000.0,1.7600000000000002,0.00176,95786944.0,0.0027915198290551085,0.018218406156625296,0.0005817629788327605
94,94,0.01,210,2.25,1,100000.0,0.01225,0.01225,4.08,1088488000000.0,1.8,0.0018,97963920.0,0.003355498753547372,0.02423030915609364,0.0006650445503397608
95,95,0.01,220,2.25,1,100000.0,0.01715,0.00243,5.72,1102700000000.0,1.6,0.0016,88216000.0,0.0033878581222983742,0.0193106553381412,0.0006524146480316494
96,96,0.01,220,2.25,1,100000.0,0.01651,0.00522,5.51,1102700000000.0,1.88,0.0018800000000000004,103653800.00000001,0.0027516857759983344,0.02397817501327348,0.000515110089517552
97,97,0.01,220,2.25,1,100000.0,0.01414,0.01,4.71,1102700000000.0,1.3199999999999998,0.00132,72778200.0,0.0033348358234332664,0.024223922498505884,0.0005203979958889673
98,98,0.01,220,2.25,1,100000.0,0.01309,0.01134,4.36,1102700000000.0,1.28,0.00128,70572800.0,0.0027814149355182205,0.01995666183416256,0.0005282626416613898
99,99,0.01,220,2.25,1,100000.0,0.01225,0.01225,4.08,1102700000000.0,1.56,0.00156,86010600.0,0.0031534858569145967,0.027748660578578378,0.0005986453838547056
100,100,0.01,230,2.25,1,100000.0,0.01715,0.00243,5.72,1116366000000.0,1.7600000000000002,0.0017599999999999998,98240208.0,0.0027855850904621665,0.01988509712613698,0.000449567197663416
101,101,0.01,230,2.25,1,100000.0,0.01651,0.00522,5.51,1116366000000.0,1.6,0.0016000000000000003,89309280.0,0.0026411690429234886,0.018067921333885007,0.000603094540813579
102,102,0.01,230,2.25,1,100000.0,0.01414,0.01,4.71,1116366000000.0,2.0,0.002,111636600.0,0.0034364142533684404,0.02390553546397305,0.00048546782148354986
103,103,0.01,230,2.25,1,100000.0,0.01309,0.01134,4.36,1116366000000.0,1.64,0.00164,91542012.0,0.0033481343560234924,0.01970374241941589,0.0006268210380628171
104,104,0.01,230,2.25,1,100000.0,0.01225,0.01225,4.08,1116366000000.0,1.56,0.00156,87076548.0,0.004257614112979817,0.02332010062913181,0.0004269318530610303
105,105,0.01,240,2.25,1,100000.0,0.01715,0.00243,5.72,1129522000000.0,2.04,0.00204,115211244.0,0.0033834622549072948,0.022711112213932377,0.0004357650083795066
106,106,0.01,240,2.25,1,100000.0,0.01651,0.00522,5.51,1129522000000.0,1.7600000000000002,0.00176,99397936.0,0.003875226715703092,0.022537116826580113,0.0005439883461340238
107,107,0.01,240,2.25,1,100000.0,0.01414,0.01,4.71,1129522000000.0,1.4,0.0014000000000000002,79066540.0,0.003751666011814145,0.02186727628835134,0.00045417225500926926
108,108,0.01,240,2.25,1,100000.0,0.01309,0.01134,4.36,1129522000000.0,1.92,0.00192,108434112.0,0.004001759952486392,0.023968455718889607,0.0005222788735426561
109,109,0.01,240,2.25,1,100000.0,0.01225,0.01225,4.08,1129522000000.0,1.6,0.0016,90361760.0,0.0037703093533269726,0.02188839450881661,0.0005440305200267129
110,110,0.01,250,2.25,1,100000.0,0.01715,0.00243,5.72,1142206000000.0,2.08,0.00208,118789424.0,0.004275118572129344,0.026215821273304435,0.0006045174132881585
111,111,0.01,250,2.25,1,100000.0,0.01651,0.00522,5.51,1142206000000.0,1.92,0.00192,109651776.0,0.0037325834163335486,0.022613604253821588,0.0005230547090859568
112,112,0.01,250,2.25,1,100000.0,0.01414,0.01,4.71,1142206000000.0,1.8,0.0018,102798540.0,0.00405025280389148,0.02500376227130961,0.0004346288398586026
113,113,0.01,250,2.25,1,100000.0,0.01309,0.01134,4.36,1142206000000.0,1.7600000000000002,0.0017599999999999998,100514128.0,0.0035081878755091967,0.021129913655347655,0.0006194795289040497
114,114,0.01,250,2.25,1,100000.0,0.01225,0.01225,4.08,1142206000000.0,1.6,0.0016,91376480.0,0.0031547756697583355,0.025013339376421136,0.0006735509695000715
115,115,0.01,260,2.25,1,100000.0,0.01715,0.00243,5.72,1154446000000.0,2.12,0.00212,122371276.0,0.003854470670094268,0.027348943890597065,0.0006025212986187215
116,116,0.01,260,2.25,1,100000.0,0.01651,0.00522,5.51,1154446000000.0,2.4,0.0024,138533520.0,0.003756962875280528,0.02244650256841044,0.0005474548771664504
117,117,0.01,260,2.25,1,100000.0,0.01414,0.01,4.71,1154446000000.0,1.56,0.00156,90046788.0,0.004832912805080128,0.023319804917976805,0.0006238314700338516
118,118,0.01,260,2.25,1,100000.0,0.01309,0.01134,4.36,1154446000000.0,1.68,0.0016800000000000003,96973464.0,0.003576308710279391,0.022254782569506228,0.00047890370939536686
119,119,0.01,260,2.25,1,100000.0,0.01225,0.01225,4.08,1154446000000.0,2.04,0.00204,117753492.0,0.00429327274147444,0.018850412587168873,0.0006066297259456956
120,120,0.01,270,2.25,1,100000.0,0.01715,0.00243,5.72,1166272000000.0,2.28,0.00228,132955008.0,0.00397065795354177,0.02454833185215797,0.000567956097859884
121,121,0.01,270,2.25,1,100000.0,0.01651,0.00522,5.51,1166272000000.0,2.12,0.0021200000000000004,123624832.0,0.004595688917993638,0.02305746509716705,0.0006053578377950244
122,122,0.01,270,2.25,1,100000.0,0.01414,0.01,4.71,1166272000000.0,2.08,0.00208,121292288.0,0.0037210558511491616,0.02301733377164674,0.0006192154610007832
123,123,0.01,270,2.25,1,100000.0,0.01309,0.01134,4.36,1166272000000.0,2.0,0.002,116627200.0,0.005411738416193404,0.01966101677466795,0.0005941066337181974
124,124,0.01,270,2.25,1,100000.0,0.01225,0.01225,4.08,1166272000000.0,2.56,0.00256,149282816.0,0.004272126017440074,0.023511433695445616,0.0005074472514984436
125,125,0.01,280,2.25,1,100000.0,0.01715,0.00243,5.72,1177710000000.0,2.2,0.0022,129548100.0,0.004281062536776752,0.01810039551628984,0.0005630597742672565
126,126,0.01,280,2.25,1,100000.0,0.01651,0.00522,5.51,1177710000000.0,1.92,0.00192,113060160.0,0.0042353120551976795,0.024397138317316464,0.0006406504965314311
127,127,0.01,280,2.25,1,100000.0,0.01414,0.01,4.71,1177710000000.0,1.4,0.0014000000000000002,82439700.0,0.0028935486595305375,0.018745242324775573,0.0005504572199168415
128,128,0.01,280,2.25,1,100000.0,0.01309,0.01134,4.36,1177710000000.0,2.6,0.0026000000000000003,153102300.0,0.00488368091565126,0.02231052491566478,0.0005237574159570013
129,129,0.01,280,2.25,1,100000.0,0.01225,0.01225,4.08,1177710000000.0,1.96,0.00196,115415580.0,0.004114944982813452,0.0244053309842368,0.00046319670292137966
130,130,0.01,290,2.25,1,100000.0,0.01715,0.00243,5.72,1188782000000.0,2.2,0.0022,130766020.0,0.0050146331141940935,0.02430363231920092,0.0005542364811715169
131,131,0.01,290,2.25,1,100000.0,0.01651,0.00522,5.51,1188782000000.0,1.92,0.00192,114123072.0,0.00490704056284348,0.022544964468757197,0.0006028081981313337
132,132,0.01,290,2.25,1,100000.0,0.01414,0.01,4.71,1188782000000.0,2.3600000000000003,0.00236,140276276.0,0.00505443687771155,0.02192032259708667,0.0005880729002487123
133,133,0.01,290,2.25,1,100000.0,0.01309,0.01134,4.36,1188782000000.0,2.3600000000000003,0.00236,140276276.0,0.005456542879775459,0.025243653992681497,0.0006711755501839385
134,134,0.01,290,2.25,1,100000.0,0.01225,0.01225,4.08,1188782000000.0,2.12,0.0021200000000000004,126010892.0,0.003974768942259373,0.023660839608615515,0.000589843290716543
135,135,0.01,300,2.25,1,100000.0,0.01715,0.00243,5.72,1199508000000.0,2.56,0.00256,153537024.0,0.004059743481637537,0.02335561279478868,0.000585996829821499
136,136,0.01,300,2.25,1,100000.0,0.01651,0.00522,5.51,1199508000000.0,2.2,0.0022,131945880.0,0.0048609605767452975,0.022007362075526407,0.000504007244445925
137,137,0.01,300,2.25,1,100000.0,0.01414,0.01,4.71,1199508000000.0,2.64,0.00264,158335056.0,0.005524713367081737,0.027255391474037823,0.0006505749566705675
138,138,0.01,300,2.25,1,100000.0,0.01309,0.01134,4.36,1199508000000.0,2.08,0.00208,124748832.0,0.00510289350156415,0.027924477145387608,0.0005821716340749224
139,139,0.01,300,2.25,1,100000.0,0.01225,0.01225,4.08,1199508000000.0,1.88,0.00188,112753752.0,0.004843704253863376,0.027331459286468834,0.0005548856492719565
140,140,0.01,310,2.25,1,100000.0,0.01715,0.00243,5.72,1209908000000.0,2.32,0.00232,140349328.0,0.004293089699251155,0.022634998780232576,0.0005659858235046883
141,141,0.01,310,2.25,1,100000.0,0.01651,0.00522,5.51,1209908000000.0,2.0,0.002,120990800.0,0.0052496511250338124,0.02362749221126452,0.0005490882653691822
142,142,0.01,310,2.25,1,100000.0,0.01414,0.01,4.71,1209908000000.0,2.28,0.00228,137929512.0,0.006106053100515037,0.0202641957912078,0.0004936776229751043
143,143,0.01,310,2.25,1,100000.0,0.01309,0.01134,4.36,1209908000000.0,1.8,0.0018,108891720.0,0.005217640343870622,0.023134213850181894,0.000544572424959624
144,144,0.01,310,2.25,1,100000.0,0.01225,0.01225,4.08,1209908000000.0,2.48,0.0024800000000000004,150028592.0,0.005484664897328681,0.022770147062199396,0.00046257916772258015
145,145,0.01,320,2.25,1,100000.0,0.01715,0.00243,5.72,1220000000000.0,2.8,0.0028000000000000004,170800000.0,0.005241962313047384,0.025932765491304473,0.0005116275751503241
146,146,0.01,320,2.25,1,100000.0,0.01651,0.00522,5.51,1220000000000.0,2.52,0.00252,153720000.0,0.00529524381419663,0.02496693750416644,0.0006014261518548187
147,147,0.01,320,2.25,1,100000.0,0.01414,0.01,4.71,1220000000000.0,2.6,0.0026000000000000003,158600000.0,0.005543456960921586,0.0216392635955786,0.0006160479810271341
148,148,0.01,320,2.25,1,100000.0,0.01309,0.01134,4.36,1220000000000.0,1.7600000000000002,0.00176,107360000.0,0.005787392764390902,0.02263699376690229,0.0006080513094812018
149,149,0.01,320,2.25,1,100000.0,0.01225,0.01225,4.08,1220000000000.0,2.48,0.00248,151280000.0,0.005431194968468896,0.02062516726941086,0.0005430179331504512
150,150,0.01,330,2.25,1,100000.0,0.01715,0.00243,5.72,1229800000000.0,2.44,0.00244,150035600.0,0.004176304454141437,0.021486103104679764,0.0005791849531317065
151,151,0.01,330,2.25,1,100000.0,0.01651,0.00522,5.51,1229800000000.0,2.84,0.00284,174631600.00000003,0.0046104735413469355,0.02376846969646202,0.0005348829838011912
152,152,0.01,330,2.25,1,100000.0,0.01414,0.01,4.71,1229800000000.0,2.6,0.0026000000000000003,159874000.0,0.00445436213086551,0.022248185902806562,0.0005884914456978725
153,153,0.01,330,2.25,1,100000.0,0.01309,0.01134,4.36,1229800000000.0,2.84,0.00284,174631600.0,0.005935054362927885,0.02248626390277913,0.0005336478556637323
154,154,0.01,330,2.25,1,100000.0,0.01225,0.01225,4.08,1229800000000.0,2.44,0.0024400000000000003,150035600.0,0.00553201226257984,0.026078860096744948,0.0005343257407336066
155,155,0.01,340,2.25,1,100000.0,0.01715,0.00243,5.72,1239322000000.0,2.4,0.0024,148718640.0,0.00582797204006396,0.025054911304350013,0.0005635343178512246
156,156,0.01,340,2.25,1,100000.0,0.01651,0.00522,5.51,1239322000000.0,2.2,0.0022,136325420.0,0.0047384185217879005,0.023184621195039484,0.0004990021710633058
157,157,0.01,340,2.25,1,100000.0,0.01414,0.01,4.71,1239322000000.0,2.56,0.0025599999999999998,158633216.0,0.006906470998901485,0.026175336768087688,0.0005280026150046749
158,158,0.01,340,2.25,1,100000.0,0.01309,0.01134,4.36,1239322000000.0,2.28,0.00228,141282708.0,0.005309102123105748,0.02605669071642767,0.0006305573908776412
159,159,0.01,340,2.25,1,100000.0,0.01225,0.01225,4.08,1239322000000.0,2.3600000000000003,0.00236,146239996.0,0.0063504480920252,0.024654110419315412,0.0006167451512022234
160,160,0.01,350,2.25,1,100000.0,0.01715,0.00243,5.72,1248578000000.0,2.52,0.00252,157320828.0,0.004563193990218936,0.02331591585504837,0.0005329209304404015
161,161,0.01,350,2.25,1,100000.0,0.01651,0.00522,5.51,1248578000000.0,2.72,0.00272,169806608.00000003,0.006621903445219399,0.025115907482980593,0.0005804228489233459
162,162,0.01,350,2.25,1,100000.0,0.01414,0.01,4.71,1248578000000.0,2.44,0.00244,152326516.0,0.006781570381680718,0.02214602857195724,0.0006129117510899251
163,163,0.01,350,2.25,1,100000.0,0.01309,0.01134,4.36,1248578000000.0,2.68,0.00268,167309452.0,0.006156942187499523,0.02203999499760329,0.0006103344281280065
