,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
60,60,0.01,1000,1.7093389082243329,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,132.0,0.13199999999999995,10335732000.0,0.01571282784635514,0.021505844172187184,0.0006215892709641559
61,61,0.01,1000,1.7093389082243329,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,130.52,0.13052,10219846520.0,0.013871862181840696,0.020656215355403428,0.0007035656691035652
62,62,0.01,1000,1.7093389082243329,2,100000.0,0.01414,0.01,4.71,1566020000000.0,137.24,0.13724,10746029240.0,0.014081891609048396,0.018362227403142722,0.000631013168784445
63,63,0.01,1000,1.7093389082243329,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,133.76,0.13376,10473541760.0,0.015829934256662452,0.01965352276360404,0.0006483463863161409
64,64,0.01,1000,1.7093389082243329,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,139.35999999999999,0.13935999999999998,10912027360.0,0.014036077870446204,0.018938510193812267,0.00059854916573944
65,65,0.01,1000,2.064163904469712,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,117.16,0.11716,9173745160.0,0.010011716532653736,0.019063300668698702,0.0006165280579914554
66,66,0.01,1000,2.064163904469712,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,110.32,0.11032,8638166320.0,0.010874538080861385,0.021603525342471713,0.00062489958653627
67,67,0.01,1000,2.064163904469712,2,100000.0,0.01414,0.01,4.71,1566020000000.0,114.64,0.11464,8976426640.0,0.010835190148322908,0.019234778448997396,0.000627703746594299
68,68,0.01,1000,2.064163904469712,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,116.44,0.11644,9117368440.0,0.011014611224982216,0.020046636286920657,0.0006226025462690901
69,69,0.01,1000,2.064163904469712,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,117.76,0.11776,9220725760.0,0.011397728809938598,0.02280424963118651,0.0005732664173972975
70,70,0.01,1000,2.5118137811320644,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,85.08,0.08508000000000002,6661849080.0,0.007570262674344122,0.02137407319469897,0.0006231000473936904
71,71,0.01,1000,2.5118137811320644,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,81.59999999999998,0.0816,6389361600.0,0.009561346175614743,0.02031486270522574,0.0005841368646934406
72,72,0.01,1000,2.5118137811320644,2,100000.0,0.01414,0.01,4.71,1566020000000.0,89.12,0.08912,6978185120.0,0.00785695810879133,0.01955797478414373,0.0006407810207756843
73,73,0.01,1000,2.5118137811320644,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,87.67999999999998,0.08768,6865431680.0,0.007664601410374416,0.018222171033375985,0.0005891610857773684
74,74,0.01,1000,2.5118137811320644,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,87.23999999999998,0.08724000000000001,6830979240.0,0.008244080719859995,0.021430393703316775,0.0006139386338367794
75,75,0.01,1000,3.0668427013872974,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,66.16,0.06616000000000001,5180394160.0,0.006109720254962667,0.01969684102641338,0.0005822109404029497
76,76,0.01,1000,3.0668427013872974,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,66.16,0.06616,5180394160.0,0.0061110558529571795,0.018608497095176302,0.0006146119715477643
77,77,0.01,1000,3.0668427013872974,2,100000.0,0.01414,0.01,4.71,1566020000000.0,68.36,0.06836,5352656359.999999,0.006167010283324999,0.01901984753754883,0.00072742031874486
78,78,0.01,1000,3.0668427013872974,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,64.84,0.06484000000000001,5077036840.0,0.007086986099848217,0.020585926164456737,0.0005863268225800691
79,79,0.01,1000,3.0668427013872974,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,68.16,0.06816,5336996160.0,0.005966963628252416,0.019636899311532667,0.0005778307140752046
80,80,0.01,1000,3.797208992452417,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,50.08,0.05007999999999999,3921314080.0,0.004477260966136783,0.017286163628113874,0.0005998397355014464
81,81,0.01,1000,3.797208992452417,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,52.84,0.05284,4137424840.0,0.004689647248187612,0.019480736021138517,0.0005718983743582291
82,82,0.01,1000,3.797208992452417,2,100000.0,0.01414,0.01,4.71,1566020000000.0,50.88,0.05088,3983954880.0,0.004790430654870761,0.01964861240595928,0.0006358388597457333
83,83,0.01,1000,3.797208992452417,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,50.8,0.0508,3977690800.0,0.0052516890603055795,0.01808016079526785,0.0006265668495292751
84,84,0.01,1000,3.797208992452417,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,52.28,0.05227999999999999,4093576280.0,0.005769185161461792,0.01823507414164391,0.000628564906813543
85,85,0.01,1000,4.645923194002247,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,41.72,0.04171999999999999,3266717720.0,0.0033218683318364125,0.018031482382841198,0.0005962733591091032
86,86,0.01,1000,4.645923194002247,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,41.04,0.04104,3213473040.0,0.004295672844177716,0.020313820812649017,0.0006558720053587379
87,87,0.01,1000,4.645923194002247,2,100000.0,0.01414,0.01,4.71,1566020000000.0,40.88,0.04088,3200944880.0,0.0037950372113346015,0.020377145097206967,0.0005412718417667745
88,88,0.01,1000,4.645923194002247,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,42.08,0.04208,3294906080.0,0.004406244807919393,0.01718257502310199,0.0005685856053585291
89,89,0.01,1000,4.645923194002247,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,41.88,0.041879999999999994,3279245880.0,0.004454213975764105,0.024693232750276788,0.0005802249432190522
90,90,0.01,1000,5.546693824604396,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,31.92,0.031920000000000004,2499367920.0,0.0034155735843614823,0.015094104418515504,0.000648713129959131
91,91,0.01,1000,5.546693824604396,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,33.8,0.0338,2646573800.0,0.003918663771446518,0.016076826181243134,0.0004667891018652732
92,92,0.01,1000,5.546693824604396,2,100000.0,0.01414,0.01,4.71,1566020000000.0,36.12,0.03612,2828232120.0,0.0036874673914144298,0.02204076230546264,0.0006418205629757516
93,93,0.01,1000,5.546693824604396,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,31.72,0.03172,2483707720.0,0.00346160218224668,0.020021230470521935,0.0005757274338864223
94,94,0.01,1000,5.546693824604396,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,32.96,0.03296,2580800960.0,0.004310313251398838,0.019954194689572925,0.0006621939407870598
95,95,0.01,1000,6.092590039420309,2,100000.0,0.01715,0.00243,5.72,1566020000000.0,31.0,0.030999999999999993,2427331000.0,0.0029811883030060925,0.017731580794295213,0.0007261199460543258
96,96,0.01,1000,6.092590039420309,2,100000.0,0.01651,0.00522,5.51,1566020000000.0,31.48,0.03148,2464915480.0,0.003213939400202435,0.017460780034144495,0.0006145949441966446
97,97,0.01,1000,6.092590039420309,2,100000.0,0.01414,0.01,4.71,1566020000000.0,30.160000000000004,0.03016,2361558160.0,0.0038475810045702015,0.01806041326097004,0.0005389019629471056
98,98,0.01,1000,6.092590039420309,2,100000.0,0.01309,0.01134,4.36,1566020000000.0,29.36,0.029360000000000004,2298917360.0,0.0038948199408469007,0.018809498442911694,0.000635280622412746
99,99,0.01,1000,6.092590039420309,2,100000.0,0.01225,0.01225,4.08,1566020000000.0,29.2,0.0292,2286389200.0,0.003573910756472287,0.01984454279119121,0.0004845953036809993
100,100,0.01,1500,1.191432847537555,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,227.72,0.22772,18808783892.0,0.04072342752514487,0.020437184355960397,0.0005894801377198186
101,101,0.01,1500,1.191432847537555,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,227.08,0.22708000000000003,18755922388.0,0.039751224163474035,0.021891535049736326,0.0005798115263455072
102,102,0.01,1500,1.191432847537555,2,100000.0,0.01414,0.01,4.71,1651922000000.0,224.16,0.22416000000000005,18514741776.0,0.04369094888497784,0.020506339554782208,0.0005698245471934855
103,103,0.01,1500,1.191432847537555,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,224.24,0.22424,18521349464.0,0.05153035622583048,0.021547733610736048,0.0005287536542550974
104,104,0.01,1500,1.191432847537555,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,218.48,0.21848,18045595928.0,0.05141436047339084,0.020007747487018147,0.0005659775422483613
105,105,0.01,1500,1.4245703315395712,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,198.2,0.1982,16370547020.0,0.03324751483627551,0.020033892545691084,0.0005904688319280577
106,106,0.01,1500,1.4245703315395712,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,210.12,0.21012,17355092532.0,0.028926115885597025,0.02119303353807104,0.0006012237227541654
107,107,0.01,1500,1.4245703315395712,2,100000.0,0.01414,0.01,4.71,1651922000000.0,204.4,0.2044,16882642840.0,0.03140891925227152,0.021089386700162967,0.0005121685148470967
108,108,0.01,1500,1.4245703315395712,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,201.32,0.20132,16628246852.0,0.035009903403015415,0.02065060907811641,0.0005996881389691469
109,109,0.01,1500,1.4245703315395712,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,205.0,0.205,16932200500.0,0.036057432566776695,0.02205452274284304,0.0005819812641370978
110,110,0.01,1500,1.7093389082243329,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,175.48,0.17548000000000002,14493963628.0,0.022023047724533167,0.021285866255059037,0.0006423394510758515
111,111,0.01,1500,1.7093389082243329,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,175.16,0.17516000000000004,14467532876.0,0.02176782682367957,0.020738491810047423,0.0006441111365484148
112,112,0.01,1500,1.7093389082243329,2,100000.0,0.01414,0.01,4.71,1651922000000.0,170.28,0.17028,14064463908.0,0.025114233775784665,0.019660232340981208,0.0006505210322497168
113,113,0.01,1500,1.7093389082243329,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,167.68,0.16768,13849714048.0,0.026502220687298177,0.020502415924610076,0.0006340951178402823
114,114,0.01,1500,1.7093389082243329,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,169.8,0.1698,14024817780.0,0.02518664884268219,0.022809613278184766,0.0006316922617667448
115,115,0.01,1500,2.064163904469712,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,134.76,0.13476,11130650436.0,0.016901637786804712,0.021243480360059887,0.0006690961839249076
116,116,0.01,1500,2.064163904469712,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,131.35999999999999,0.13135999999999995,10849823696.0,0.01761719434677616,0.01948681518931734,0.0005979917861663962
117,117,0.01,1500,2.064163904469712,2,100000.0,0.01414,0.01,4.71,1651922000000.0,133.44,0.13344,11021623584.0,0.01897695117131661,0.019992508565251352,0.000585728122445083
118,118,0.01,1500,2.064163904469712,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,135.68,0.13568000000000002,11206638848.0,0.01815307682252751,0.020564056617487125,0.0006577479885699987
119,119,0.01,1500,2.064163904469712,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,135.24,0.13524,11170296564.0,0.02005486832926181,0.017745140647156862,0.0006801099801442359
120,120,0.01,1500,2.5118137811320644,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,98.84,0.09884,8163798524.0,0.012046915345499657,0.01960824446119788,0.0005123930180912425
121,121,0.01,1500,2.5118137811320644,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,102.28,0.10228,8447929108.0,0.011843601961545573,0.01956471528159483,0.0005880890264040237
122,122,0.01,1500,2.5118137811320644,2,100000.0,0.01414,0.01,4.71,1651922000000.0,103.32,0.10332,8533829052.0,0.015424404092500482,0.019977204808776378,0.0005364995624476993
123,123,0.01,1500,2.5118137811320644,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,103.0,0.103,8507398300.0,0.013363897269973677,0.01964041837103516,0.0005829295028460206
124,124,0.01,1500,2.5118137811320644,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,102.47999999999998,0.10248,8464448328.0,0.014170808641283655,0.018690433448891635,0.000623587188640476
125,125,0.01,1500,3.0668427013872974,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,83.08,0.08308,6862083987.999998,0.0107640909786096,0.018812331542847983,0.00047447121058144016
126,126,0.01,1500,3.0668427013872974,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,79.52000000000001,0.07952,6568041872.0,0.01090127173658402,0.021220146079044357,0.0005207947585998666
127,127,0.01,1500,3.0668427013872974,2,100000.0,0.01414,0.01,4.71,1651922000000.0,79.92,0.07991999999999998,6601080312.0,0.00991372601133662,0.021551957545976178,0.0005977406450852924
128,128,0.01,1500,3.0668427013872974,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,78.32,0.07831999999999999,6468926552.0,0.012313589164123189,0.019030694058677477,0.0005780039863071565
129,129,0.01,1500,3.0668427013872974,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,80.12,0.08011999999999998,6617599532.0,0.01156259678720744,0.02095902013019792,0.0005773799675958304
130,130,0.01,1500,3.797208992452417,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,61.88,0.06188,5111046668.0,0.00847719329607571,0.020960079801158864,0.0006092153886102796
131,131,0.01,1500,3.797208992452417,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,62.4,0.0624,5153996640.0,0.007958390866397167,0.01813164758005272,0.00045939417190429544
132,132,0.01,1500,3.797208992452417,2,100000.0,0.01414,0.01,4.71,1651922000000.0,61.64,0.06163999999999999,5091223604.0,0.008570419148309156,0.019898223838875368,0.0005996755708878104
133,133,0.01,1500,3.797208992452417,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,61.64,0.06164000000000001,5091223604.0,0.009534262723900611,0.02123031948527196,0.0006186921062187097
134,134,0.01,1500,3.797208992452417,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,62.92,0.06292,5196946612.0,0.008560668631052978,0.019315514686924964,0.0006147606690705817
135,135,0.01,1500,4.645923194002247,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,48.32,0.04832,3991043552.0,0.00752922822795881,0.02053692927045419,0.000545088224989568
136,136,0.01,1500,4.645923194002247,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,50.08,0.05008,4136412688.0,0.007994828214432346,0.02055758289608379,0.000579129435829197
137,137,0.01,1500,4.645923194002247,2,100000.0,0.01414,0.01,4.71,1651922000000.0,46.2,0.0462,3815939820.0,0.007910884591892682,0.019321463773787153,0.0005359323422104361
138,138,0.01,1500,4.645923194002247,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,49.92,0.04992,4123197312.0,0.007549659363585305,0.02050385543029089,0.0006299712495244803
139,139,0.01,1500,4.645923194002247,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,46.84,0.04683999999999999,3868801324.0,0.007729076543755581,0.018924736117648285,0.0005912017368549466
140,140,0.01,1500,5.546693824604396,2,100000.0,0.01715,0.00243,5.72,1651922000000.0,41.28,0.04128,3409567008.0,0.006133094178521788,0.017020454895491616,0.0005499325575005884
141,141,0.01,1500,5.546693824604396,2,100000.0,0.01651,0.00522,5.51,1651922000000.0,39.12,0.03912,3231159432.0,0.0066910048207228096,0.01837407938273363,0.0005497622052052082
142,142,0.01,1500,5.546693824604396,2,100000.0,0.01414,0.01,4.71,1651922000000.0,42.36,0.04236000000000001,3498770796.0,0.0075598891407662435,0.019473343151519728,0.0006427585920482895
143,143,0.01,1500,5.546693824604396,2,100000.0,0.01309,0.01134,4.36,1651922000000.0,41.0,0.041,3386440100.0,0.006191574474160006,0.01712617397257344,0.00045762130329026846
144,144,0.01,1500,5.546693824604396,2,100000.0,0.01225,0.01225,4.08,1651922000000.0,37.64,0.03764,3108917204.0,0.007410661690009874,0.021294341552257037,0.0006420042852452164
