Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
10,2.25,0.01,100,1,300000.0,-0.00028749107519069836,0.00010290323826025208,1.9895703741199292e-05,-0.0002573415914232135,1.1984960590026148e-05,2.19972724998627e-05,7.357548410999302e-05,-0.0002541164039058552,3.088428796526237e-05,-4.8118415600468356e-05,0.00024507373383683483,-6.396957874147462e-05,3.281209050067136e-05,-3.508469301748657e-05,0.00013693663352673242,4.479695010651001e-05,-2.8524300354904366e-05,3.855921487246952e-05,0.0001679838151543142,-0.00029649440200520274,-3.165011055277666e-05,-4.918888568040235e-06,-0.00017663254258060558,-0.00026769700493113195,2.848885549420817e-05,2.7589377431668713e-05
11,2.25,0.01,100,1,300000.0,-6.552712829385122e-05,0.00015668937163046084,-0.00017099806699279104,4.904715259267372e-05,2.1224511931997423e-05,-2.9563058424280755e-05,-0.00018974500233650144,0.00011380327391533794,-4.583386294741595e-05,-2.1189485656882636e-05,0.00012527013000237234,9.624538679202117e-06,-1.1834433633934108e-05,4.364064973114153e-05,-0.00014451970551550628,-0.00021085392897756962,4.71592993912083e-06,2.0778894397496525e-05,0.00018654700049470987,0.0001132224934715547,1.5957638387164606e-06,-3.840566268022585e-05,0.00019340533256777687,0.00015709477404822773,-1.2385137754611297e-05,-2.8569477074203378e-05
12,2.25,0.01,100,1,300000.0,-0.00020093834611223052,-0.0002002672448420176,-3.353357492298474e-05,0.0002749751484268565,-1.1590508088463869e-05,-3.559229759161187e-05,-7.16565051595583e-06,0.0001429184295317497,4.621338836326302e-05,-2.4105377931624933e-06,0.00011329772049308815,0.00011336153651244133,3.671604939512747e-05,2.0256104606711365e-05,0.00025990612400639816,-7.214114201879764e-05,5.3422833252889e-06,2.4407688651330952e-05,8.246997928500796e-05,0.00013761613055478022,-2.945322420269666e-05,3.80356999728961e-05,0.00011148732522096692,0.00026039054868113735,1.4679157351949795e-05,-1.773996541712044e-05
13,2.25,0.01,100,1,300000.0,0.00023425599818570792,-0.00024998622319431996,1.0429016955213822e-05,-0.00025716848612712467,-5.343076899115073e-06,-2.61338495323586e-05,0.00023344388871755203,-0.0001486553390707186,-4.602981288018504e-05,1.6275431981858388e-05,0.00016434897262043784,9.447289818189405e-06,4.109988068762663e-06,3.107753225609496e-05,-0.0002420785630392086,-0.00016437676045089275,1.51403438307361e-05,-2.2742384590722435e-06,-9.465123017451634e-05,0.0002775159298355515,2.903663448806821e-05,6.078034424354662e-06,1.836763661580904e-05,2.600341822983946e-05,-2.3158665954464887e-05,2.4357237256315428e-05
14,2.25,0.01,100,1,300000.0,-0.00018391172317433447,1.4479977574177174e-07,0.0002432834864146502,-0.00027679214584083793,-4.434923298505013e-05,-2.322700547968124e-05,0.0002533562091037958,-0.0002379141706799102,1.108473733857584e-05,-2.8405862197330557e-05,9.918618250468793e-05,0.00024724331784041264,-2.09811979583298e-05,4.07194387725466e-05,0.00024427736095257126,-0.00024945775267633187,4.2651816659633366e-05,3.066791318320603e-05,0.00026785469699889083,-1.0619865509732854e-05,-2.6410130612848116e-05,4.360497890970417e-05,-0.0002980231522382891,0.00012688726716395655,4.037872554125767e-05,-4.138740046672024e-05
15,2.25,0.01,100,1,300000.0,-0.0002486688285229384,-0.00023402902992160671,-0.000268869440407663,-1.5516062454016166e-05,4.675818528547867e-05,-2.1172634633896504e-05,0.00018931733065258159,-0.0002590509363731251,2.3806956473522918e-05,4.7948182421535115e-05,0.00022659964089225508,0.00027290228552633613,-1.423541527679152e-05,-3.819820365321428e-05,3.966030716081632e-05,0.0002407265223802058,2.0036063350101697e-05,4.093834282635207e-07,-0.00016969092974979322,0.00020265469446672748,-4.740214124781827e-05,-3.4705147433961226e-05,-0.0002724641892805406,0.00010882368385753036,-2.2036570557641067e-05,4.127273930671723e-05
16,2.25,0.01,100,1,300000.0,-8.404968505458372e-05,-0.00024253667657554454,0.0002947501739957277,-5.452057379998893e-05,-4.717607277058408e-06,-9.966164885175635e-06,-5.476225236851983e-05,0.00014234222959952358,-8.400406365988454e-06,-1.045099577077974e-05,7.463687424345941e-05,-0.00012368685780373025,2.165018675706968e-05,-4.0197332784960865e-06,0.00020329322168832054,5.669516916605974e-05,-2.288935667437081e-05,4.0438504458571366e-05,-0.0001319355341344539,-0.00023234538334506423,4.306189569719048e-05,-9.083882491778947e-06,0.00026526847864282913,0.0001299663191141763,3.324903254217543e-05,1.2191025730072789e-05
17,2.25,0.01,100,1,300000.0,-2.5588501225049475e-05,0.0002931726616903603,0.00026722389843605274,-0.00027511689676865873,2.9812275525779748e-05,-2.2185375590522962e-08,-0.00014413602462407757,0.0002760349986146641,4.220050721198865e-06,2.2704599357356455e-05,0.00012907334261672525,0.00010967985459565434,-1.0032546569076174e-05,2.9974895070087995e-05,0.00028411031584778414,-6.302623187754786e-05,6.567634905310414e-06,-3.387328101382075e-05,0.0002065601347578623,-0.000257654409033068,-1.0027574995112508e-05,-1.763925115941267e-06,-0.00012812599171860273,-5.3086617329775826e-05,3.1573592158082806e-05,3.327676067784777e-05
18,2.25,0.01,100,1,300000.0,-2.7459695496828826e-05,-0.0002705766112135353,-0.0002399471500205409,1.6091178210346036e-05,1.7117599028303332e-05,3.773423471416734e-05,2.4742955276248636e-07,-0.00023094475607769507,-4.596663337729656e-07,-4.291202671876805e-05,0.0001673185297310718,-0.00012428263965825068,-4.485571896853291e-05,2.6900567978479607e-05,6.867846879735588e-05,-7.031205253099653e-05,-1.735472197612794e-05,1.0948646869507304e-05,-0.0002615675445332738,0.00010884787207109743,-3.973806261746902e-05,2.806709448300739e-05,7.448813908358574e-05,-2.846812983787469e-05,4.7708696238470405e-05,9.742645511067419e-06
19,2.25,0.01,100,1,300000.0,0.0002515555076826184,7.433200519472717e-05,8.409299512036992e-06,-0.00013524091250135303,-3.779505562243123e-05,4.149033766153123e-05,-3.863148677595344e-05,0.0001822970160395816,3.566410398202257e-05,4.488165925016499e-06,-0.0002466496839590167,0.00028073497647731913,-4.4932270274617705e-05,3.723797429938476e-05,-0.00029793871755883915,-0.00011985168934234926,-1.863742961089765e-05,1.7904422995202982e-05,0.00012762820217160424,-0.00025109849126375765,7.233592106687746e-06,-3.3012366503700234e-05,-2.1555705457274607e-05,0.0001377545650537311,-3.471415336419056e-05,-1.8082939177031766e-05
20,2.25,0.01,100,1,300000.0,0.00012737581702650146,0.0002709743381130555,0.00014480126678545583,-5.5317571137088347e-05,-4.970735133953487e-05,1.6282653700252455e-05,0.0002277280645806117,-9.756917407838361e-05,3.9704047577440487e-05,1.3089636972012356e-05,-7.96774629627226e-05,0.00013561985321749347,-3.387516128521486e-05,-2.9112057129879368e-05,0.00018889145467827876,-3.684583106990699e-05,2.199588349771609e-06,2.497239022814744e-05,0.000226843198760799,0.0002744495270864281,-4.441909556011217e-06,4.647919520462356e-05,-0.0002679116532993021,0.00015048134594085398,-3.654466172880632e-05,-5.291502062511764e-06
21,2.25,0.01,100,1,300000.0,-0.00010038091183496147,0.00023826247617470166,-0.0002773501224272501,0.00014773010079298355,4.282369368518362e-05,2.290570703682075e-05,-4.0552191834073434e-05,-0.00022402368628525075,-1.7269895139304036e-05,-3.968603776894487e-05,0.00026915845335250015,-4.001357261230093e-05,-3.98655504801685e-05,4.18239564175818e-05,-9.370360515715401e-05,0.00027946556929031515,-4.208531873952024e-06,1.9297527549600923e-05,-0.00015688977315296129,0.0002940658144651652,8.986911781287392e-07,2.5076600458308728e-06,-0.00018793187898723387,0.00017743510897862147,1.1408919652090405e-05,1.3698549178320668e-05
22,2.25,0.01,100,1,300000.0,-0.0002210955668843391,7.800493929852276e-05,0.0001654859826551912,-5.8235677883070546e-05,1.079833907558809e-05,1.7393237674658296e-05,0.0002248127103745662,-0.00020395212381492037,4.101626151482872e-05,1.7754069594351345e-05,-0.00020800742536776585,0.00021182760408139037,9.771234448388714e-06,2.8116773723953078e-05,0.0002561974418948038,-0.0001517459483782134,-4.917485860471881e-05,1.5764582060547723e-05,1.0376108854446328e-05,0.00024165168932885746,-3.363781750453051e-05,3.7549296862778916e-05,-0.00020563912708834763,-0.00013245694054626336,-2.310957111759734e-05,1.2504140971118114e-05
23,2.25,0.01,100,1,300000.0,-9.540413369899439e-05,-9.318129894783482e-06,-0.00021039633525480873,-0.0002539254649770867,-3.948855824230149e-05,2.9635189242848487e-05,0.00022620271716986,-0.0002672327165662322,1.3323842867810216e-05,4.341155705866443e-05,0.00018732050652355242,0.00017981447265433,-4.8211302294963655e-05,-5.2016615054340545e-06,-0.0002601571231350412,-0.00027336796473409903,-1.4298991860239941e-05,1.5549717924206185e-05,0.00016480462208431272,-0.00029730601238666705,2.3858071701983768e-05,2.107743152320982e-05,6.680669466037841e-05,-3.9570434770957194e-05,4.89973135264119e-06,7.756504785017928e-06
24,2.25,0.01,100,1,300000.0,-0.0002565921285078406,-0.0002548815267926653,-0.0001601690683059784,0.0002807063797926575,-3.844377223862685e-05,-4.596741726121056e-06,0.0001228426307508995,0.00017982254566906977,-5.173738544235174e-06,-8.368190759729402e-06,0.00029344695355710025,-0.00010678280376439015,2.6964564272206165e-05,-4.2208709829437545e-05,0.00021724867954142033,-0.00018781594480858882,-3.674554022459267e-05,2.356994571249559e-05,0.0001984471887148586,8.659138896372149e-05,-4.628963981559824e-05,-5.799500712143978e-06,-1.587830741002456e-05,9.580581828789124e-05,1.0318279099255837e-06,5.485114066709304e-06
25,2.25,0.01,100,1,300000.0,0.00021680464777824616,-0.0001612723978810452,-0.000137546858586366,-0.00015837421008588743,-1.641005747723723e-05,4.514166403612948e-05,0.0002761716885701005,0.00016314976273322236,-4.712145552615995e-05,-1.9542342539978777e-05,-0.00020040963015010487,-0.00014945584988069804,-8.377699909042566e-06,9.61657071655029e-06,-0.00027863321267332126,8.351825332430943e-05,-4.9195728447357406e-05,-2.3572616719566905e-06,0.00020689657136922687,-0.00013320876680053003,4.582757981453412e-06,2.13724489169176e-05,-0.00013411340548749275,0.00021918731104880507,-1.0430342488681357e-06,-3.3278509224623354e-05
26,2.25,0.01,100,1,300000.0,-0.0002097683009156705,0.00026001705491862545,8.937396234063119e-05,1.682379412308859e-05,8.381329599749884e-06,-4.255733719972692e-05,0.0001538349586722818,0.00025628730087725373,-2.2755781949157607e-05,2.8101042083910427e-05,0.00015013572047657112,-0.00028686507717612825,-1.3100000684113498e-05,-9.78881315977207e-06,-0.00026116728788467934,0.00019633642056304926,2.7820611438638315e-06,8.187616260560684e-06,6.236019374273124e-05,0.00025862800469679,2.1984140194805666e-05,4.830977537893678e-05,4.6317539254693346e-05,-9.808375225696977e-05,-1.589042293819346e-05,-3.377222086455473e-05
27,2.25,0.01,100,1,300000.0,8.723176247355495e-05,0.00015478941932342983,0.0002857775187807236,0.00011549643257096725,-3.5760115106583942e-06,-3.078386186255885e-05,-0.0001992146055596317,-0.0001882106795811623,-9.476031046749436e-06,-2.215938355196691e-06,0.00015421897004251682,0.00024801049283137223,3.7972687521784277e-06,-2.368741856319334e-05,0.00017169124585544822,-0.0002565343404162038,1.6659540028435338e-05,4.308683000812692e-05,-8.735689978879021e-05,5.551729425322345e-05,2.6948744290629868e-05,1.654031032890871e-05,2.492777556953492e-06,-0.00014862032814854674,4.020478203935006e-06,-4.542388061889531e-05
28,2.25,0.01,100,1,300000.0,-0.00020282246849807504,-0.00013273824731680763,7.032093491674994e-05,0.00020533873995989604,4.066522380968998e-06,1.8914104656155103e-05,-1.8624086021176147e-05,0.00012674869054011764,4.6424553243887776e-05,-4.319725435600949e-05,0.00014669300096983065,0.0002206193794888431,3.712181229164472e-05,3.133321619209012e-05,-0.00010404725570593292,-6.100855174269405e-05,4.7562826528163724e-05,4.0753406728014306e-05,-0.0002603127185648474,-0.00016707599804537468,1.5688800797772518e-05,-1.7861856190587433e-05,0.00023438277167429645,8.409691499854327e-05,-3.855812824519289e-05,1.5348910174633507e-05
29,2.25,0.01,100,1,300000.0,-0.00010091590182454522,9.233182005462552e-05,9.983091287189247e-05,0.0002749758719962412,-3.6740252496589776e-05,-3.574909638586438e-05,-0.00018643118424238933,6.724222852649619e-05,-2.424019648314798e-05,-2.0200794213883068e-05,0.0002819756103221289,0.00023083040059935204,2.3582190251732404e-05,4.597713433983524e-05,-0.00022408942979484486,5.9875561787448245e-05,-2.8855618425665587e-05,-4.5055019402378875e-05,-0.00029056731716922706,4.776540419893058e-05,-1.1531749053271336e-06,-1.1444317032165556e-05,-0.0002708036007083962,0.00022422294740937805,2.695793348022812e-05,-3.713204175152408e-07
30,2.25,0.01,100,1,300000.0,-7.804405119941446e-05,-9.736935344816086e-05,0.00010630547554493834,-0.00022080262897617494,3.8980934605438915e-05,-1.966161651125673e-05,-2.8750522355086127e-05,0.00013710525896104997,-3.44253686639328e-05,-4.9497332084869644e-05,1.951531961404677e-05,4.9006365117811404e-05,1.4067525633686167e-06,1.7726285005472557e-05,-0.0002854006000144084,0.00013832976569326993,-1.8626715867524446e-05,4.658073483403517e-05,0.00011760265174302372,-0.0002516972241178209,3.3579865046833635e-05,-4.496520336184749e-06,-0.00019751477283555047,-0.0001849221276443178,-3.5450027846169145e-05,-1.511737541571382e-05
31,2.25,0.01,100,1,300000.0,-7.009250573637618e-06,0.0002912213526777624,0.00015966722289695686,-0.00011030049245129477,5.135146449003868e-06,3.235262010859572e-05,-6.32941827283261e-05,-0.00014309127839534527,-7.0798392729291804e-06,-3.908951406412825e-05,1.9170687442691525e-05,0.00027558140027029093,3.675599391076428e-05,-2.0763651284613728e-05,0.0002192694698096112,5.681792328415526e-05,-4.4705090175084786e-05,-8.5185077628807e-06,-7.62262191155009e-05,1.5658151743448798e-05,-4.223550573385532e-05,3.723362020423043e-05,0.0002620207158772777,0.00015960280228976203,3.487785720603179e-05,-1.1309494770774206e-05
32,2.25,0.01,100,1,300000.0,-0.00014571689091042887,0.0002712794414115206,7.885787708813877e-06,-2.5410882725749445e-05,-2.2640385466673134e-06,1.2937490466734875e-05,0.00017565386349499383,0.000177215249766033,1.2737016635271845e-05,5.399190480112125e-06,1.0316632847432946e-05,0.00018897416666264268,3.297502408646112e-05,-5.169923881803395e-07,0.00011325491094671609,0.0001592819288556109,-3.744220775567364e-05,3.6302978296747294e-05,0.00022574964577542703,-0.00010154803786726363,6.973694608273754e-06,-6.501410136477695e-06,9.53825364260631e-05,8.357357690413198e-05,-4.282698277554731e-05,-1.713394471239577e-05
33,2.25,0.01,100,1,300000.0,0.00027165589460982224,-0.00015411721258453575,-8.320962406339178e-05,-0.0002984827580792899,-2.9103162621833245e-05,-4.387734874012206e-05,0.0002584111514741326,0.00013952266454484786,-3.8729417801419764e-05,2.9124855395974276e-05,7.690689938368023e-05,0.00026474694645630103,-3.241087635306773e-05,-3.158503636150505e-05,-0.00015481834147568338,7.379183380724398e-05,-1.1536798209805713e-05,1.8381691886468168e-05,3.1604893847087564e-05,0.00015793560876285447,-2.8041400465437973e-05,-2.9158365524896024e-05,-0.0002523346245109195,-1.329941335185506e-05,2.4775898837416103e-05,-3.9020596786087395e-05
34,2.25,0.01,100,1,300000.0,0.00022180973686167146,-0.00012746038818420093,0.0002443534300599917,0.00014534582296637832,1.4316057351521464e-05,-9.373426085278598e-07,-1.7464103098998598e-05,0.0001716105955644782,3.0187893268066687e-05,-2.342153020552663e-05,0.0002671410097951268,0.00017505972626097137,-4.6563068004878876e-05,2.1847431821593826e-05,-0.00021403331223701898,0.0001593798547453817,4.3343910310175535e-05,4.4955308165090436e-05,0.00023271687434664408,8.93278005905332e-05,-4.4265618742275186e-05,-3.2242417453375017e-05,-0.00017671130909028749,-0.00018730906538570773,-7.246392931010271e-06,-3.099346595972712e-05
35,2.25,0.01,100,1,300000.0,0.0002560747159327152,4.918545316321581e-05,4.5041772333099064e-05,0.00024298398219080704,-9.658560225708354e-06,-1.8994464514680364e-05,0.0002890947353992699,0.0002121228998755728,-3.0271229353614282e-05,-2.344948694521707e-05,-0.00019897043721392032,0.00017082694801456264,-5.902501950879616e-06,4.957171118205145e-05,-0.0002779353651587794,0.0002562712281714415,4.3922676741091724e-05,4.4513834831019885e-05,-5.927327670666397e-06,-0.00014882433400905542,-1.2619010720836642e-05,-4.4454795548039275e-05,-0.000169957205709173,-7.59403727040625e-05,-4.9019910113792014e-05,-1.687312287221201e-06
36,2.25,0.01,100,1,300000.0,-1.3121963455604412e-05,-0.00017944196292918552,-0.00019949857559110063,0.00025148344954077753,-3.202147793103989e-05,1.1296762394592094e-05,-0.00016895042113264578,-8.661442464985588e-05,-4.6070654627443444e-05,1.0872611407624589e-05,0.000274370550757021,0.0002585029030730777,1.6371995397091117e-05,1.7254329568960163e-05,-0.0001405448031882395,-9.957616997418578e-05,1.344793213761509e-05,1.9939898204619792e-05,-0.00017468354057581813,-0.0001976864168335623,1.823393754777228e-05,-4.834442593023899e-05,-8.733508609644325e-05,6.763197407098383e-05,1.3704278509866668e-05,1.0437245042143574e-05
37,2.25,0.01,100,1,300000.0,9.712753517220236e-05,0.00026918216383338276,0.0001271130624296792,-0.00015692636503066663,-1.6831958668330607e-05,1.3458736495514856e-05,0.00024181404780638241,0.00022830540191877213,4.6546090152842295e-05,-1.9472048377980244e-05,-0.00012430227951166904,0.00026227636204164767,-3.2947656649466255e-05,-1.4910933352145332e-06,0.00013034027597247263,0.00022420557845677255,4.391749362411893e-05,3.0313802685271684e-05,-1.3396656793383235e-05,-2.5111206273130925e-05,-1.8513748419666834e-05,-3.177057480497147e-05,-0.0001699577844061706,-0.0002426771916638197,9.430075044790677e-06,3.966711537698904e-05
38,2.25,0.01,100,1,300000.0,-0.00019199014084539802,2.982717946194255e-05,-0.00027296496175403665,-7.545536950076643e-05,-9.370390678143129e-07,-1.0045679236577597e-05,-0.0002680444452365828,-0.00010752735697997995,-7.3985508400983805e-06,-3.5764524186684407e-06,-0.00014816856101593042,0.00020502929117333324,7.05816816569117e-06,-2.1573207278791108e-05,-4.512465825637921e-05,-0.0002726123864321962,6.504060567584033e-06,-1.9906034670032547e-05,4.758326343585594e-05,-0.00023838030436116684,-2.0419476864936314e-05,-1.3405021202066129e-05,-0.00013943384474708866,-0.00017289356166861296,-4.51490136975691e-05,-2.2495103856558564e-05
39,2.25,0.01,100,1,300000.0,-0.00028241539314586493,-0.00023365670375032874,-0.00019618890142790614,-0.00022368617085779846,4.708826159550185e-05,-6.024807687711609e-06,3.311548463926032e-05,3.427683565352654e-05,2.724381168480218e-05,-3.5450723997994905e-05,0.0001799029402227586,-0.00011718019858517504,-4.524409609064372e-06,-1.3715912601958507e-06,0.0002546770945383615,0.00012257743965625,4.341231573021105e-05,3.11057939086334e-05,0.0002687363440200459,-8.375904805187518e-05,4.763398921845211e-05,-3.204327943857237e-05,-3.0243334817859637e-05,3.753839092869387e-05,-1.0477010327271395e-05,-2.8205738190711817e-05
40,2.25,0.01,100,1,300000.0,-0.00020963405079163695,0.0002512484237935378,4.4171642245094313e-05,-0.00020944771023205137,-1.4499227978668873e-05,-4.8472690112220766e-05,-1.3262917281967122e-05,2.1389147529927586e-05,-2.6679875677262144e-05,-1.9465343606165064e-05,3.43929512807348e-05,2.29984834320942e-05,-2.1171556914830825e-05,-4.485883652776608e-05,0.00021957958374679837,-0.0002835212637957452,4.3983310035769e-05,-3.235654226651612e-05,0.00011304836922129019,0.0001439386889554029,1.8301243157499865e-05,-3.958168341029526e-05,3.9652878431977595e-05,-0.0002925652566790629,-4.689343147226263e-05,-3.3641933997506383e-06
41,2.25,0.01,100,1,300000.0,0.00014414787969064586,0.00023823293106053797,0.00020298711325090107,-1.1876281625942855e-05,-2.3250632473946154e-05,-3.626860538793031e-05,5.033420359600965e-05,0.0001756759587035389,1.795389687583154e-05,2.9436829505900072e-05,0.0001278410280495874,-0.0001955656380371282,1.1906948000178925e-05,8.986587637621877e-06,-0.00018446733963250808,-0.0001951741592575908,-3.376265010276152e-05,-4.838375469308744e-06,-4.7562567092781117e-05,-0.00016307817484078092,-4.609952323351292e-05,2.207411178256557e-05,0.00015281259090425863,-8.953538092557417e-05,4.6171443900732194e-05,1.2016284487192167e-05
