,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,510,100000.0,17.15,2.43,0.81,,271.0,0.271,510.0,0.0353380516716015,0.0004628223668991,0.0004038398526034,2.2252655826930576e-06,9.077584445117171e-06,5784133584060.524,4119200000000.001,3414600000000.0,14.432035040852227,3.9110814960709535,83476818566131.67,59448438740278.51,49279626850494.02,0.0001280727744394,9.120767437406158e-05,7.560636165218261e-05,7.182386156171723e-05,5.11497264448258e-05,4.240043113189507e-05
11,11,2.25,0.02,511,100000.0,17.15,2.43,0.81,,293.0,0.293,511.0,0.0333190961664513,0.0004763613801088,0.0004935608876828,3.816936745662984e-06,5.689537152013154e-06,6248509713668.828,4453600000000.0,3691800000000.0,15.336550470853428,4.493609287960054,95830584591299.88,68302861176992.83,56619477028296.69,0.000138631430042,9.880899048371904e-05,8.190745263781972e-05,7.776126691827703e-05,5.542402816301256e-05,4.594360229302357e-05
12,12,2.25,0.02,512,100000.0,17.15,2.43,0.81,,327.0,0.327,512.0,0.0416112324380151,0.0002914176434549,0.0003042449572253,-4.9721166237510015e-06,-1.891954105785344e-05,6967806603906.128,4970400000000.001,4120200000000.001,12.304369998237492,4.02352898942366,85734470530623.64,61157640639239.64,50696465266738.12,0.0001548639257503,0.0001104702957912,9.15740609848452e-05,8.69043507249896e-05,6.199216043128107e-05,5.1388238252246135e-05
13,13,2.25,0.02,513,100000.0,17.15,2.43,0.81,,282.0,0.282,513.0,0.0317209319284756,0.0003154352810354,0.0004003775542985,-1.2141796925623058e-06,-8.005673854986332e-06,6006600000000.001,4286400000000.001,3553200000000.0005,16.17228652539943,4.56058480016264,97140456243464.23,69320888962472.125,57463368482049.27,0.000133790863447,9.54751701594212e-05,7.91438910532044e-05,7.508182426358165e-05,5.357951778433995e-05,4.441460026859759e-05
14,14,2.25,0.02,514,100000.0,17.15,2.43,0.81,,300.0,0.3,514.0,0.0313926959539685,0.0003804262899726,0.0003768372417481,-1.3723101986034642e-05,-3.821738789132615e-06,6390000000000.0,4560000000000.0,3780000000000.0,16.373235377862542,4.911970613358762,104624974064541.66,74661953323053.2,61890829728320.414,0.0001426081535643,0.0001017673208534,8.435975281271436e-05,8.005155370168907e-05,5.71259913739753e-05,4.735444021790058e-05
15,15,2.25,0.02,515,100000.0,17.15,2.43,0.81,,279.0,0.2789999999999999,515.0,0.0290696496857663,0.0004360489470945,0.000238116518931,1.2475606804436115e-06,-5.7596087395749655e-06,5942699999999.999,4240799999999.999,3515399999999.9995,17.71607176443427,4.94278402227716,105281299674503.52,75130317138612.83,62279078680692.22,0.0001328934161489,9.483473828472296e-05,7.861300673602035e-05,7.461354185499909e-05,5.324534442234676e-05,4.413758813957693e-05
16,16,2.25,0.02,516,100000.0,17.15,2.43,0.81,,285.0,0.285,516.0,0.0382851147867313,0.0004753763692747,0.0004584268075853,1.2280400725533705e-05,-7.4151271830462704e-06,6070500000000.0,4332000000000.0,3591000000000.0,13.477822983538042,3.8411795503083423,81817124421567.69,58385929164686.8,48398862333885.11,0.0001360400270644,9.708020710702124e-05,8.047438220713602e-05,7.638804649446755e-05,5.4511657592296094e-05,4.518729510940333e-05
17,17,2.25,0.02,517,100000.0,17.15,2.43,0.81,,246.0,0.246,517.0,0.0364310845856152,0.0005871961772498,0.0002831489648836,-2.6746197647405764e-05,2.716481562216947e-06,5239800000000.0,3739200000000.0,3099600000000.0,14.191177832903062,3.4910297468941534,74358933608845.47,53063652152791.125,43986974810866.336,0.0001176298879678,8.394245526344171e-05,6.958387738943193e-05,6.608226193587052e-05,4.715729490259304e-05,3.909091551136003e-05
18,18,2.25,0.02,518,100000.0,17.15,2.43,0.81,,255.0,0.255,518.0,0.0474157952238556,0.0002776695375544,0.0004454478546591,2.240980591728119e-06,7.199824533370295e-06,5431500000000.0,3876000000000.001,3213000000000.0,10.924629599787584,2.785780547945833,59337125671246.25,42343864328776.68,35100834904117.504,0.0001222008227719,8.720434301098551e-05,7.228781065384324e-05,6.865329573739063e-05,4.899202324921773e-05,4.061180874606206e-05
19,19,2.25,0.02,519,100000.0,17.15,2.43,0.81,,259.0,0.259,519.0,0.0390217066359355,0.0002587842954788,0.0004061925281595,4.5140690416213016e-06,2.7892754214615125e-06,5512663659397.236,3936800000000.001,3263400000000.0005,13.300289627057143,3.4447750134078,73320023286535.94,52360580203798.56,43404165168938.28,0.0001242434010411,8.872687532548697e-05,7.354990980928525e-05,6.98355724737722e-05,4.9872203112933536e-05,4.134143152782648e-05
20,20,2.25,0.02,520,100000.0,17.15,2.43,0.81,,271.0,0.271,520.0,0.0261856159233957,0.0003837621470222,0.0003962899625239,-1.1699139528369887e-05,-5.382861967041732e-06,5763281399267.584,4119200000000.001,3414600000000.0,19.85823062253815,5.381580498707839,114448571169240.08,81800023580359.16,67807914283718.77,0.0001301660587107,9.303381041038744e-05,7.71201323138738e-05,7.317467616127332e-05,5.230026180602993e-05,4.335416439184059e-05
21,21,2.25,0.02,521,100000.0,17.15,2.43,0.81,,285.0,0.285,521.0,0.0291805830991052,0.0003830723840258,0.00047743196963,2.082269485455892e-05,1.652730532898601e-05,6055972520485.089,4330558481465.461,3591000000000.0,17.85433821629068,5.088486391642845,108125381609303.12,77319255793510.52,64114928534699.84,0.0001370396388798,9.799551904184504e-05,8.12601678017709e-05,7.706198721428291e-05,5.510616853041208e-05,4.569531898475716e-05
22,22,2.25,0.02,522,100000.0,17.15,2.43,0.81,,285.0,0.285,522.0,0.049802454126052,0.0004085535712399,0.0003402209482616,1.737958900205032e-05,2.3257409303118763e-06,6050929547275.485,4328877496542.775,3591000000000.0,10.481411190677417,2.987202189343064,63422280670813.9,45372745035335.08,37638747585722.59,0.0001371984563828,9.815273930329498e-05,8.142214398989736e-05,7.716953426190564e-05,5.52076268075975e-05,4.579722757791459e-05
23,23,2.25,0.02,523,100000.0,17.15,2.43,0.81,,258.0,0.258,523.0,0.0141426063283915,0.0002390946656783,0.0003034679920122,-1.1491188672587288e-05,-6.511463384283531e-06,5473118372312.273,3917251578940.291,3250800000000.0005,36.980453804336335,9.540957081518776,202398401132958.5,144861741054965.0,120216059227136.58,0.0001243119997517,8.89732953286819e-05,7.383605127877028e-05,6.995652988237603e-05,5.006968760720342e-05,4.15512093602957e-05
24,24,2.25,0.02,524,100000.0,17.15,2.43,0.81,,262.0,0.262,524.0,0.0405651155697341,0.0002932056729537,0.0004741145315064,2.221512957864068e-06,8.680329950995293e-06,5553336924295.948,3976438835069.192,3301200000000.0,12.917502949035322,3.3843857726472546,71735246096579.66,51365660378664.86,42643260735355.4,0.000126398504619,9.050701034595664e-05,7.513802046168607e-05,7.114088196910253e-05,5.094006894942311e-05,4.228993896065032e-05
25,25,2.25,0.02,525,100000.0,17.15,2.43,0.81,,264.0,0.264,525.0,0.0407198029170103,0.000408190121956,0.0003282584159387,8.531210652636324e-06,1.6263415023084e-05,5591057423504.29,4005236207117.632,3326400000000.0,12.89298970994492,3.403749283425459,72085445828951.97,51639469204266.45,42887240971160.78,0.0001274999111022,9.1336436324943e-05,7.585608091012826e-05,7.178490970491313e-05,5.142417573214311e-05,4.2708436983421336e-05
26,26,2.25,0.02,526,100000.0,17.15,2.43,0.81,,273.0,0.2729999999999999,526.0,0.0322091270917326,0.0004475995617474,0.0003616992098574,-3.246474189304889e-07,-8.940832272866536e-07,5776831016355.512,4140168143931.945,3439799999999.9995,16.330774767721433,4.45830151158795,94340126199289.16,67612153459047.89,56174599046008.19,0.0001319970030483,9.460027228906363e-05,7.859729491828824e-05,7.433700207557131e-05,5.3276214422288535e-05,4.426378736293191e-05
27,27,2.25,0.02,527,100000.0,17.15,2.43,0.81,,277.0,0.2769999999999999,527.0,0.0275993456957621,0.0002363788189104,0.0003352445734083,6.726329333378836e-06,1.0832241662913245e-05,5856571812982.488,4199196148857.644,3490200000000.0,19.094655569349964,5.289219592709939,111829221586064.08,80182204130577.52,66644166868145.24,0.0001340981644961,9.614916608263192e-05,7.991525224485967e-05,7.553308516184812e-05,5.41576626141368e-05,4.501363293240823e-05
28,28,2.25,0.02,528,100000.0,17.15,2.43,0.81,,306.0,0.306,528.0,0.0239402461018016,0.0003227227723755,0.0003410738841302,2.740190310104833e-05,-1.2406516670275195e-05,6464300149661.288,4637018335522.938,3855600000000.0,22.05491112141342,6.748802803152506,142569565262919.16,102269027258322.8,85034915319721.56,0.0001482668629377,0.000106355853855,8.84330404696304e-05,8.355950248290094e-05,5.993950406846259e-05,4.9838653885827645e-05
29,29,2.25,0.02,529,100000.0,17.15,2.43,0.81,,264.0,0.264,529.0,0.0380238415148141,0.0003219717062373,0.0004219055648811,-1.212739771678055e-05,2.843852726863332e-05,5572371880664.497,3999007715614.628,3326400000000.0,13.91232392429103,3.672853516012832,77524642630415.3,55635490715369.81,46277954301761.68,0.0001280844884353,9.1919719012459e-05,7.645940569935846e-05,7.219335490608685e-05,5.180949682976277e-05,4.309546830370024e-05
30,30,2.25,0.02,530,100000.0,17.15,2.43,0.81,,300.0,0.3,530.0,0.0329070046196875,0.0005312963207846,0.000396305238809,-8.488515134255708e-06,-2.1055071116660857e-05,6330000000000.0,4542557491748.724,3780000000000.0,16.10599342375005,4.831798027125014,101950938372337.8,73162401089111.45,60880655141775.19,0.000145747219153,0.0001045916464874,8.703388442315371e-05,8.219508933035024e-05,5.898513725474535e-05,4.908332348637029e-05
31,31,2.25,0.02,531,100000.0,17.15,2.43,0.81,,261.0,0.261,531.0,0.0358259380684558,0.0004730094443642,0.0003423343342527,-2.57349455319268e-05,-7.192686986438539e-06,5507100000000.0,3950485589523.772,3288600000000.0,14.821663538450023,3.868454183535457,81624383272598.14,58552768221416.74,48742522712546.76,0.0001270627521219,9.114771317447968e-05,7.587633539038635e-05,7.166934885017487e-05,5.141158320044451e-05,4.27978102138485e-05
32,32,2.25,0.02,532,100000.0,17.15,2.43,0.81,,286.0,0.286,532.0,0.0342902731691765,0.0004127671173111,0.0004462554447041,-5.65011295456332e-06,-1.01084333048801e-05,6034600000000.0,4327197709236.322,3603600000000.0,15.514603729614311,4.437176666669695,93624427666730.56,67134757718496.36,55908426000038.14,0.0001394957238266,0.0001000274378734,8.330076399129863e-05,7.870992212483661e-05,5.644009457342032e-05,4.700213359113466e-05
33,33,2.25,0.02,533,100000.0,17.15,2.43,0.81,,241.0,0.241,533.0,0.0387881707620181,0.0004018582255505,0.0004082444075535,1.7600510887750503e-06,1.3601191781343646e-06,5085100000000.0,3644923458374.6255,3036600000000.0,13.741302812916366,3.311653977912844,69875898933961.016,50085996971428.09,41726840121701.84,0.0001177723916194,8.441748499784946e-05,7.032853717558718e-05,6.647420681555725e-05,4.764771504962951e-05,3.969549790881618e-05
34,34,2.25,0.02,534,100000.0,17.15,2.43,0.81,,271.0,0.271,534.0,0.0375503488397725,0.0003539790526969,0.0003762264187651,3.4158927028564183e-06,-3.5014315941842086e-05,5718100000000.0,4097049959980.762,3414600000000.0,14.220906502855112,3.853865662273736,81316565473975.81,58263764418412.7,48558707344649.07,0.000132661753407,9.505287271772674e-05,7.921981483073585e-05,7.491698091157095e-05,5.3678427037937655e-05,4.473715447799971e-05
35,35,2.25,0.02,535,100000.0,17.15,2.43,0.81,,260.0,0.26,535.0,0.0396196434360263,0.0004010559390655,0.0004360367434723,-3.790334994725065e-06,-3.6558289938476274e-06,5486000000000.0,3929215508991.028,3276000000000.0,13.503402696287829,3.5108847010348354,74079667191835.03,53057779298405.4,44237147233038.92,0.0001275388174132,9.13466094383224e-05,7.616062082499217e-05,7.203795452128114e-05,5.1595451720927485e-05,4.301792544872712e-05
36,36,2.25,0.02,536,100000.0,17.15,2.43,0.81,,269.0,0.269,536.0,0.0339772997494947,0.0003103898758737,0.0003366761870257,-7.98840253807292e-08,4.277047217256628e-06,5671490505551.782,4063640201232.18,3389400000000.0,15.775238290028364,4.243539100017631,89469114184712.8,64104892499376.45,53468592660222.14,0.0001320975611456,9.464830443262702e-05,7.894423402610116e-05,7.464178733065286e-05,5.348106770023656e-05,4.460747553590432e-05
37,37,2.25,0.02,537,100000.0,17.15,2.43,0.81,,291.0,0.291,537.0,0.0417057056980638,0.0003684502416898,0.0005175483262073,2.1176675756691982e-05,8.45097544718344e-06,6130180737597.518,4394266148443.5903,3666600000000.0,12.875936062267124,3.746897394119733,78931815227447.16,56580289967944.48,47210907165908.63,0.0001430528048869,0.0001025438114898,8.556312396819962e-05,8.08610849839129e-05,5.796323855379255e-05,4.836484712165449e-05
38,38,2.25,0.02,538,100000.0,17.15,2.43,0.81,,279.0,0.2789999999999999,538.0,0.0292645805086522,0.0005029029053465,0.0004509494791825,-1.3666901830420372e-05,1.0853281123711996e-05,5872452974867.064,4211413701107.296,3515399999999.9995,18.38399835736369,5.12913554170447,107959165843651.69,77422622563335.5,64627107825476.336,0.000137319017989,9.847796078687036e-05,8.220266350445251e-05,7.763713855794672e-05,5.5677263051238624e-05,4.647556958815564e-05
39,39,2.25,0.02,539,100000.0,17.15,2.43,0.81,,279.0,0.2789999999999999,539.0,0.0340326858030266,0.0003512077699091,0.0004391355685841,-9.237933369511691e-06,2.0265594748739563e-06,5867516170388.055,4209768105243.8174,3515399999999.9995,15.837715633717773,4.418722661807257,92928052582846.72,66673110134746.445,55675905538771.445,0.0001374332678377,9.86042766209577e-05,8.234027750876284e-05,7.774817228216136e-05,5.578199810786338e-05,4.658119669444966e-05
40,40,2.25,0.02,540,100000.0,17.15,2.43,0.81,,258.0,0.258,540.0,0.0404910496218917,0.00044748431904,0.0002704186535725,3.689608034074981e-06,1.80671516195585e-05,5421309951270.732,3891382105448.486,3250800000000.0005,13.336280611210569,3.4407603976923262,72300110790494.77,51896563723704.39,43353581010923.31,0.0001272503191383,9.133947685311292e-05,7.63035762893499e-05,7.199930343920428e-05,5.168064610332838e-05,4.317320679392324e-05
41,41,2.25,0.02,541,100000.0,17.15,2.43,0.81,,257.0,0.257,541.0,0.041031842049847,0.0004356867592028,0.0003903062661717,-5.356229822604837e-06,1.8440670820442224e-05,5395749599375.592,3874783393454.599,3238200000000.0005,13.18488210553095,3.388514701121454,71142322338733.03,51088562227168.02,42695285234130.32,0.0001268615133722,9.110150058484406e-05,7.613454720905774e-05,7.181512363296498e-05,5.157171275777946e-05,4.30990595588755e-05
42,42,2.25,0.02,542,100000.0,17.15,2.43,0.81,,262.0,0.262,542.0,0.0439728564567758,0.0003804026276331,0.0004497302341592,9.76233875969476e-06,-5.521611389428951e-06,5496089276090.928,3948622957796.364,3301200000000.0,12.32578557940105,3.229355821803075,67743617942342.31,48669879911698.35,40689883354718.74,0.0001294833561853,9.302631875183238e-05,7.777356479610138e-05,7.330945847506702e-05,5.266861512194254e-05,4.403297911674742e-05
43,43,2.25,0.02,543,100000.0,17.15,2.43,0.81,,254.0,0.254,543.0,0.039755735350127,0.0004451255657321,0.0004577893358157,-1.3761726695363545e-05,2.6087331438278803e-05,5323775316928.748,3826556176826.649,3200400000000.0,13.658406647942067,3.469235288577285,72714288180889.5,52264660324292.88,43712364636073.8,0.0001256551898057,9.031685487790956e-05,7.553791163493909e-05,7.116559862871776e-05,5.115151275155339e-05,4.278136628477039e-05
44,44,2.25,0.02,544,100000.0,17.15,2.43,0.81,,280.0,0.2799999999999999,544.0,0.0458860611799991,0.0002529918576266,0.0003523337633325,2.3516793318123656e-05,1.7050792140973416e-05,5863774195831.566,4216599409531.892,3527999999999.9995,11.85545209178074,3.3195265856986067,69517694055701.27,49989692289936.3,41826034979802.445,0.0001380217373626,9.925047534740322e-05,8.304219657055617e-05,7.855500114583749e-05,5.648835722268832e-05,4.726342365630809e-05
45,45,2.25,0.02,545,100000.0,17.15,2.43,0.81,,255.0,0.255,545.0,0.0444327205744912,0.0002489257524741,0.0002737177721417,1.618366341011533e-05,1.2485799448871564e-05,5335710794422.225,3838613280165.055,3213000000000.0,12.26573554248857,3.1277625633345854,65446417535584.6,47083415344389.16,39409808298015.77,0.0001258043928134,9.05061071641248e-05,7.575551406049144e-05,7.163696235864627e-05,5.153701271591512e-05,4.313756290894592e-05
46,46,2.25,0.02,546,100000.0,17.15,2.43,0.81,,232.0,0.232,546.0,0.0377101705612403,0.0003836075166609,0.0004562181097102,-3.278319651145374e-05,-3.223102245812792e-06,4850345447982.351,3491017034889.8765,2923200000000.0,14.47885257143851,3.359093796573734,70227436661884.336,50545920972550.93,42324581836829.055,0.0001145958333532,8.247989976259425e-05,6.906447048993593e-05,6.526313092146525e-05,4.697288146597027e-05,3.9332700393327e-05
47,47,2.25,0.02,547,100000.0,17.15,2.43,0.81,,237.0,0.237,547.0,0.041308273624395,0.0004212249417208,0.000333448706628,2.0377078775616795e-06,1.2478934457891644e-05,4950685152921.646,3564856599231.6426,2986200000000.0,13.241899309899104,3.138330136446088,65556474310000.88,47205472141254.75,39542959719220.7,0.0001171850548229,8.43818386976952e-05,7.06847638060304e-05,6.675948528307629e-05,4.8071728320722153e-05,4.026860299016829e-05
48,48,2.25,0.02,548,100000.0,17.15,2.43,0.81,,274.0,0.2739999999999999,548.0,0.0403529678035283,0.0004382732105611,0.0004287958439744,-1.1360031793649613e-06,-8.806964249664454e-06,5718728648043.02,4119779288306.331,3452400000000.0,13.580165966184133,3.720965474734452,77661284155996.0,55947286479247.92,46884164981654.1,0.0001356275380029,9.770624842987116e-05,8.187842805966484e-05,7.728615354068222e-05,5.567704191362962e-05,4.6657698398604645e-05
49,49,2.25,0.02,549,100000.0,17.15,2.43,0.81,,242.0,0.242,549.0,0.0420827860982626,0.0003430821340122,0.0005320109701452,-1.635948605607711e-05,2.3413428094807603e-05,5046565872675.325,3637209818922.524,3049200000000.0,13.045714195778135,3.157062835378309,65836056045089.98,47449999767741.2,39778991725766.7,0.0001199268709477,8.643485561649442e-05,7.24613577074006e-05,6.835255987492755e-05,4.92637187739273e-05,4.129949570243884e-05
50,50,2.25,0.02,550,100000.0,17.15,2.43,0.81,,246.0,0.246,550.0,0.0211108349581081,0.000410562780043,0.000270093499359,4.349436289131599e-06,-4.821296077336246e-05,5125627349464.894,3695878033990.696,3099600000000.0,26.05297237610008,6.409031204520619,133537827745791.94,96288608324994.69,80753793176959.81,0.0001220094937718,8.797600317489466e-05,7.378231016635056e-05,6.957682580454759e-05,5.01689734023817e-05,4.207491387103868e-05
51,51,2.25,0.02,551,100000.0,17.15,2.43,0.81,,230.0,0.2299999999999999,551.0,0.0420405337937381,0.0004532218460092,0.0003320798385733,-1.2503634623800304e-05,-3.3450706600589927e-06,4788183488988.478,3454139138433.245,2898000000000.0,13.106398760380868,3.0144717148875992,62755842144554.72,45271324922144.52,37982343607583.76,0.0001142138620477,8.239253402844201e-05,6.912679369445715e-05,6.513217651052743e-05,4.698558452777302e-05,3.9420596132455925e-05
52,52,2.25,0.02,552,100000.0,17.15,2.43,0.81,,243.0,0.243,552.0,0.0402756894279718,0.0002886039428991,0.0004885877521448,1.7371751346243546e-06,1.9905794815711137e-06,5054520195261.814,3647939828822.6406,3061800000000.0,13.705538200337555,3.330445782682025,69274919620538.43,49996978676461.54,41963616861793.52,0.0001207677987047,8.716033291295518e-05,7.315567685748168e-05,6.889915008493345e-05,4.972577891813896e-05,4.1735992652240685e-05
53,53,2.25,0.02,553,100000.0,17.15,2.43,0.81,,245.0,0.245,553.0,0.0384080840062779,0.0003227171463262,0.0003776374703035,1.556652942162894e-05,2.250049976603381e-05,5096000000000.0,3676518967645.167,3087000000000.0,14.398010583126467,3.5275125928659845,73372261931612.47,52934559005220.31,44446658670111.41,0.0001220020299766,8.80185983713592e-05,7.390507585125284e-05,6.961043970822078e-05,5.022058515176492e-05,4.216786251555683e-05
54,54,2.25,0.02,554,100000.0,17.15,2.43,0.81,,222.0,0.222,554.0,0.0440313268063619,0.0003317949586148,0.0004539442387346,-8.37703470340888e-06,6.671483901302449e-06,4617600000000.0,3330066971823.448,2797200000000.0,12.581951083062863,2.793193140439956,58098417321151.08,41898739742805.89,35194233569543.445,0.0001107486855575,7.986844680098116e-05,6.708814605892829e-05,6.320831476251436e-05,4.558383604800534e-05,3.828965221190774e-05
55,55,2.25,0.02,555,100000.0,17.15,2.43,0.81,,203.0,0.203,555.0,0.0249432394821269,0.0003990602285675,0.0003061700843997,6.418262074545689e-06,1.6302540287782705e-05,4222400000000.001,3045000000000.0,2557800000000.0,22.250518037069103,4.5168551615250285,93950587359720.6,67752827422875.42,56912375035215.36,0.0001014642564302,7.317133877181776e-05,6.146392456832692e-05,5.792047868345589e-05,4.176957597364608e-05,3.5086443817862706e-05
56,56,2.25,0.02,556,100000.0,17.15,2.43,0.81,,218.0,0.218,556.0,0.0266471618557488,0.0003298138466614,0.0004283691236794,6.490962935154884e-06,-5.835844318315248e-06,4534400000000.0,3270000000000.0,2746800000000.0,20.86526148675184,4.548627004111902,94611441685527.56,68229405061678.52,57312700251809.95,0.0001091781389958,7.873423485280495e-05,6.613675727635614e-05,6.233176101796079e-05,4.495078919564481e-05,3.775866292434164e-05
57,57,2.25,0.02,557,100000.0,17.15,2.43,0.81,,220.0,0.22,557.0,0.0309041696359599,0.0005606029663858,0.0004900026781643,1.0575278603107308e-05,-5.863412690216941e-07,4576000000000.0,3300000000000.0,2772000000000.0,18.02345788808629,3.965160735378985,82475343295882.89,59477411030684.77,49961025265775.21,0.0001103575199304,7.958474994983841e-05,6.685118995786427e-05,6.303682378163362e-05,4.5459247919447314e-05,3.818576825233575e-05
58,58,2.25,0.02,558,100000.0,17.15,2.43,0.81,,200.0,0.2,558.0,0.0369878708283977,0.0004085261476747,0.0004570317823067,8.196093102182467e-06,2.7699789263019964e-07,4158865356001.1104,3000000000000.0,2520000000000.0,15.086026513631904,3.017205302726381,62740753027257.94,45258079540895.72,38016786814352.4,0.0001004814400676,7.248234660160907e-05,6.088517114535162e-05,5.7412155536636886e-05,4.141429256933719e-05,3.478800575824324e-05
