,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
18,18,0.01,230,2.25,1,100000.0,0.01309,0.01134,4.36,1116366000000.0,57.24,0.05724,3195039492.0,0.002381795535940228,0.01911210487822773,0.0006278403303834532
19,19,0.01,230,2.25,1,100000.0,0.01225,0.01225,4.08,1116366000000.0,58.08,0.05808,3241926864.0,0.0023032774559862902,0.02199394423956611,0.0006724331347498894
20,20,0.01,240,2.25,1,100000.0,0.01715,0.00243,5.72,1129522000000.0,56.44,0.05644,3187511084.0,0.0017970701615752204,0.017112042472773127,0.0005954714223333876
21,21,0.01,240,2.25,1,100000.0,0.01651,0.00522,5.51,1129522000000.0,60.84,0.06083999999999999,3436005924.0,0.0020709886560507586,0.020565466067398983,0.0006703516747879168
22,22,0.01,240,2.25,1,100000.0,0.01414,0.01,4.71,1129522000000.0,59.48,0.05948,3359198428.0,0.0018878115596271529,0.018635619360244944,0.0006541599538245589
23,23,0.01,240,2.25,1,100000.0,0.01309,0.01134,4.36,1129522000000.0,59.0,0.059,3332089900.0,0.0026280381475351075,0.017213023067029737,0.0006245962797851179
24,24,0.01,240,2.25,1,100000.0,0.01225,0.01225,4.08,1129522000000.0,60.32000000000001,0.06032,3406638352.0,0.0020349166775463345,0.02193092258035425,0.0006398434399742332
25,25,0.01,250,2.25,1,100000.0,0.01715,0.00243,5.72,1142206000000.0,58.48,0.05847999999999999,3339810343.999999,0.0021222278732352605,0.015609205572743355,0.0006011115040714071
26,26,0.01,250,2.25,1,100000.0,0.01651,0.00522,5.51,1142206000000.0,57.24,0.05724,3268993572.0,0.0021416964183981688,0.023083268390864383,0.0005377446341431355
27,27,0.01,250,2.25,1,100000.0,0.01414,0.01,4.71,1142206000000.0,59.52,0.05952,3399205056.0,0.002006359991606814,0.019772006645300527,0.0006692247879516889
28,28,0.01,250,2.25,1,100000.0,0.01309,0.01134,4.36,1142206000000.0,60.44,0.06043999999999997,3451746532.0,0.002083124354339816,0.017672107503507957,0.0006694447479482585
29,29,0.01,250,2.25,1,100000.0,0.01225,0.01225,4.08,1142206000000.0,59.67999999999999,0.05968,3408342704.0,0.0022777583490346844,0.020396887462945844,0.0006324136128665241
30,30,0.01,260,2.25,1,100000.0,0.01715,0.00243,5.72,1154446000000.0,61.2,0.06119999999999999,3532604760.0,0.002372295029599627,0.018783246510659733,0.0006099451773693553
31,31,0.01,260,2.25,1,100000.0,0.01651,0.00522,5.51,1154446000000.0,58.96,0.05896,3403306808.0,0.0023854414067363905,0.019403580999316175,0.0006963676066939565
32,32,0.01,260,2.25,1,100000.0,0.01414,0.01,4.71,1154446000000.0,58.96,0.058960000000000005,3403306808.0,0.0022185707884978,0.016712839375571494,0.0006092215071536209
33,33,0.01,260,2.25,1,100000.0,0.01309,0.01134,4.36,1154446000000.0,62.6,0.06260000000000002,3613415980.0,0.0022071989177538847,0.023018010406947717,0.0006288046902581612
34,34,0.01,260,2.25,1,100000.0,0.01225,0.01225,4.08,1154446000000.0,61.67999999999999,0.06168,3560311464.0,0.0026882450855782733,0.015638915619419807,0.0005738966360740963
35,35,0.01,270,2.25,1,100000.0,0.01715,0.00243,5.72,1166272000000.0,61.84,0.061840000000000006,3606113024.0,0.002593327362903892,0.0160296168703917,0.0006187014021022061
36,36,0.01,270,2.25,1,100000.0,0.01651,0.00522,5.51,1166272000000.0,63.6,0.0636,3708744960.0,0.0022251221955548314,0.018635028102905085,0.0006495046594042629
37,37,0.01,270,2.25,1,100000.0,0.01414,0.01,4.71,1166272000000.0,58.720000000000006,0.05872,3424174592.0,0.002250379224719836,0.016335105482403932,0.0005848417709816621
38,38,0.01,270,2.25,1,100000.0,0.01309,0.01134,4.36,1166272000000.0,57.2,0.05720000000000001,3335537920.0,0.0024581535033257754,0.01791835856580266,0.0006275492163416153
39,39,0.01,270,2.25,1,100000.0,0.01225,0.01225,4.08,1166272000000.0,58.56,0.05856,3414844416.0,0.0026682861586141368,0.016991110542670617,0.0006595298886461229
40,40,0.01,280,2.25,1,100000.0,0.01715,0.00243,5.72,1177710000000.0,63.16,0.06316,3719208180.0,0.0029423725984133848,0.022550750415744444,0.000702944845909625
41,41,0.01,280,2.25,1,100000.0,0.01651,0.00522,5.51,1177710000000.0,58.44,0.058440000000000006,3441268620.0,0.002004370128722712,0.01675195225841683,0.0005438753729558309
42,42,0.01,280,2.25,1,100000.0,0.01414,0.01,4.71,1177710000000.0,61.6,0.0616,3627346800.0,0.002446946803254377,0.015795892525846976,0.0005530895032587711
43,43,0.01,280,2.25,1,100000.0,0.01309,0.01134,4.36,1177710000000.0,61.96,0.06196,3648545580.0,0.003047991559897128,0.016269431946464272,0.0005868551416175797
44,44,0.01,280,2.25,1,100000.0,0.01225,0.01225,4.08,1177710000000.0,61.16,0.06115999999999999,3601437180.0,0.002185176332384344,0.020165199499177645,0.000648274031860803
45,45,0.01,290,2.25,1,100000.0,0.01715,0.00243,5.72,1188782000000.0,59.96,0.05996,3563968436.0,0.002734523790238654,0.019751136625944167,0.0006517818428824644
46,46,0.01,290,2.25,1,100000.0,0.01651,0.00522,5.51,1188782000000.0,61.96,0.06196,3682846636.0,0.0026339246006932622,0.021140065623657105,0.0006178988620833205
47,47,0.01,290,2.25,1,100000.0,0.01414,0.01,4.71,1188782000000.0,61.28,0.06128,3642428048.0,0.0025823873212357283,0.017336924807973525,0.0006916172743186682
48,48,0.01,290,2.25,1,100000.0,0.01309,0.01134,4.36,1188782000000.0,65.12,0.06512,3870674192.0,0.0026721988802910343,0.01844414353722428,0.000608083415007369
49,49,0.01,290,2.25,1,100000.0,0.01225,0.01225,4.08,1188782000000.0,65.47999999999999,0.06548000000000001,3892072268.0,0.0022705586728920934,0.019292110448162373,0.0005944826334622742
50,50,0.01,300,2.25,1,100000.0,0.01715,0.00243,5.72,1199508000000.0,62.2,0.0622,3730469880.0,0.002915940327234239,0.019337153348333812,0.0005962032221818977
51,51,0.01,300,2.25,1,100000.0,0.01651,0.00522,5.51,1199508000000.0,63.52,0.06352,3809637408.0,0.0028689187318309446,0.02132331062872012,0.0006306016239920893
52,52,0.01,300,2.25,1,100000.0,0.01414,0.01,4.71,1199508000000.0,62.6,0.0626,3754460040.0,0.0029731185872697097,0.0208728747687467,0.0005604589395511173
53,53,0.01,300,2.25,1,100000.0,0.01309,0.01134,4.36,1199508000000.0,59.84,0.05983999999999999,3588927936.0,0.0032430015629552143,0.018439697836211716,0.0005408490216703011
54,54,0.01,300,2.25,1,100000.0,0.01225,0.01225,4.08,1199508000000.0,64.08,0.06408,3843223632.0,0.0029097175976517064,0.018125259992060848,0.0006548138130694051
55,55,0.01,310,2.25,1,100000.0,0.01715,0.00243,5.72,1209908000000.0,65.08,0.06508,3937040632.0,0.002920541818855327,0.021839706252645315,0.0006290351226956976
56,56,0.01,310,2.25,1,100000.0,0.01651,0.00522,5.51,1209908000000.0,62.24,0.06224,3765233696.0,0.003081742308329467,0.01912012598933971,0.0005083146269641771
57,57,0.01,310,2.25,1,100000.0,0.01414,0.01,4.71,1209908000000.0,65.44,0.06544,3958818976.0,0.0026522637997959462,0.01886081673695152,0.0006406255195850787
58,58,0.01,310,2.25,1,100000.0,0.01309,0.01134,4.36,1209908000000.0,66.0,0.06599999999999999,3992696400.0,0.003186703851204129,0.017991033967846688,0.0006355635186977057
59,59,0.01,310,2.25,1,100000.0,0.01225,0.01225,4.08,1209908000000.0,60.44,0.060439999999999994,3656341976.0,0.0032264172489340124,0.01779803263127137,0.0006329024576190177
60,60,0.01,320,2.25,1,100000.0,0.01715,0.00243,5.72,1220000000000.0,64.36,0.06436,3925960000.0,0.003480949328582028,0.015856134450124095,0.0006582916547518339
61,61,0.01,320,2.25,1,100000.0,0.01651,0.00522,5.51,1220000000000.0,66.28,0.06628,4043080000.0,0.00318024789164383,0.019505332886436477,0.0006050147076996822
62,62,0.01,320,2.25,1,100000.0,0.01414,0.01,4.71,1220000000000.0,65.52000000000001,0.06552,3996720000.0,0.0035113141567831006,0.020302105194233686,0.0006712024168631169
63,63,0.01,320,2.25,1,100000.0,0.01309,0.01134,4.36,1220000000000.0,66.67999999999999,0.06668,4067480000.0,0.00358702357414586,0.021306725951443,0.0005647968029054563
64,64,0.01,320,2.25,1,100000.0,0.01225,0.01225,4.08,1220000000000.0,65.32000000000001,0.06531999999999999,3984520000.0,0.0027528366025012475,0.020877701287228007,0.000540809123684465
65,65,0.01,330,2.25,1,100000.0,0.01715,0.00243,5.72,1229800000000.0,65.72,0.06572,4041122800.0,0.0036429558551935768,0.01940399494941124,0.0005745655067803964
66,66,0.01,330,2.25,1,100000.0,0.01651,0.00522,5.51,1229800000000.0,66.96000000000001,0.06695999999999999,4117370400.0,0.0036119021610215886,0.01872011308793776,0.0006075117632025875
67,67,0.01,330,2.25,1,100000.0,0.01414,0.01,4.71,1229800000000.0,65.28,0.06528,4014067200.0,0.003763204816737016,0.0180566449766947,0.0005794357768406732
68,68,0.01,330,2.25,1,100000.0,0.01309,0.01134,4.36,1229800000000.0,64.52000000000001,0.06452,3967334800.0,0.003393142348188576,0.02103113331875584,0.0006184674601671326
69,69,0.01,330,2.25,1,100000.0,0.01225,0.01225,4.08,1229800000000.0,66.6,0.0666,4095234000.0,0.0032910148874634613,0.01858679994184865,0.000623622924448752
70,70,0.01,340,2.25,1,100000.0,0.01715,0.00243,5.72,1239322000000.0,66.24,0.06624,4104634464.0,0.00348002265870491,0.01810630223254137,0.0006495894925511417
71,71,0.01,340,2.25,1,100000.0,0.01651,0.00522,5.51,1239322000000.0,66.08,0.06608,4094719888.0,0.004022021167140792,0.02050489229506705,0.0006281964828058634
72,72,0.01,340,2.25,1,100000.0,0.01414,0.01,4.71,1239322000000.0,67.36,0.06736,4174036496.0,0.0037396783888561914,0.015944009879261548,0.0006374906216658046
73,73,0.01,340,2.25,1,100000.0,0.01309,0.01134,4.36,1239322000000.0,67.08,0.06708,4156685988.0,0.0037422166051192095,0.01950604092159428,0.0005169443264245272
74,74,0.01,340,2.25,1,100000.0,0.01225,0.01225,4.08,1239322000000.0,67.96000000000001,0.06795999999999999,4211216156.0,0.004749969484819303,0.019393632612135385,0.0005846785243294903
75,75,0.01,350,2.25,1,100000.0,0.01715,0.00243,5.72,1248578000000.0,69.24,0.06924,4322577036.0,0.00358458091282273,0.01655403266397669,0.0006261292385432623
76,76,0.01,350,2.25,1,100000.0,0.01651,0.00522,5.51,1248578000000.0,66.52000000000001,0.06652,4152770428.0,0.003132962158042574,0.017617222522125962,0.0006149615577391096
77,77,0.01,350,2.25,1,100000.0,0.01414,0.01,4.71,1248578000000.0,67.67999999999999,0.06768,4225187952.0,0.003376230126257269,0.022894614073706417,0.0006392989553213481
78,78,0.01,350,2.25,1,100000.0,0.01309,0.01134,4.36,1248578000000.0,65.44,0.06544,4085347216.0,0.004082662945143057,0.02008279232566352,0.0005334793339227256
79,79,0.01,350,2.25,1,100000.0,0.01225,0.01225,4.08,1248578000000.0,66.12,0.06611999999999998,4127798868.0,0.0034294276594073374,0.018849717371699787,0.000555886301260992
80,80,0.01,360,2.25,1,100000.0,0.01715,0.00243,5.72,1257584000000.0,68.72,0.06872,4321058624.0,0.003843939673379282,0.01974013489485947,0.0005824471305015641
81,81,0.01,360,2.25,1,100000.0,0.01651,0.00522,5.51,1257584000000.0,70.8,0.0708,4451847360.0,0.0029555017279813004,0.019817694847788312,0.0005165877142843724
82,82,0.01,360,2.25,1,100000.0,0.01414,0.01,4.71,1257584000000.0,67.96000000000001,0.06795999999999999,4273270432.0,0.0039281649598683546,0.01788374715171989,0.0005343385937483433
83,83,0.01,360,2.25,1,100000.0,0.01309,0.01134,4.36,1257584000000.0,71.56,0.07156,4499635552.0,0.003994518593722205,0.019555838837300315,0.0006150182045878107
84,84,0.01,360,2.25,1,100000.0,0.01225,0.01225,4.08,1257584000000.0,70.47999999999999,0.07048,4431726016.0,0.004013031107874666,0.018567611710934812,0.0006280963107343953
85,85,0.01,370,2.25,1,100000.0,0.01715,0.00243,5.72,1266348000000.0,66.72,0.06672,4224536928.0,0.00390394078765894,0.016570491664992377,0.0005614151027658587
86,86,0.01,370,2.25,1,100000.0,0.01651,0.00522,5.51,1266348000000.0,70.08,0.07007999999999999,4437283392.0,0.0040716281378922765,0.02156168679577692,0.0005304359640436964
87,87,0.01,370,2.25,1,100000.0,0.01414,0.01,4.71,1266348000000.0,70.47999999999999,0.07048,4462610352.0,0.003689369570508916,0.019142852736738675,0.0006810935228880583
88,88,0.01,370,2.25,1,100000.0,0.01309,0.01134,4.36,1266348000000.0,68.16,0.06816000000000001,4315713984.0,0.004281718024876682,0.021150533712125406,0.0005530673515582749
89,89,0.01,370,2.25,1,100000.0,0.01225,0.01225,4.08,1266348000000.0,69.24,0.06924,4384096776.0,0.0038085328161764666,0.019300994231853337,0.0005066120837946915
90,90,0.01,380,2.25,1,100000.0,0.01715,0.00243,5.72,1274884000000.0,71.72,0.07172,4571734024.0,0.004508297344664242,0.017935931958453694,0.0006048315723560478
91,91,0.01,380,2.25,1,100000.0,0.01651,0.00522,5.51,1274884000000.0,70.72,0.07071999999999999,4507989824.0,0.003801924948777469,0.01932967869129945,0.0006534210029756636
92,92,0.01,380,2.25,1,100000.0,0.01414,0.01,4.71,1274884000000.0,69.12,0.06911999999999999,4405999104.0,0.004196175804288486,0.020931149806724527,0.0005994250730708513
93,93,0.01,380,2.25,1,100000.0,0.01309,0.01134,4.36,1274884000000.0,71.36,0.07136,4548786112.0,0.004027148808247602,0.01990573913157035,0.0005504164782239375
94,94,0.01,380,2.25,1,100000.0,0.01225,0.01225,4.08,1274884000000.0,70.2,0.0702,4474842840.0,0.004390521680554684,0.021185703845801297,0.0006025560683910176
95,95,0.01,390,2.25,1,100000.0,0.01715,0.00243,5.72,1283200000000.0,69.0,0.069,4427040000.0,0.00348161483402464,0.01766315338083737,0.00046407329885668334
96,96,0.01,390,2.25,1,100000.0,0.01651,0.00522,5.51,1283200000000.0,69.47999999999999,0.06948000000000001,4457836800.0,0.003388737856857915,0.020235316147990783,0.0005748801441952377
97,97,0.01,390,2.25,1,100000.0,0.01414,0.01,4.71,1283200000000.0,69.08,0.06908,4432172800.0,0.004402627489548649,0.019094878267412237,0.0006018310016771018
98,98,0.01,390,2.25,1,100000.0,0.01309,0.01134,4.36,1283200000000.0,70.08,0.07007999999999999,4496332800.0,0.0037871837717648313,0.0196532382021003,0.0005635004034190844
99,99,0.01,390,2.25,1,100000.0,0.01225,0.01225,4.08,1283200000000.0,69.12,0.06912,4434739200.0,0.004600381263937834,0.020232303511963673,0.0006050399605100033
100,100,0.01,400,2.25,1,100000.0,0.01715,0.00243,5.72,1291306000000.0,69.32000000000001,0.06932,4475666596.0,0.003909860671496972,0.020595757311396005,0.0005777480297108833
101,101,0.01,400,2.25,1,100000.0,0.01651,0.00522,5.51,1291306000000.0,71.44,0.07144,4612545032.0,0.004020817756625093,0.020308645104879876,0.0006036146203520882
102,102,0.01,400,2.25,1,100000.0,0.01414,0.01,4.71,1291306000000.0,70.67999999999999,0.07067999999999999,4563475404.0,0.004771634111302774,0.021206768022110772,0.0005041590690121056
103,103,0.01,400,2.25,1,100000.0,0.01309,0.01134,4.36,1291306000000.0,69.24,0.06924000000000001,4470501372.0,0.004324141427618998,0.018560135558780395,0.0005475209013430784
104,104,0.01,400,2.25,1,100000.0,0.01225,0.01225,4.08,1291306000000.0,70.32000000000001,0.07032,4540231896.0,0.0044213486924377324,0.021746425857617133,0.0005219999186463305
105,105,0.01,410,2.25,1,100000.0,0.01715,0.00243,5.72,1299212000000.0,70.0,0.06999999999999999,4547242000.0,0.003920186639552412,0.0174630780743744,0.0005064019842449675
106,106,0.01,410,2.25,1,100000.0,0.01651,0.00522,5.51,1299212000000.0,72.76,0.07276,4726533256.0,0.004307022685948141,0.018771163887456328,0.000590721105062427
107,107,0.01,410,2.25,1,100000.0,0.01414,0.01,4.71,1299212000000.0,70.32000000000001,0.07032000000000001,4568029392.0,0.004269205052980851,0.020977285285882417,0.0005746902784171204
108,108,0.01,410,2.25,1,100000.0,0.01309,0.01134,4.36,1299212000000.0,71.28,0.07128,4630391568.0,0.003982294659265336,0.022447545124951822,0.0004809229714511284
109,109,0.01,410,2.25,1,100000.0,0.01225,0.01225,4.08,1299212000000.0,73.79999999999998,0.07379999999999999,4794092280.0,0.004639717236016168,0.017907940865676243,0.000607238129214509
110,110,0.01,420,2.25,1,100000.0,0.01715,0.00243,5.72,1306924000000.0,73.59999999999998,0.0736,4809480320.0,0.004154468098342932,0.01907615067429243,0.0006151107416140058
111,111,0.01,420,2.25,1,100000.0,0.01651,0.00522,5.51,1306924000000.0,72.15999999999998,0.07216,4715381792.0,0.004847602687304971,0.01929855249507187,0.0005445142153439749
112,112,0.01,420,2.25,1,100000.0,0.01414,0.01,4.71,1306924000000.0,72.43999999999998,0.07243999999999999,4733678728.0,0.0052797331006217965,0.019424564498549863,0.0005767871115509491
113,113,0.01,420,2.25,1,100000.0,0.01309,0.01134,4.36,1306924000000.0,71.47999999999999,0.07148,4670946376.0,0.005224788598141004,0.016966512980369827,0.0005804382371889334
114,114,0.01,420,2.25,1,100000.0,0.01225,0.01225,4.08,1306924000000.0,70.8,0.0708,4626510960.0,0.005678983850752957,0.018128472869130087,0.0005554556180083743
115,115,0.01,430,2.25,1,100000.0,0.01715,0.00243,5.72,1314450000000.0,72.36,0.07235999999999998,4755680100.0,0.004659350127892594,0.019290877008554502,0.0005104093040671984
116,116,0.01,430,2.25,1,100000.0,0.01651,0.00522,5.51,1314450000000.0,70.16,0.07016,4611090600.0,0.003819130634969951,0.02333295005833399,0.000614065490457572
117,117,0.01,430,2.25,1,100000.0,0.01414,0.01,4.71,1314450000000.0,73.76,0.07375999999999998,4847691600.0,0.00582527077659506,0.0183286655184204,0.0005461177171078262
118,118,0.01,430,2.25,1,100000.0,0.01309,0.01134,4.36,1314450000000.0,72.67999999999998,0.07267999999999998,4776711300.0,0.005043085835420698,0.01613914680919976,0.0006033334300865202
119,119,0.01,430,2.25,1,100000.0,0.01225,0.01225,4.08,1314450000000.0,71.76,0.07175999999999999,4716246600.0,0.004701252492645835,0.019993803073836167,0.000642144746782206
120,120,0.01,440,2.25,1,100000.0,0.01715,0.00243,5.72,1321798000000.0,72.36,0.07235999999999998,4782265164.0,0.004334975262656826,0.0179826990322751,0.0005751938698432688
121,121,0.01,440,2.25,1,100000.0,0.01651,0.00522,5.51,1321798000000.0,75.03999999999998,0.07503999999999998,4959386096.0,0.005965226205521503,0.020712955892749796,0.0005487660298238767
122,122,0.01,440,2.25,1,100000.0,0.01414,0.01,4.71,1321798000000.0,73.08,0.07308,4829849892.0,0.004982104441273805,0.018905463460360167,0.0006120017245950352
123,123,0.01,440,2.25,1,100000.0,0.01309,0.01134,4.36,1321798000000.0,73.64,0.07363999999999998,4866860236.0,0.004865289741726429,0.017952300918687013,0.0006605280120082099
124,124,0.01,440,2.25,1,100000.0,0.01225,0.01225,4.08,1321798000000.0,72.12,0.07212,4766403588.0,0.005680866729533137,0.018409480908121143,0.0005323896436644477
125,125,0.01,450,2.25,1,100000.0,0.01715,0.00243,5.72,1328976000000.0,73.84,0.07384,4906579392.0,0.004717513395626156,0.021439978681833408,0.0005737791463566384
126,126,0.01,450,2.25,1,100000.0,0.01651,0.00522,5.51,1328976000000.0,75.52000000000001,0.07552,5018213376.0,0.004746104331177321,0.018513269087411105,0.0006238171043190234
127,127,0.01,450,2.25,1,100000.0,0.01414,0.01,4.71,1328976000000.0,72.12,0.07212,4792287456.0,0.005349347880051028,0.018481682885026364,0.0005825559220545436
128,128,0.01,450,2.25,1,100000.0,0.01309,0.01134,4.36,1328976000000.0,74.64,0.07464000000000001,4959738432.0,0.0048430341754669825,0.01935895431848323,0.0006143129237516716
129,129,0.01,450,2.25,1,100000.0,0.01225,0.01225,4.08,1328976000000.0,71.88,0.07187999999999999,4776339744.0,0.005382019082596798,0.017694495277361895,0.0006191319236145971
130,130,0.01,460,2.25,1,100000.0,0.01715,0.00243,5.72,1335988000000.0,74.56,0.07456,4980563264.0,0.005136262833755153,0.020733438297228943,0.0005960448625373233
131,131,0.01,460,2.25,1,100000.0,0.01651,0.00522,5.51,1335988000000.0,74.15999999999998,0.07416000000000002,4953843504.0,0.005109464044119248,0.02037148724463456,0.0006210341982950567
132,132,0.01,460,2.25,1,100000.0,0.01414,0.01,4.71,1335988000000.0,73.52000000000001,0.07352,4911091888.0,0.0051381538322448255,0.019256646360442945,0.000584134680079986
133,133,0.01,460,2.25,1,100000.0,0.01309,0.01134,4.36,1335988000000.0,74.59999999999998,0.07460000000000001,4983235240.0,0.00497488418993953,0.020372487874446933,0.0006132226111194964
134,134,0.01,460,2.25,1,100000.0,0.01225,0.01225,4.08,1335988000000.0,71.96000000000001,0.07196,4806884824.0,0.005710435376427085,0.018897002110510968,0.0006288471758141958
135,135,0.01,470,2.25,1,100000.0,0.01715,0.00243,5.72,1342840000000.0,76.32,0.07632,5124277440.0,0.006024205914588947,0.017070125445901103,0.0005203755775650976
136,136,0.01,470,2.25,1,100000.0,0.01651,0.00522,5.51,1342840000000.0,76.36,0.07636000000000001,5126963120.0,0.0052840877126936895,0.018050809407299976,0.0005771297322290496
137,137,0.01,470,2.25,1,100000.0,0.01414,0.01,4.71,1342840000000.0,74.0,0.07399999999999998,4968508000.0,0.005520461570060888,0.01725012528050209,0.0005881347996684954
138,138,0.01,470,2.25,1,100000.0,0.01309,0.01134,4.36,1342840000000.0,74.36,0.07436000000000001,4992679120.0,0.005831525224264169,0.01984354976515312,0.0005144725325603167
139,139,0.01,470,2.25,1,100000.0,0.01225,0.01225,4.08,1342840000000.0,75.56,0.07556,5073249520.0,0.005027174634190033,0.01650791844583744,0.0006594747540888668
140,140,0.01,480,2.25,1,100000.0,0.01715,0.00243,5.72,1349540000000.0,77.4,0.07739999999999998,5222719800.0,0.005079275615676124,0.017968611302543534,0.0005709406934554928
141,141,0.01,480,2.25,1,100000.0,0.01651,0.00522,5.51,1349540000000.0,76.48,0.07647999999999998,5160640960.0,0.005090707389870204,0.01975668094465752,0.0006001829003361942
142,142,0.01,480,2.25,1,100000.0,0.01414,0.01,4.71,1349540000000.0,74.72,0.07471999999999998,5041881440.0,0.004729780332136216,0.019864502176597625,0.0005524808244022216
143,143,0.01,480,2.25,1,100000.0,0.01309,0.01134,4.36,1349540000000.0,75.03999999999998,0.07503999999999998,5063474080.0,0.004557683666030242,0.017227735829318837,0.0005314817401845681
144,144,0.01,480,2.25,1,100000.0,0.01225,0.01225,4.08,1349540000000.0,78.28,0.07828,5282099560.0,0.005616155064501527,0.021065741843202708,0.0005930022716711991
145,145,0.01,490,2.25,1,100000.0,0.01715,0.00243,5.72,1356090000000.0,78.08,0.07807999999999998,5294175360.0,0.005164902739631998,0.018829553928304727,0.000585513224116589
146,146,0.01,490,2.25,1,100000.0,0.01651,0.00522,5.51,1356090000000.0,77.28,0.07727999999999999,5239931760.0,0.005097968555246553,0.017802313915503055,0.0005929578603705187
147,147,0.01,490,2.25,1,100000.0,0.01414,0.01,4.71,1356090000000.0,74.32,0.07432000000000001,5039230440.0,0.00529920778610176,0.020600347848438234,0.0005088434790993156
148,148,0.01,490,2.25,1,100000.0,0.01309,0.01134,4.36,1356090000000.0,78.08,0.07808000000000001,5294175360.0,0.005715154689846713,0.019857817227581932,0.0006532633823749913
149,149,0.01,490,2.25,1,100000.0,0.01225,0.01225,4.08,1356090000000.0,77.23999999999998,0.07724,5237219580.0,0.005753159063558542,0.01830705274123801,0.0005606811582808539
150,150,0.01,500,2.25,1,100000.0,0.01715,0.00243,5.72,1362500000000.0,77.59999999999998,0.0776,5286500000.0,0.005629314231816807,0.021327787935938054,0.00053122832471638
151,151,0.01,500,2.25,1,100000.0,0.01651,0.00522,5.51,1362500000000.0,75.87999999999998,0.07588000000000002,5169325000.0,0.005903342590972897,0.021661523185924812,0.0005698649008249546
